endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-16;null;null;null;null
1952-09-16;null;null;null;null
1953-09-16;null;null;null;null
1954-09-16;null;null;null;null
1955-09-16;null;null;null;null
1956-09-16;null;null;null;null
1957-09-16;null;null;null;null
1958-09-16;null;null;null;null
1959-09-16;null;null;null;null
1960-09-16;null;null;null;null
1961-09-16;4;35;0;15
1962-09-16;9;43;0;21
1963-09-16;6;27;0;48
1964-09-16;8;50;0;30
1965-09-16;6;25;0;28
1966-09-16;0;31;0;20
1967-09-16;6;36;0;10
1968-09-16;null;null;null;null
1969-09-16;5;34;0;17
1970-09-16;5;45;0;31
1971-09-16;15;47;0;23
1972-09-16;8;34;0;18
1973-09-16;5;42;0;18
1974-09-16;5;24;0;2
1975-09-16;0;45;0;0
1976-09-16;8;46;0;9
1977-09-16;1;32;0;12
1978-09-16;0;25;0;16
1979-09-16;4;47;0;21
1980-09-16;2;22;0;18
1981-09-16;4;39;0;23
1982-09-16;2;43;0;27
1983-09-16;10;55;0;13
1984-09-16;3;25;0;16
1985-09-16;3;36;0;35
1986-09-16;3;47;0;34
1987-09-16;2;36;0;37
1988-09-16;2;36;0;4
1989-09-16;3;33;0;14
1990-09-16;null;null;null;null
1991-09-16;null;null;null;null
1992-09-16;null;null;null;null
1993-09-16;null;null;null;null
1994-09-16;null;null;null;null
1995-09-16;null;null;null;null
1996-09-16;3;35;0;37
1997-09-16;1;54;0;22
1998-09-16;11;51;0;10
1999-09-16;3;45;0;19
2000-09-16;10;53;0;11
2001-09-16;9;50;0;13
2002-09-16;10;56;1;17
2003-09-16;34;89;1;24
2004-09-16;4;41;0;13
2005-09-16;6;48;0;25
2006-09-16;21;52;0;31
2007-09-16;8;64;0;3
2008-09-16;16;61;0;5
2009-09-16;4;51;0;24
2010-09-16;14;45;0;36
2011-09-16;9;62;1;15
2012-09-16;15;67;0;19
2013-09-16;24;60;1;26
2014-09-16;10;50;0;3
2015-09-16;36;67;2;5
2016-09-16;10;70;0;7
2017-09-16;23;69;1;22
2018-09-16;29;87;2;9
2019-09-16;null;null;null;null
2020-09-16;16;65;0;2
2021-09-16;13;67;0;9
2022-09-16;25;88;2;2
2023-09-16;28;74;2;6
2024-09-16;30;82;3;7
