year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1909,8.513,386.2,1,20,0,84,21,21
1910,9.988,495.4,7,35,0,64,2,0
1911,10.32,303.6,14,50,0,70,5,7
1912,8.4,457.4,1,29,0,74,23,0
1913,9.441,329.4,0,25,0,64,10,0
1914,9.919,496.7,7,37,0,48,15,2
1915,8.725,400.7,6,21,0,82,16,2
1916,9.515,453.1,0,14,0,59,7,0
1917,8.558,409.1,7,47,0,91,44,51
1918,9.748,506.0,3,21,0,66,10,27
1919,8.801,347.9,8,24,0,75,18,5
1920,10.088,552.4,2,26,0,58,6,4
1921,10.762,400.9,10,51,0,56,0,2
1922,7.89,528.6,5,27,0,99,33,8
1923,9.028,450.0,7,22,0,74,13,6
1924,8.581,502.2,2,23,0,90,35,8
1925,10.288,388.1,7,32,0,44,4,9
1926,10.092,635.8,1,22,0,50,13,7
1927,10.015,731.5,0,29,0,49,6,3
1928,9.552,369.6,4,23,0,80,10,4
1929,8.05,334.4,9,38,0,98,48,52
1930,10.176,606.2,7,24,0,64,3,10
1931,8.923,587.4,7,33,0,93,24,40
1932,10.277,455.4,8,41,0,75,10,13
1933,9.464,410.6,2,20,0,66,28,32
1934,11.426,444.9,3,45,0,49,6,10
1935,9.87,526.5,8,33,0,62,19,28
1936,9.834,501.0,1,30,0,56,8,17
1937,10.413,469.1,5,44,0,56,22,24
1938,10.675,460.9,4,39,0,52,6,19
1939,10.265,580.3,8,47,0,56,2,15
1940,7.247,506.8,2,28,0,120,55,58
1941,8.196,489.1,7,27,0,91,36,46
1942,8.151,373.9,8,29,0,99,54,42
1943,9.821,308.9,9,21,1,58,13,22
1944,10.185,452.2,11,43,0,69,5,16
1945,3.339,46.7,0,0,0,10,0,2
1946,14.615,326.6,4,21,0,6,0,0
1947,8.971,417.7,15,62,0,91,56,41
1948,10.48,491.0,7,34,0,62,14,14
1949,10.471,345.7,3,38,0,65,8,11
1950,10.052,436.0,6,31,0,62,21,29
1951,9.623,446.1,4,35,0,77,17,23
1952,9.328,408.3,2,26,0,73,8,28
1953,10.662,502.3,5,38,0,68,15,41
1954,8.478,470.2,4,14,0,88,39,52
1955,8.43,481.5,0,32,0,95,28,64
1956,8.062,563.5,0,16,0,78,35,34
1957,9.953,404.0,6,29,0,65,5,6
1958,9.237,455.9,3,16,0,82,14,38
1959,10.383,397.8,6,35,0,69,13,33
1960,9.216,531.9,3,13,0,66,20,33
1961,10.484,586.4,3,27,0,41,11,12
1962,8.769,451.6,1,14,0,57,15,27
1963,8.394,365.1,10,38,0,89,51,67
1964,9.234,433.3,9,41,0,80,26,26
1965,8.733,513.6,1,19,0,77,15,57
1966,9.739,589.8,3,34,0,60,34,44
1967,10.772,565.4,3,31,0,42,7,13
1968,10.033,601.4,6,39,0,64,11,36
1969,8.923,453.1,13,49,0,88,32,76
1970,8.34,507.4,3,49,0,92,39,84
1971,9.75,353.3,14,48,1,62,17,38
1972,8.969,455.8,11,33,0,67,18,35
1973,9.784,338.6,11,44,0,56,8,11
1974,9.789,519.6,3,17,0,58,1,6
1975,10.706,345.4,12,55,0,49,2,1
1976,9.373,340.3,10,43,0,73,22,37
1977,9.745,454.2,1,24,0,52,9,34
1978,9.477,527.2,5,27,0,69,19,40
1979,8.507,404.9,3,29,0,91,40,71
1980,8.253,455.4,1,14,0,93,26,43
1981,10.019,448.1,1,25,0,53,14,37
1982,9.99,280.7,11,51,0,73,25,21
1983,10.859,414.1,10,49,0,45,7,28
1984,9.414,477.2,5,19,0,64,7,19
1985,8.603,335.6,2,30,0,84,38,44
1986,8.662,472.2,5,37,2,66,37,45
1987,7.867,594.3,1,14,0,80,39,63
1988,10.515,346.3,0,29,0,46,1,21
1989,11.352,296.4,9,48,0,26,0,0
1990,11.124,484.4,2,26,0,27,5,6
1991,9.65,372.0,4,32,0,66,18,19
1992,10.898,373.5,13,58,1,58,5,3
1993,9.995,457.4,1,31,0,68,11,17
1994,10.627,468.0,19,38,4,42,11,18
1995,10.786,500.2,9,46,0,49,5,15
1996,8.313,403.3,1,22,0,98,40,34
1997,10.21,509.5,5,43,0,71,13,22
1998,10.783,506.6,3,25,0,33,7,13
1999,11.236,347.4,5,47,0,48,12,21
2000,11.154,444.0,6,30,0,42,6,11
2001,10.279,485.6,5,29,0,66,13,24
2002,11.196,635.3,7,53,0,46,6,12
2003,10.136,338.0,10,54,0,90,25,37
2004,10.155,447.2,3,24,0,63,14,24
2005,10.33,454.8,4,36,1,66,17,39
2006,10.437,334.3,18,54,0,75,29,57
2007,11.51,646.0,5,35,0,31,8,9
2008,11.2,459.4,11,35,0,34,3,3
2009,10.332,516.6,1,38,0,64,19,29
2010,9.511,522.4,11,39,1,77,41,60
2011,10.828,519.9,4,37,0,62,16,10
2012,10.48,474.0,9,32,0,56,17,14
2013,9.962,412.6,9,38,1,80,29,62
2014,11.627,357.6,16,50,0,36,12,12
2015,10.817,340.5,15,49,1,58,4,12
2016,11.089,388.3,8,56,0,52,12,10
2017,10.753,644.6,1,31,0,58,19,20
2018,11.749,373.8,25,82,1,59,17,11
2019,12.07,400.6,23,63,0,48,6,11
2020,11.977,401.9,17,47,0,32,0,0
2021,10.751,525.6,7,42,0,64,13,26
2022,11.978,371.1,19,52,1,50,1,1
2023,11.801,483.3,10,63,0,53,2,7
2024,12.735,452.5,17,65,0,35,8,15
