endDate;heatDays;summerDays;tropicalNights;iceDays
1949-09-14;1;27;0;21
1950-09-14;9;49;0;21
1951-09-14;1;34;0;16
1952-09-14;9;37;0;33
1953-09-14;1;34;0;28
1954-09-14;0;26;0;36
1955-09-14;1;17;0;30
1956-09-14;2;24;0;42
1957-09-14;5;31;0;16
1958-09-14;2;29;0;22
1959-09-14;0;14;0;15
1960-09-14;2;16;0;25
1961-09-14;1;30;0;27
1962-09-14;1;29;0;30
1963-09-14;0;26;0;39
1964-09-14;0;30;0;32
1965-09-14;3;15;0;37
1966-09-14;1;17;0;20
1967-09-14;1;26;0;21
1968-09-14;3;19;0;20
1969-09-14;3;23;0;27
1970-09-14;0;32;0;31
1971-09-14;2;29;0;28
1972-09-14;3;19;0;24
1973-09-14;1;30;0;24
1974-09-14;3;26;0;5
1975-09-14;0;15;0;11
1976-09-14;1;16;0;22
1977-09-14;0;17;0;17
1978-09-14;0;7;0;23
1979-09-14;0;20;0;26
1980-09-14;0;15;0;23
1981-09-14;2;28;0;34
1982-09-14;0;18;0;27
1983-09-14;4;37;0;17
1984-09-14;2;12;0;27
1985-09-14;0;24;0;38
1986-09-14;0;28;0;42
1987-09-14;0;20;0;39
1988-09-14;4;28;0;11
1989-09-14;0;12;0;0
1990-09-14;2;32;0;14
1991-09-14;1;21;0;21
1992-09-14;11;39;0;13
1993-09-14;0;30;0;24
1994-09-14;6;46;0;9
1995-09-14;1;32;0;19
1996-09-14;1;19;0;35
1997-09-14;0;30;0;10
1998-09-14;3;36;0;10
1999-09-14;1;18;0;15
2000-09-14;5;35;0;22
2001-09-14;1;37;0;19
2002-09-14;2;32;0;16
2003-09-14;15;64;0;26
2004-09-14;1;26;0;24
2005-09-14;3;28;0;34
2006-09-14;2;38;0;30
2007-09-14;9;44;0;3
2008-09-14;1;43;0;7
2009-09-14;4;42;0;22
2010-09-14;8;39;0;40
2011-09-14;6;38;0;18
2012-09-14;11;57;0;22
2013-09-14;15;47;0;25
2014-09-14;2;25;0;3
2015-09-14;20;51;0;10
2016-09-14;2;53;0;11
2017-09-14;13;57;0;18
2018-09-14;2;51;0;16
2019-09-14;14;62;0;12
2020-09-14;5;40;0;0
2021-09-14;6;48;0;16
2022-09-14;16;57;0;2
2023-09-14;10;51;0;10
