month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1937-1;-2.73;0;0;0;14
1937-2;0.42;0;0;0;6
1937-3;2.45;0;0;0;5
1937-4;5.16;0;0;0;0
1937-5;13.09;0;0;0;0
1937-6;15.5;0;3;0;0
1937-7;15.91;0;1;0;0
1937-8;15.28;0;1;0;0
1937-9;12.06;0;0;0;0
1937-10;8.2;0;0;0;0
1937-11;1.5;0;0;0;7
1937-12;-2.75;0;0;0;16
1938-1;-1.88;0;0;0;12
1938-2;-1.22;0;0;0;9
1938-3;5.36;0;0;0;2
1938-4;1.95;0;0;0;3
1938-5;9.44;0;0;0;0
1938-6;15.84;0;4;0;0
1938-7;15.75;0;2;0;0
1938-8;15.49;0;4;0;0
1938-9;11.85;0;0;0;0
1938-10;8.72;0;0;0;1
1938-11;5.79;0;0;0;0
1938-12;-3.78;0;0;0;16
1939-1;0.49;0;0;0;9
1939-2;1.3;0;0;0;5
1939-3;-1.87;0;0;0;13
1939-4;9.23;0;0;0;0
1939-5;9.22;0;0;0;0
1939-6;14.55;0;0;0;0
1939-7;16.4;0;9;0;0
1939-8;15.94;0;1;0;0
1939-9;11.72;0;0;0;0
1939-10;5.47;0;0;0;0
1939-11;2.67;0;0;0;6
1939-12;-3.13;0;0;0;19
1940-1;-8.09;0;0;0;25
1940-2;-3.51;0;0;0;14
1940-3;0.64;0;0;0;6
1940-4;6.23;0;0;0;0
1940-5;8.78;0;0;0;0
1940-6;13.71;0;0;0;0
1940-7;15.03;0;2;0;0
1940-8;13.09;0;1;0;0
1940-9;12.73;0;0;0;0
1940-10;6.89;0;0;0;4
1940-11;4.79;0;0;0;1
1940-12;-6.65;0;0;0;24
1941-1;null;null;null;null;null
1941-2;null;null;null;null;null
1941-3;null;null;null;null;null
1941-4;null;null;null;null;null
1941-5;null;null;null;null;null
1941-6;null;null;null;null;null
1941-7;null;null;null;null;null
1941-8;null;null;null;null;null
1941-9;null;null;null;null;null
1941-10;null;null;null;null;null
1941-11;null;null;null;null;null
1941-12;null;null;null;null;null
1942-1;null;null;null;null;null
1942-2;null;null;null;null;null
1942-3;null;null;null;null;null
1942-4;null;null;null;null;null
1942-5;null;null;null;null;null
1942-6;null;null;null;null;null
1942-7;null;null;null;null;null
1942-8;null;null;null;null;null
1942-9;null;null;null;null;null
1942-10;null;null;null;null;null
1942-11;null;null;null;null;null
1942-12;null;null;null;null;null
1943-1;-2.46;0;0;0;18
1943-2;2.27;0;0;0;3
1943-3;3.78;0;0;0;1
1943-4;7.77;0;0;0;1
1943-5;10.04;0;0;0;0
1943-6;12.41;0;0;0;0
1943-7;16.04;0;4;0;0
1943-8;18.28;2;11;1;0
1943-9;13.91;0;2;0;0
1943-10;9.56;0;0;0;0
1943-11;0.96;0;0;0;3
1943-12;-1.34;0;0;0;15
1944-1;0.31;0;0;0;4
1944-2;-3.79;0;0;0;17
1944-3;-2.9;0;0;0;20
1944-4;6.71;0;0;0;1
1944-5;9.53;0;2;0;0
1944-6;12.93;0;0;0;0
1944-7;15.53;0;1;0;0
1944-8;18.11;0;8;0;0
1944-9;11.97;0;1;0;0
1944-10;7.37;0;0;0;0
1944-11;1.78;0;0;0;5
1944-12;-2.91;0;0;0;20
1945-1;null;null;null;null;null
1945-2;null;null;null;null;null
1945-3;null;null;null;null;null
1945-4;null;null;null;null;null
1945-5;null;null;null;null;null
1945-6;null;null;null;null;null
1945-7;null;null;null;null;null
1945-8;null;null;null;null;null
1945-9;null;null;null;null;null
1945-10;null;null;null;null;null
1945-11;null;null;null;null;null
1945-12;null;null;null;null;null
1946-1;null;null;null;null;null
1946-2;null;null;null;null;null
1946-3;null;null;null;null;null
1946-4;null;null;null;null;null
1946-5;null;null;null;null;null
1946-6;null;null;null;null;null
1946-7;null;null;null;null;null
1946-8;null;null;null;null;null
1946-9;null;null;null;null;null
1946-10;null;null;null;null;null
1946-11;null;null;null;null;null
1946-12;null;null;null;null;null
1947-1;null;null;null;null;null
1947-2;null;null;null;null;null
1947-3;null;null;null;null;null
1947-4;null;null;null;null;null
1947-5;null;null;null;null;null
1947-6;null;null;null;null;null
1947-7;null;null;null;null;null
1947-8;null;null;null;null;null
1947-9;null;null;null;null;null
1947-10;null;null;null;null;null
1947-11;null;null;null;null;null
1947-12;null;null;null;null;null
1948-1;null;null;null;null;null
1948-2;null;null;null;null;null
1948-3;null;null;null;null;null
1948-4;null;null;null;null;null
1948-5;null;null;null;null;null
1948-6;null;null;null;null;null
1948-7;null;null;null;null;null
1948-8;null;null;null;null;null
1948-9;null;null;null;null;null
1948-10;null;null;null;null;null
1948-11;null;null;null;null;null
1948-12;null;null;null;null;null
1949-1;null;null;null;null;null
1949-2;null;null;null;null;null
1949-3;null;null;null;null;null
1949-4;null;null;null;null;null
1949-5;null;null;null;null;null
1949-6;null;null;null;null;null
1949-7;null;null;null;null;null
1949-8;null;null;null;null;null
1949-9;null;null;null;null;null
1949-10;null;null;null;null;null
1949-11;null;null;null;null;null
1949-12;null;null;null;null;null
1950-1;null;null;null;null;null
1950-2;null;null;null;null;null
1950-3;null;null;null;null;null
1950-4;null;null;null;null;null
1950-5;null;null;null;null;null
1950-6;null;null;null;null;null
1950-7;null;null;null;null;null
1950-8;null;null;null;null;null
1950-9;null;null;null;null;null
1950-10;null;null;null;null;null
1950-11;null;null;null;null;null
1950-12;null;null;null;null;null
1951-1;null;null;null;null;null
1951-2;null;null;null;null;null
1951-3;null;null;null;null;null
1951-4;null;null;null;null;null
1951-5;null;null;null;null;null
1951-6;null;null;null;null;null
1951-7;null;null;null;null;null
1951-8;null;null;null;null;null
1951-9;null;null;null;null;null
1951-10;null;null;null;null;null
1951-11;null;null;null;null;null
1951-12;null;null;null;null;null
1952-1;null;null;null;null;null
1952-2;-2.36;0;0;0;18
1952-3;-0.16;0;0;0;7
1952-4;9.69;0;0;0;0
1952-5;9.47;0;0;0;0
1952-6;14.34;0;2;0;0
1952-7;17.76;1;9;2;0
1952-8;18.2;2;14;1;0
1952-9;9.94;0;0;0;0
1952-10;6.94;0;0;0;0
1952-11;0.79;0;0;0;7
1952-12;-2.42;0;0;0;20
1953-1;-3.03;0;0;0;22
1953-2;-1.81;0;0;0;15
1953-3;3.05;0;0;0;6
1953-4;7.51;0;0;0;0
1953-5;11.13;0;2;0;0
1953-6;14.34;0;0;0;0
1953-7;17.24;0;9;0;0
1953-8;15.3;0;2;0;0
1953-9;13.64;0;4;0;0
1953-10;9.36;0;0;0;0
1953-11;2.63;0;0;0;2
1953-12;0.81;0;0;0;13
1954-1;-7.59;0;0;0;25
1954-2;-5.58;0;0;0;18
1954-3;3.06;0;0;0;0
1954-4;2.99;0;0;0;3
1954-5;9.69;0;0;0;0
1954-6;14.95;0;3;0;0
1954-7;14.03;0;2;0;0
1954-8;15.47;0;5;0;0
1954-9;13.65;0;3;0;0
1954-10;7.78;0;0;0;0
1954-11;2.6;0;0;0;6
1954-12;1.34;0;0;0;5
1955-1;-2.08;0;0;0;13
1955-2;-2.46;0;0;0;18
1955-3;0;0;0;0;12
1955-4;3.83;0;0;0;3
1955-5;10.34;0;0;0;0
1955-6;13.48;0;1;0;0
1955-7;15.34;0;3;0;0
1955-8;14.69;0;0;0;0
1955-9;12.4;0;0;0;0
1955-10;6.84;0;0;0;0
1955-11;1.18;0;0;0;8
1955-12;2;0;0;0;3
1956-1;-0.88;0;0;0;10
1956-2;-10.41;0;0;0;26
1956-3;-0.44;0;0;0;12
1956-4;5.58;0;0;0;2
1956-5;11.2;0;0;0;0
1956-6;13.19;0;2;0;0
1956-7;17.04;0;6;0;0
1956-8;16.09;0;6;0;0
1956-9;14.72;0;4;0;0
1956-10;8.51;0;0;0;0
1956-11;-0.6;0;0;0;8
1956-12;-0.33;0;0;0;12
1957-1;-0.18;0;0;0;9
1957-2;3.36;0;0;0;1
1957-3;5.7;0;0;0;2
1957-4;6.01;0;0;0;0
1957-5;8.12;0;0;0;0
1957-6;16.14;0;2;0;0
1957-7;16.61;5;8;4;0
1957-8;14.71;0;3;0;0
1957-9;10.87;0;1;0;0
1957-10;8.33;0;0;0;0
1957-11;3.13;0;0;0;6
1957-12;0.06;0;0;0;11
1958-1;-1.87;0;0;0;12
1958-2;2.56;0;0;0;4
1958-3;-1.57;0;0;0;16
1958-4;4.02;0;0;0;0
1958-5;13.49;0;0;0;0
1958-6;12.73;0;0;0;0
