year,month,averageTemperature,totalPrecipitation,averageSnowCover
1946,1,-1.397,37.7,0.0
1946,2,1.646,68.5,29.0
1946,3,2.606,20.6,69.0
1946,4,10.463,15.7,0.0
1946,5,14.565,52.2,0.0
1946,6,0.0,100.5,0.0
1946,7,0.0,57.4,0.0
1946,8,0.0,85.4,0.0
1946,9,0.0,58.7,0.0
1946,10,0.0,37.8,0.0
1946,11,0.0,28.4,0.0
1946,12,0.0,13.9,0.0
1947,1,0.0,17.4,60.0
1947,2,0.0,12.6,98.0
1947,3,0.0,67.1,0.0
1947,4,0.0,50.2,0.0
1947,5,0.0,29.2,0.0
1947,6,0.0,45.1,0.0
1947,7,0.0,58.5,0.0
1947,8,0.0,49.0,0.0
1947,9,0.0,29.7,0.0
1947,10,0.0,18.5,0.0
1947,11,0.0,103.1,0.0
1947,12,0.0,87.1,50.0
1948,1,0.0,86.4,46.0
1948,2,0.0,67.1,87.0
1948,3,0.0,21.7,41.0
1948,4,0.0,41.2,0.0
1948,5,0.0,25.1,0.0
1948,6,0.0,37.6,0.0
1948,7,17.4,57.1,0.0
1948,8,17.123,92.5,0.0
1948,9,14.427,50.0,0.0
1948,10,8.658,51.2,0.0
1948,11,4.36,17.4,0.0
1948,12,1.426,15.9,0.0
1949,1,1.497,31.5,1.0
1949,2,2.314,38.7,0.0
1949,3,1.926,31.9,60.0
1949,4,10.213,49.9,2.0
1949,5,13.365,68.4,0.0
1949,6,14.097,76.8,0.0
1949,7,17.639,39.6,0.0
1949,8,16.916,39.1,0.0
1949,9,16.627,30.8,0.0
1949,10,10.503,11.3,0.0
1949,11,3.81,55.3,0.0
1949,12,3.361,111.7,12.0
1950,1,-1.61,52.2,9.0
1950,2,2.336,64.2,13.0
1950,3,5.068,20.6,1.0
1950,4,7.06,70.5,0.0
1950,5,14.432,74.9,0.0
1950,6,17.547,71.4,0.0
1950,7,17.442,82.2,0.0
1950,8,18.026,45.9,0.0
1950,9,12.983,53.0,0.0
1950,10,7.687,28.2,1.0
1950,11,4.237,57.9,0.0
1950,12,-1.361,17.7,2.0
1951,1,0.487,73.7,11.0
1951,2,1.343,31.2,6.0
1951,3,1.677,69.5,11.0
1951,4,7.817,41.9,0.0
1951,5,11.781,62.3,0.0
1951,6,16.49,47.0,0.0
1951,7,17.323,49.4,0.0
1951,8,17.884,46.7,0.0
1951,9,14.88,45.6,0.0
1951,10,7.313,2.4,0.0
1951,11,6.6,55.7,0.0
1951,12,3.684,24.0,0.0
1952,1,0.932,53.7,7.0
1952,2,0.769,17.4,33.0
1952,3,1.01,22.6,14.0
1952,4,10.753,17.4,17.0
1952,5,12.484,79.2,0.0
1952,6,14.873,71.0,0.0
1952,7,17.368,43.2,0.0
1952,8,17.732,33.1,0.0
1952,9,10.72,50.8,0.0
1952,10,7.077,36.8,0.0
1952,11,1.42,55.4,5.0
1952,12,-0.848,49.6,100.0
1953,1,0.561,42.1,65.0
1953,2,-0.111,34.8,185.0
1953,3,4.848,11.0,0.0
1953,4,9.433,5.7,0.0
1953,5,13.71,39.7,0.0
1953,6,17.657,133.5,0.0
1953,7,18.274,32.0,0.0
1953,8,16.752,37.4,0.0
1953,9,13.277,21.0,0.0
1953,10,10.668,15.2,0.0
1953,11,5.413,28.0,0.0
1953,12,1.829,19.5,0.0
1954,1,-3.51,29.4,68.0
1954,2,-5.261,23.0,19.0
1954,3,3.423,33.0,1.0
1954,4,5.987,38.5,0.0
1954,5,14.129,27.4,0.0
1954,6,17.267,43.4,0.0
1954,7,15.152,138.5,0.0
1954,8,16.526,95.2,0.0
1954,9,14.163,28.0,0.0
1954,10,10.568,61.4,0.0
1954,11,3.873,32.4,0.0
1954,12,3.723,80.0,2.0
1955,1,-1.932,30.6,55.0
1955,2,-2.625,35.6,236.0
1955,3,0.116,21.1,113.0
1955,4,6.763,53.2,0.0
1955,5,10.713,41.6,0.0
1955,6,14.873,78.8,0.0
1955,7,18.487,103.0,0.0
1955,8,18.045,43.3,0.0
1955,9,14.06,14.7,0.0
1955,10,8.723,62.5,0.0
1955,11,4.46,16.7,0.0
1955,12,2.413,72.2,6.0
1956,1,-0.21,46.4,20.0
1956,2,-9.066,25.2,395.0
1956,3,3.016,24.0,9.0
1956,4,5.01,51.7,2.0
1956,5,13.303,39.7,0.0
1956,6,14.473,124.3,0.0
1956,7,18.184,48.7,0.0
1956,8,14.274,81.2,0.0
1956,9,14.03,37.9,0.0
1956,10,8.752,65.6,0.0
1956,11,2.86,47.1,0.0
1956,12,2.31,36.1,49.0
1957,1,1.242,34.5,11.0
1957,2,3.704,37.1,0.0
1957,3,5.019,42.4,0.0
1957,4,7.53,12.7,0.0
1957,5,10.584,52.7,0.0
1957,6,17.367,35.1,0.0
1957,7,18.532,75.5,0.0
1957,8,15.377,73.3,0.0
1957,9,11.443,74.6,0.0
1957,10,9.939,33.7,0.0
1957,11,4.9,36.5,0.0
1957,12,0.471,47.7,25.0
1958,1,-0.726,43.8,10.0
1958,2,1.25,63.8,0.0
1958,3,-0.058,10.1,18.0
1958,4,5.633,35.2,0.0
1958,5,13.416,79.1,0.0
1958,6,15.39,51.3,0.0
1958,7,17.719,51.3,0.0
1958,8,17.216,94.1,0.0
1958,9,14.76,18.6,0.0
1958,10,10.284,40.2,0.0
1958,11,4.473,13.9,0.0
1958,12,2.313,40.6,14.0
1959,1,0.113,22.8,87.0
1959,2,-0.118,4.5,0.0
1959,3,6.613,12.6,2.0
1959,4,9.943,59.2,0.0
1959,5,13.639,18.4,0.0
1959,6,17.183,12.2,0.0
1959,7,11.971,55.0,0.0
1959,8,18.432,109.6,0.0
1959,9,12.933,0.8,0.0
1959,10,8.435,38.3,0.0
1959,11,2.887,40.2,3.0
1959,12,0.916,32.5,17.0
1960,1,0.01,29.8,20.0
1960,2,-1.076,13.8,5.0
1960,3,3.252,13.7,0.0
1960,4,6.84,25.2,0.0
1960,5,13.577,26.5,0.0
1960,6,17.28,31.7,0.0
1960,7,16.21,93.1,0.0
1960,8,16.21,82.5,0.0
1960,9,13.197,12.7,0.0
1960,10,8.765,60.4,0.0
1960,11,5.747,64.3,0.0
1960,12,1.758,84.1,0.0
1961,1,-1.335,44.1,14.0
1961,2,4.361,51.9,0.0
1961,3,6.194,33.6,0.0
1961,4,10.697,36.3,0.0
1961,5,10.794,84.7,0.0
1961,6,17.407,78.4,0.0
1961,7,15.69,71.1,0.0
1961,8,15.665,84.9,0.0
1961,9,15.893,24.8,0.0
1961,10,10.777,45.5,0.0
1961,11,3.86,58.3,0.0
1961,12,-1.8,49.9,2.0
1962,1,2.184,58.3,0.0
1962,2,0.875,45.9,2.0
1962,3,0.374,29.7,8.0
1962,4,8.82,39.2,0.0
1962,5,10.165,34.2,0.0
1962,6,14.61,31.9,0.0
1962,7,14.929,102.7,0.0
1962,8,15.148,72.2,0.0
1962,9,12.087,41.5,0.0
1962,10,9.271,9.8,0.0
1962,11,3.477,9.0,19.0
1962,12,-3.097,29.3,4.0
1963,1,-7.832,8.0,81.0
1963,2,-5.961,8.6,441.0
1963,3,2.074,21.5,41.0
1963,4,8.097,57.2,0.0
1963,5,13.413,26.7,0.0
1963,6,17.263,48.3,0.0
1963,7,18.652,17.8,0.0
1963,8,17.152,104.1,0.0
1963,9,13.783,40.2,0.0
1963,10,8.432,25.0,0.0
1963,11,7.43,93.7,0.0
1963,12,-2.971,8.1,69.0
1964,1,-2.877,23.5,170.0
1964,2,-0.179,18.0,12.0
1964,3,-0.306,31.9,2.0
1964,4,9.087,39.9,0.0
1964,5,13.616,50.2,0.0
1964,6,17.9,44.8,0.0
1964,7,18.539,11.4,0.0
1964,8,16.245,63.1,0.0
1964,9,13.607,37.0,0.0
1964,10,7.248,22.4,0.0
1964,11,4.983,49.2,0.0
1964,12,1.071,34.5,41.0
