year,month,averageTemperature,totalPrecipitation,averageSnowCover
1955,1,-3.11,74.7,98.0
1955,2,-1.714,65.7,188.0
1955,3,0.826,10.5,276.0
1955,4,6.72,48.1,0.0
1955,5,10.326,68.0,0.0
1955,6,14.85,130.6,0.0
1955,7,16.945,101.2,0.0
1955,8,15.79,37.0,0.0
1955,9,12.503,60.9,0.0
1955,10,6.587,22.9,0.0
1955,11,1.993,7.7,1.0
1955,12,1.59,84.0,15.0
1956,1,0.029,47.9,40.0
1956,2,-10.514,17.9,337.0
1956,3,2.448,66.6,5.0
1956,4,6.057,33.6,2.0
1956,5,12.11,40.7,0.0
1956,6,13.217,74.9,0.0
1956,7,16.713,157.6,0.0
1956,8,14.539,74.9,0.0
1956,9,12.823,30.1,0.0
1956,10,7.187,83.8,0.0
1956,11,1.85,55.4,2.0
1956,12,-0.09,25.7,82.0
1957,1,-2.535,43.2,155.0
1957,2,2.714,81.2,5.0
1957,3,6.087,43.0,0.0
1957,4,6.91,20.3,0.0
1957,5,9.326,42.4,0.0
1957,6,16.897,81.3,0.0
1957,7,17.584,153.5,0.0
1957,8,14.648,80.6,0.0
1957,9,11.623,87.6,0.0
1957,10,7.384,10.4,0.0
1957,11,3.83,9.2,0.0
1957,12,-0.368,46.1,3.0
1958,1,-2.297,78.7,129.0
1958,2,0.946,154.0,152.0
1958,3,-0.855,38.6,41.0
1958,4,5.63,82.4,9.0
1958,5,14.074,39.6,0.0
1958,6,14.543,113.6,0.0
1958,7,16.926,62.6,0.0
1958,8,16.597,88.3,0.0
1958,9,13.497,70.4,0.0
1958,10,8.065,82.8,0.0
1958,11,4.347,20.2,0.0
1958,12,0.69,74.0,0.0
1959,1,-1.097,45.7,176.0
1959,2,-1.421,10.9,1.0
1959,3,5.49,20.0,0.0
1959,4,8.657,50.0,0.0
1959,5,12.977,66.5,0.0
1959,6,16.25,67.8,0.0
1959,7,18.913,67.1,0.0
1959,8,16.5,69.1,0.0
1959,9,12.21,5.6,0.0
1959,10,6.316,48.5,0.0
1959,11,1.85,32.0,0.0
1959,12,1.648,63.1,11.0
1960,1,-1.829,40.5,96.0
1960,2,-0.738,47.5,64.0
1960,3,4.335,34.6,0.0
1960,4,7.85,31.7,0.0
1960,5,13.106,52.4,0.0
1960,6,16.763,51.6,0.0
1960,7,15.694,78.6,0.0
1960,8,15.961,144.4,0.0
1960,9,11.643,45.1,0.0
1960,10,8.274,115.8,0.0
1960,11,4.727,47.9,0.0
1960,12,0.277,53.3,38.0
1961,1,-2.448,36.4,254.0
1961,2,2.993,52.4,3.0
1961,3,5.465,30.7,5.0
1961,4,10.823,40.3,0.0
1961,5,10.461,84.0,0.0
1961,6,15.67,109.0,0.0
1961,7,15.587,68.4,0.0
1961,8,15.606,88.5,0.0
1961,9,15.733,67.5,0.0
1961,10,8.842,32.4,0.0
1961,11,2.717,36.0,5.0
1961,12,-1.416,95.4,68.0
1962,1,-0.387,51.9,149.0
1962,2,-0.329,59.4,50.0
1962,3,0.2,74.9,19.0
1962,4,8.11,49.6,0.0
1962,5,9.945,110.1,0.0
1962,6,14.567,20.9,0.0
1962,7,16.11,56.0,0.0
1962,8,16.848,71.6,0.0
1962,9,12.01,54.8,0.0
1962,10,7.31,13.5,0.0
1962,11,1.873,19.8,88.0
1962,12,-5.206,62.0,183.0
1963,1,-7.539,27.2,742.0
1963,2,-7.404,15.4,1047.0
1963,3,1.29,69.0,276.0
1963,4,8.797,25.2,0.0
1963,5,12.174,63.4,0.0
1963,6,16.017,118.1,0.0
1963,7,18.503,84.6,0.0
1963,8,15.49,90.3,0.0
1963,9,13.803,61.7,0.0
1963,10,7.165,38.3,0.0
1963,11,6.74,117.4,0.0
1963,12,-4.677,6.7,85.0
1964,1,-5.142,28.0,181.0
1964,2,0.055,32.9,24.0
1964,3,0.848,67.9,14.0
1964,4,8.863,42.8,0.0
1964,5,13.826,52.5,0.0
1964,6,17.51,57.1,0.0
1964,7,18.965,33.1,0.0
1964,8,15.739,37.0,0.0
1964,9,13.117,28.4,0.0
1964,10,7.116,50.2,0.0
1964,11,4.957,81.3,0.0
1964,12,-1.242,30.3,59.0
1965,1,0.539,89.9,10.0
1965,2,-2.943,32.7,247.0
1965,3,1.79,69.1,239.0
1965,4,6.717,78.1,0.0
1965,5,11.232,123.7,0.0
1965,6,16.323,206.1,0.0
1965,7,15.835,76.7,0.0
1965,8,14.494,42.6,0.0
1965,9,11.62,80.8,0.0
1965,10,6.913,6.7,0.0
1965,11,1.817,64.0,33.0
1965,12,2.894,94.8,0.0
1966,1,-3.826,28.5,60.0
1966,2,5.068,51.8,0.0
1966,3,2.848,56.7,13.0
1966,4,9.523,69.6,0.0
1966,5,12.219,69.0,0.0
1966,6,16.05,138.4,0.0
1966,7,14.932,120.8,0.0
1966,8,14.619,89.8,0.0
1966,9,13.283,23.0,0.0
1966,10,11.258,77.3,0.0
1966,11,1.523,24.1,0.0
1966,12,1.235,117.8,36.0
1967,1,-0.513,37.5,101.0
1967,2,1.811,46.8,6.0
1967,3,4.623,33.0,0.0
1967,4,6.63,31.0,0.0
1967,5,12.042,69.6,0.0
1967,6,14.453,97.3,0.0
1967,7,19.003,55.2,0.0
1967,8,16.268,57.1,0.0
1967,9,13.09,70.4,0.0
1967,10,10.284,21.6,0.0
1967,11,2.523,27.1,0.0
1967,12,-0.865,59.2,47.0
1968,1,-2.148,88.2,218.0
1968,2,0.959,37.2,0.0
1968,3,4.035,48.5,16.0
1968,4,8.96,35.7,0.0
1968,5,11.855,46.1,0.0
1968,6,16.257,126.4,0.0
1968,7,16.274,103.3,0.0
1968,8,15.797,112.7,0.0
1968,9,12.72,92.1,0.0
1968,10,8.919,43.2,0.0
1968,11,2.61,14.6,12.0
1968,12,-3.042,33.7,34.0
1969,1,-0.948,46.3,231.0
1969,2,-2.271,32.7,187.0
1969,3,2.565,40.8,0.0
1969,4,7.54,56.3,0.0
1969,5,13.745,41.6,0.0
1969,6,14.8,132.8,0.0
1969,7,18.381,14.7,0.0
1969,8,16.426,69.8,0.0
1969,9,14.09,15.7,0.0
1969,10,8.606,2.4,0.0
1969,11,4.173,71.6,26.0
1969,12,-4.748,33.7,228.0
1970,1,-2.31,40.1,234.0
1970,2,-0.493,154.4,33.0
1970,3,1.397,44.7,52.0
1970,4,5.867,101.3,13.0
1970,5,11.161,102.2,0.0
1970,6,17.827,50.9,0.0
1970,7,17.023,50.4,0.0
1970,8,16.652,114.4,0.0
1970,9,13.093,43.4,0.0
1970,10,8.5,95.8,0.0
1970,11,4.963,67.3,0.0
1970,12,-0.877,30.7,22.0
1971,1,-3.345,18.6,96.0
1971,2,0.082,36.4,30.0
1971,3,0.61,22.0,46.0
1971,4,9.323,36.6,0.0
1971,5,14.297,82.6,0.0
1971,6,14.073,149.7,0.0
1971,7,18.423,11.8,0.0
1971,8,18.006,74.1,0.0
1971,9,11.563,50.0,0.0
1971,10,7.442,20.2,0.0
1971,11,2.693,50.3,2.0
1971,12,2.029,30.1,2.0
1972,1,-2.552,30.1,78.0
1972,2,1.097,7.5,76.0
1972,3,5.239,27.1,0.0
1972,4,7.847,77.2,0.0
1972,5,11.487,75.4,0.0
1972,6,14.723,74.6,0.0
1972,7,17.887,45.4,0.0
1972,8,16.271,70.6,0.0
1972,9,10.56,29.0,0.0
1972,10,5.329,43.3,0.0
1972,11,2.527,91.7,5.0
1972,12,-1.29,13.2,0.0
1973,1,-1.442,33.9,11.0
1973,2,0.025,38.9,39.0
1973,3,2.987,29.2,9.0
1973,4,5.377,82.4,15.0
1973,5,13.448,54.6,0.0
1973,6,16.35,80.7,0.0
1973,7,16.868,73.0,0.0
1973,8,18.126,43.0,0.0
1973,9,13.823,8.5,0.0
1973,10,6.574,47.1,0.0
1973,11,2.017,108.5,26.0
1973,12,-1.648,60.9,129.0
1974,1,1.897,75.2,3.0
1974,2,2.461,54.3,3.0
1974,3,6.445,27.4,0.0
1974,4,8.317,28.1,0.0
1974,5,11.177,74.7,0.0
1974,6,14.213,123.7,0.0
1974,7,15.842,146.7,0.0
1974,8,17.726,75.6,0.0
1974,9,12.933,60.9,0.0
1974,10,4.565,145.0,0.0
1974,11,3.213,84.9,0.0
1974,12,3.626,144.8,23.0
1975,1,2.652,74.1,2.0
1975,2,0.757,18.0,2.0
1975,3,3.761,39.2,6.0
1975,4,7.137,54.2,8.0
1975,5,13.006,52.3,0.0
1975,6,15.047,106.3,0.0
1975,7,17.745,64.1,0.0
1975,8,17.723,80.3,0.0
1975,9,15.533,27.4,0.0
1975,10,7.019,48.6,0.0
1975,11,2.06,78.3,2.0
1975,12,-1.097,21.9,113.0
1976,1,1.226,119.6,34.0
1976,2,-0.269,19.8,60.0
1976,3,1.271,19.7,0.0
1976,4,7.7,33.8,1.0
1976,5,13.323,54.6,0.0
1976,6,17.42,55.2,0.0
1976,7,19.416,170.2,0.0
1976,8,15.132,51.3,0.0
1976,9,11.71,81.3,0.0
1976,10,8.981,65.1,0.0
1976,11,4.327,47.0,0.0
1976,12,-2.845,41.1,178.0
1977,1,-0.355,54.4,346.0
1977,2,3.046,108.9,0.0
1977,3,6.248,32.6,0.0
1977,4,5.777,79.1,0.0
1977,5,12.2,11.9,0.0
1977,6,15.94,120.9,0.0
1977,7,17.206,49.2,0.0
1977,8,16.01,82.3,0.0
1977,9,11.577,28.2,0.0
1977,10,9.071,51.2,0.0
1977,11,4.303,89.4,1.0
1977,12,0.387,55.1,7.0
1978,1,0.081,37.4,22.0
1978,2,-2.725,52.7,329.0
1978,3,4.19,74.3,10.0
1978,4,7.217,38.6,0.0
1978,5,10.906,145.9,0.0
1978,6,14.693,91.6,0.0
