endDate;heatDays;summerDays;tropicalNights;iceDays
1996-08-31;7;54;0;36
1997-08-31;4;66;1;20
1998-08-31;24;71;5;5
1999-08-31;12;64;1;15
2000-08-31;29;81;2;15
2001-08-31;31;75;5;2
2002-08-31;26;80;4;12
2003-08-31;50;101;14;13
2004-08-31;15;58;1;18
2005-08-31;15;62;6;21
2006-08-31;32;60;6;20
2007-08-31;41;87;4;0
2008-08-31;23;75;0;4
2009-08-31;20;83;3;18
2010-08-31;25;65;5;16
2011-08-31;20;74;7;12
2012-08-31;45;90;11;15
2013-08-31;36;75;12;15
2014-08-31;20;67;3;5
2015-08-31;43;86;18;3
2016-08-31;25;82;6;8
2017-08-31;46;92;5;21
2018-08-31;45;110;13;7
2019-08-31;42;87;10;3
2020-08-31;30;77;3;6
2021-08-31;null;null;null;null
2022-08-31;33;88;8;1
2023-08-31;30;70;7;0
