year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,10.065,567.0,3,19,0,62,22,18
1938,10.595,441.4,2,30,0,60,4,14
1939,10.18,624.0,4,31,1,58,3,7
1940,7.043,500.4,0,18,0,102,54,0
1941,7.951,561.5,7,23,2,95,36,41
1942,7.777,527.5,4,26,0,106,52,74
1943,10.716,294.7,8,28,0,57,11,21
1944,10.21,483.9,10,40,1,67,1,8
1947,8.454,0.0,7,35,0,87,58,0
1948,10.23,0.0,4,24,0,59,14,0
1949,10.532,0.0,1,26,0,59,8,0
1950,10.023,0.0,4,24,0,51,17,0
1951,9.533,420.0,4,25,0,81,16,21
1952,9.141,420.9,3,19,0,75,7,19
1953,10.526,429.5,5,33,0,67,13,34
1954,8.337,436.2,2,9,0,86,34,51
1955,8.444,420.9,0,12,0,94,36,55
1956,7.817,562.0,0,4,0,79,35,39
1957,9.612,368.1,4,17,0,60,4,11
1958,9.01,566.7,0,12,0,83,18,38
1959,10.341,379.2,5,20,0,59,17,16
1960,9.036,577.2,1,11,0,63,19,40
1961,10.306,518.2,1,11,0,38,9,9
1962,8.615,491.4,0,5,0,58,12,26
1963,7.974,338.2,3,19,0,92,54,68
1964,9.005,461.5,4,23,0,80,28,30
1965,8.599,499.4,0,8,0,70,18,47
1966,9.512,574.4,1,16,0,59,32,46
1967,10.442,558.5,1,18,0,47,8,16
1968,9.763,617.7,0,16,0,64,13,23
1969,8.562,510.6,3,25,0,86,36,67
1970,7.889,531.2,3,14,0,90,42,86
1971,9.463,390.1,12,31,1,56,20,38
1972,8.738,498.4,1,24,2,70,19,15
1973,9.731,395.0,3,27,1,55,5,5
1974,9.52,437.1,3,10,0,46,3,6
1975,10.295,356.6,1,37,0,43,3,5
1976,8.81,410.0,1,19,0,72,23,40
1977,9.517,537.3,1,8,0,58,15,36
1978,9.238,458.6,3,15,0,57,16,33
1979,8.114,433.4,2,21,0,86,48,75
1980,8.336,570.8,1,9,0,84,33,45
1981,10.257,512.7,0,14,0,47,12,0
1982,9.802,331.5,3,23,0,53,28,0
1983,10.622,415.0,1,19,0,41,4,0
1984,9.383,403.4,3,11,0,57,8,0
1985,8.298,395.6,0,13,0,66,38,0
1986,8.627,381.9,2,24,1,63,35,0
1987,7.743,519.8,1,11,0,78,39,0
1988,10.41,369.2,0,16,1,38,1,0
1989,11.356,320.3,5,25,0,24,0,0
1990,11.343,410.1,1,13,0,17,3,0
1991,10.412,365.5,4,17,0,47,14,19
1992,10.865,366.0,8,26,2,42,6,0
1993,9.862,521.0,2,14,0,56,10,25
1994,10.424,434.0,7,31,5,45,9,17
1995,10.708,567.9,4,28,0,48,4,17
1996,8.05,394.7,2,22,0,97,40,55
1997,10.129,509.8,4,26,0,67,13,20
1998,10.673,590.3,1,11,0,36,3,11
1999,11.061,485.9,3,30,1,39,7,22
2000,10.996,532.4,4,19,0,39,5,12
2001,10.267,462.3,3,23,0,56,8,18
2002,11.282,577.9,3,32,1,44,4,11
2003,9.818,351.7,5,33,0,90,20,28
2004,9.965,480.5,0,11,0,60,14,12
2005,10.29,404.8,4,24,0,57,11,0
2006,10.107,348.7,7,38,0,77,27,0
2007,11.229,561.6,2,15,0,36,3,0
2008,10.972,476.8,2,16,0,38,2,0
2009,10.248,421.2,2,34,0,67,13,13
2010,9.341,519.2,6,28,2,84,39,58
2011,10.532,664.9,1,21,0,66,17,9
2012,10.073,468.0,3,19,0,54,17,17
2013,10.051,480.3,5,28,1,77,23,61
2014,11.497,462.6,3,30,2,32,12,12
2015,10.58,374.4,6,31,1,54,2,8
2016,10.914,345.8,4,36,1,52,11,3
2017,10.574,683.3,2,18,0,51,13,11
2018,11.334,306.5,6,54,3,56,12,25
2019,11.761,362.5,11,42,1,46,6,1
2020,11.573,416.7,2,31,0,30,0,0
2021,10.747,358.8,5,28,5,52,12,20
2022,11.526,310.8,11,29,0,48,1,5
2023,11.639,458.8,4,35,0,45,1,4
2024,12.53,560.1,9,38,1,29,7,8
