year,month,averageTemperature,totalPrecipitation,averageSnowCover
1937,1,-3.552,28.2,0.0
1937,2,1.179,61.1,34.0
1937,3,1.948,85.4,41.0
1937,4,8.213,53.5,0.0
1937,5,15.094,73.9,0.0
1937,6,16.963,68.9,0.0
1937,7,17.797,98.1,0.0
1937,8,18.284,37.7,0.0
1937,9,14.1,49.0,0.0
1937,10,10.058,11.2,0.0
1937,11,3.167,51.7,0.0
1937,12,-0.597,58.5,102.0
1938,1,1.597,56.4,142.0
1938,2,2.096,15.3,5.0
1938,3,6.881,32.5,0.0
1938,4,5.773,37.4,0.0
1938,5,10.923,55.2,0.0
1938,6,16.297,38.5,0.0
1938,7,18.145,47.9,0.0
1938,8,19.455,62.6,0.0
1938,9,14.4,44.5,0.0
1938,10,9.716,51.1,0.0
1938,11,7.427,34.2,0.0
1938,12,-1.603,35.9,69.0
1939,1,2.565,54.8,21.0
1939,2,3.046,27.3,10.0
1939,3,2.077,71.6,27.0
1939,4,8.097,76.9,0.0
1939,5,10.7,45.9,0.0
1939,6,16.617,102.7,0.0
1939,7,18.677,52.8,0.0
1939,8,19.229,108.7,0.0
1939,9,13.997,24.2,0.0
1939,10,6.368,59.1,0.0
1939,11,4.547,39.1,0.0
1939,12,-1.568,39.9,0.0
1940,1,-9.526,28.5,0.0
1940,2,-8.562,24.8,0.0
1940,3,0.652,46.8,0.0
1940,4,6.193,15.6,0.0
1940,5,12.052,76.7,0.0
1940,6,17.533,61.3,0.0
1940,7,17.371,76.3,0.0
1940,8,14.919,108.5,0.0
1940,9,11.777,44.5,0.0
1940,10,7.481,17.4,0.0
1940,11,5.46,51.5,0.0
1940,12,-1.755,37.2,75.0
1941,1,-7.074,20.1,193.0
1941,2,-1.725,44.5,173.0
1941,3,1.942,27.5,7.0
1941,4,4.557,27.6,0.0
1941,5,9.326,40.9,0.0
1941,6,16.443,92.3,0.0
1941,7,19.952,64.6,0.0
1941,8,15.397,65.8,0.0
1941,9,12.22,51.1,0.0
1941,10,7.835,127.1,0.0
1941,11,1.037,21.9,0.0
1941,12,2.49,66.0,20.0
1942,1,-7.516,21.2,109.0
1942,2,-5.939,27.4,310.0
1942,3,-1.919,28.8,88.0
1942,4,6.15,15.9,0.0
1942,5,11.252,62.7,0.0
1942,6,14.607,54.3,0.0
1942,7,16.735,149.1,0.0
1942,8,18.494,50.4,0.0
1942,9,14.763,58.3,0.0
1942,10,10.21,59.4,0.0
1942,11,3.857,79.6,7.0
1942,12,2.577,43.7,16.0
1943,1,-0.813,40.6,367.0
1943,2,4.146,15.0,0.0
1943,3,5.555,14.5,0.0
1943,4,9.743,32.5,0.0
1943,5,12.639,5.4,0.0
1943,6,15.503,74.0,0.0
1943,7,17.645,20.3,0.0
1943,8,17.965,63.8,0.0
1943,9,14.177,21.2,0.0
1943,10,10.2,7.4,0.0
1943,11,2.433,41.3,0.0
1943,12,0.735,22.1,8.0
1944,1,3.548,46.8,3.0
1944,2,0.714,46.7,67.0
1944,3,1.858,53.4,0.0
1944,4,7.593,31.0,0.0
1944,5,11.394,99.5,0.0
1944,6,15.267,67.8,0.0
1944,7,19.181,54.2,0.0
1944,8,19.745,12.2,0.0
1944,9,13.45,35.1,0.0
1944,10,8.926,37.2,0.0
1944,11,4.733,101.6,0.0
1947,1,-6.132,0.0,0.0
1947,2,-9.089,0.0,0.0
1947,3,0.226,0.0,0.0
1947,4,7.94,0.0,0.0
1947,5,13.635,0.0,0.0
1947,6,17.347,0.0,0.0
1947,7,17.939,0.0,0.0
1947,8,17.971,0.0,0.0
1947,9,16.197,0.0,0.0
1947,10,7.326,0.0,0.0
1947,11,4.97,0.0,0.0
1947,12,1.832,0.0,0.0
1948,1,1.723,0.0,0.0
1948,2,-0.086,0.0,0.0
1948,3,4.087,0.0,0.0
1948,4,9.69,0.0,0.0
1948,5,12.413,0.0,0.0
1948,6,15.867,0.0,0.0
1948,7,17.423,0.0,0.0
1948,8,17.235,0.0,0.0
1948,9,14.703,0.0,0.0
1948,10,8.894,0.0,0.0
1948,11,4.497,0.0,0.0
1948,12,1.374,0.0,0.0
1949,1,1.132,0.0,0.0
1949,2,2.429,0.0,0.0
1949,3,1.881,0.0,0.0
1949,4,9.493,0.0,0.0
1949,5,13.474,0.0,0.0
1949,6,14.54,0.0,0.0
1949,7,18.0,0.0,0.0
1949,8,16.565,0.0,0.0
1949,9,16.603,0.0,0.0
1949,10,10.706,0.0,0.0
1949,11,4.13,0.0,0.0
1949,12,3.61,0.0,0.0
1950,1,-2.194,0.0,0.0
1950,2,2.254,0.0,0.0
1950,3,4.29,0.0,0.0
1950,4,6.94,0.0,0.0
1950,5,14.032,0.0,0.0
1950,6,17.327,0.0,0.0
1950,7,17.323,0.0,0.0
1950,8,18.387,0.0,0.0
1950,9,13.047,0.0,0.0
1950,10,8.303,0.0,0.0
1950,11,4.213,0.0,0.0
1950,12,-0.79,0.0,0.0
1951,1,-0.135,54.1,18.0
1951,2,0.882,44.5,63.0
1951,3,1.265,63.5,4.0
1951,4,7.743,31.5,0.0
1951,5,10.69,45.4,0.0
1951,6,16.36,50.7,0.0
1951,7,17.742,43.4,0.0
1951,8,18.261,55.8,0.0
1951,9,15.027,30.0,0.0
1951,10,6.997,1.1,0.0
1951,11,6.52,49.5,0.0
1951,12,3.797,33.0,3.0
1952,1,1.029,27.7,13.0
1952,2,1.086,20.5,11.0
1952,3,0.335,31.3,12.0
1952,4,9.02,13.3,25.0
1952,5,11.91,32.8,0.0
1952,6,14.773,75.9,0.0
1952,7,16.961,39.3,0.0
1952,8,17.494,37.1,0.0
1952,9,11.143,71.6,0.0
1952,10,7.384,71.4,0.0
1952,11,2.333,60.4,13.0
1952,12,-0.484,43.1,51.0
1953,1,0.503,62.5,109.0
1953,2,-0.207,44.4,444.0
1953,3,4.671,20.0,0.0
1953,4,9.06,16.9,0.0
1953,5,13.119,56.9,0.0
1953,6,17.5,81.7,0.0
1953,7,18.532,30.4,0.0
1953,8,16.974,57.7,0.0
1953,9,13.67,40.7,0.0
1953,10,10.674,18.3,0.0
1953,11,5.08,27.8,0.0
1953,12,1.442,16.3,4.0
1954,1,-3.381,56.6,189.0
1954,2,-6.375,11.9,139.0
1954,3,2.626,25.7,0.0
1954,4,4.993,28.0,0.0
1954,5,12.106,28.8,0.0
1954,6,16.853,54.6,0.0
1954,7,15.274,98.9,0.0
1954,8,16.474,53.1,0.0
1954,9,13.773,45.3,0.0
1954,10,9.945,33.3,0.0
1954,11,3.34,42.9,3.0
1954,12,3.626,86.7,1.0
1955,1,-1.752,22.1,46.0
1955,2,-2.693,22.0,96.0
1955,3,-1.252,30.7,36.0
1955,4,5.47,46.5,0.0
1955,5,10.171,26.4,0.0
1955,6,14.23,112.1,0.0
1955,7,17.997,45.3,0.0
1955,8,18.539,43.7,0.0
1955,9,14.323,44.6,0.0
1955,10,8.606,27.5,0.0
1955,11,4.287,17.3,0.0
1955,12,2.413,75.7,14.0
1956,1,-0.035,39.8,12.0
1956,2,-9.472,46.8,505.0
1956,3,1.852,19.3,4.0
1956,4,3.993,96.7,9.0
1956,5,12.461,27.1,0.0
1956,6,14.59,72.8,0.0
1956,7,17.319,54.7,0.0
1956,8,14.332,95.0,0.0
1956,9,13.577,35.9,0.0
1956,10,8.716,73.9,0.0
1956,11,2.107,39.0,2.0
1956,12,1.958,42.2,52.0
1957,1,1.342,28.2,21.0
1957,2,3.243,29.9,1.0
1957,3,3.71,42.2,1.0
1957,4,5.59,23.9,8.0
1957,5,10.245,17.6,0.0
1957,6,16.333,32.6,0.0
1957,7,18.516,63.9,0.0
1957,8,15.923,43.7,0.0
1957,9,11.083,63.1,0.0
1957,10,9.655,23.0,0.0
1957,11,5.063,20.8,1.0
1957,12,0.961,25.0,4.0
1958,1,-0.526,41.6,9.0
1958,2,0.407,62.6,83.0
1958,3,-0.377,17.2,44.0
1958,4,4.41,38.7,2.0
1958,5,12.635,100.5,0.0
1958,6,14.473,40.7,0.0
1958,7,17.532,83.4,0.0
1958,8,16.648,79.7,0.0
1958,9,14.14,64.4,0.0
1958,10,10.113,37.9,0.0
1958,11,4.54,12.4,0.0
1958,12,1.697,51.1,15.0
1959,1,0.216,50.0,175.0
1959,2,-0.014,3.9,2.0
1959,3,5.658,6.9,0.0
1959,4,8.83,65.9,0.0
1959,5,12.268,18.7,0.0
1959,6,16.273,29.7,0.0
1959,7,19.584,84.8,0.0
1959,8,18.384,41.4,0.0
1959,9,12.96,8.4,0.0
1959,10,8.474,69.5,0.0
1959,11,3.323,6.3,2.0
1959,12,1.155,31.8,78.0
1960,1,0.006,47.7,278.0
1960,2,-1.655,27.4,50.0
1960,3,2.41,14.3,0.0
1960,4,5.97,31.2,0.0
1960,5,12.252,35.9,0.0
1960,6,16.423,85.6,0.0
1960,7,16.468,102.2,0.0
1960,8,16.106,91.5,0.0
1960,9,13.057,59.1,0.0
1960,10,8.906,82.3,0.0
1960,11,5.517,60.1,0.0
1960,12,2.555,55.1,1.0
1961,1,-1.261,24.0,13.0
1961,2,3.568,44.3,1.0
1961,3,5.958,35.9,1.0
1961,4,9.763,32.6,0.0
1961,5,10.7,113.0,0.0
1961,6,16.903,48.9,0.0
1961,7,15.623,87.7,0.0
1961,8,15.258,73.2,0.0
1961,9,15.01,29.9,0.0
1961,10,11.232,28.7,0.0
1961,11,4.25,23.6,0.0
1961,12,-1.758,47.5,45.0
1962,1,2.029,37.4,16.0
1962,2,0.764,49.4,59.0
1962,3,0.003,45.3,53.0
1962,4,7.317,36.7,0.0
1962,5,10.077,64.2,0.0
1962,6,14.33,48.3,0.0
1962,7,14.916,83.3,0.0
1962,8,15.11,68.2,0.0
1962,9,11.93,45.6,0.0
1962,10,9.161,13.0,0.0
1962,11,3.673,19.9,12.0
1962,12,-2.797,38.1,30.0
1963,1,-8.419,34.8,431.0
1963,2,-6.571,11.9,779.0
1963,3,0.481,23.0,126.0
1963,4,6.367,59.6,0.0
1963,5,12.742,30.2,0.0
1963,6,16.333,30.8,0.0
1963,7,18.126,16.1,0.0
1963,8,17.174,76.6,0.0
1963,9,13.823,38.8,0.0
1963,10,8.687,16.4,0.0
1963,11,7.133,86.3,0.0
1963,12,-2.374,18.3,164.0
1964,1,-1.252,10.5,10.0
1964,2,-0.828,29.0,108.0
1964,3,-1.061,21.2,9.0
1964,4,8.22,49.3,1.0
1964,5,13.229,48.8,0.0
1964,6,17.317,48.3,0.0
1964,7,17.639,41.6,0.0
1964,8,15.732,102.1,0.0
1964,9,13.28,43.1,0.0
1964,10,7.523,67.6,0.0
1964,11,4.99,38.6,0.0
1964,12,1.126,38.7,45.0
1965,1,1.013,38.1,32.0
1965,2,-1.518,50.2,132.0
1965,3,0.945,32.0,363.0
1965,4,6.47,57.0,0.0
1965,5,10.374,97.9,0.0
1965,6,15.96,26.9,0.0
1965,7,14.706,83.0,0.0
1965,8,15.252,39.7,0.0
1965,9,14.037,58.0,0.0
1965,10,8.119,16.6,0.0
1965,11,0.453,44.8,149.0
1965,12,1.561,53.9,32.0
1966,1,-2.71,51.1,327.0
1966,2,0.114,36.2,22.0
1966,3,3.287,31.8,3.0
1966,4,5.98,55.8,7.0
1966,5,13.145,51.9,0.0
1966,6,17.687,116.7,0.0
1966,7,16.794,89.2,0.0
1966,8,16.839,98.0,0.0
1966,9,12.56,24.2,0.0
1966,10,10.758,19.5,0.0
1966,11,2.49,41.5,1.0
1966,12,1.8,50.4,4.0
1967,1,-0.448,55.9,48.0
1967,2,2.661,60.2,5.0
1967,3,5.832,67.6,0.0
1967,4,6.2,36.9,0.0
