endDate;heatDays;summerDays;tropicalNights;iceDays
1951-08-30;5;48;0;8
1952-08-30;25;70;5;10
1953-08-30;9;63;0;15
1954-08-30;7;44;0;36
1955-08-30;2;44;0;22
1956-08-30;5;55;0;36
1957-08-30;11;51;5;8
1958-08-30;13;53;1;10
1959-08-30;6;47;1;12
1960-08-30;4;50;0;20
1961-08-30;13;45;2;14
1962-08-30;19;56;1;17
1963-08-30;17;57;4;45
1964-08-30;16;55;3;31
1965-08-30;8;37;0;10
1966-08-30;5;44;0;19
1967-08-30;18;55;4;9
1968-08-30;7;52;2;11
1969-08-30;9;58;2;22
1970-08-30;11;46;0;17
1971-08-30;20;63;5;25
1972-08-30;13;40;7;18
1973-08-30;8;54;3;6
1974-08-30;12;46;6;4
1975-08-30;3;52;0;0
1976-08-30;9;47;5;14
1977-08-30;2;43;0;8
1978-08-30;2;39;0;11
1979-08-30;7;50;1;18
1980-08-30;5;36;2;19
1981-08-30;15;57;3;7
1982-08-30;7;60;0;28
1983-08-30;27;75;5;7
1984-08-30;6;35;0;7
1985-08-30;10;49;1;32
1986-08-30;14;74;1;27
1987-08-30;7;46;1;31
1988-08-30;21;56;5;3
1989-08-30;2;34;0;7
1990-08-30;7;44;2;13
1991-08-30;9;36;2;24
1992-08-30;24;64;4;4
1993-08-30;13;56;3;16
1994-08-30;32;67;6;8
1995-08-30;17;64;2;12
1996-08-30;6;49;1;37
1997-08-30;4;65;2;22
1998-08-30;21;66;8;5
1999-08-30;9;53;1;17
2000-08-30;25;68;3;15
2001-08-30;21;69;4;5
2002-08-30;19;73;3;11
2003-08-30;37;94;10;17
2004-08-30;9;51;3;13
2005-08-30;14;57;5;18
2006-08-30;23;54;10;23
2007-08-30;25;79;5;1
2008-08-30;9;65;1;4
2009-08-30;15;68;3;19
2010-08-30;17;58;9;20
2011-08-30;15;65;4;11
2012-08-30;34;72;5;16
2013-08-30;27;66;12;16
2014-08-30;12;59;5;9
2015-08-30;36;69;19;3
2016-08-30;16;65;5;10
2017-08-30;37;77;10;21
2018-08-30;32;96;16;10
2019-08-30;32;79;12;3
2020-08-30;19;67;4;5
2021-08-30;24;73;7;6
2022-08-30;36;86;14;1
2023-08-30;30;68;17;1
2024-08-30;39;87;25;2
