month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1936-1;null;null;null;null;null
1936-2;null;null;null;null;null
1936-3;null;null;null;null;null
1936-4;null;null;null;null;null
1936-5;null;null;null;null;null
1936-6;null;null;null;null;null
1936-7;null;null;null;null;null
1936-8;null;null;null;null;null
1936-9;null;null;null;null;null
1936-10;null;null;null;null;null
1936-11;null;null;null;null;null
1936-12;null;null;null;null;null
1937-1;null;null;null;null;null
1937-2;null;null;null;null;null
1937-3;null;null;null;null;null
1937-4;null;null;null;null;null
1937-5;null;null;null;null;null
1937-6;null;null;null;null;null
1937-7;null;null;null;null;null
1937-8;null;null;null;null;null
1937-9;null;null;null;null;null
1937-10;null;null;null;null;null
1937-11;null;null;null;null;null
1937-12;null;null;null;null;null
1938-1;-4.27;0;0;0;16
1938-2;-2.84;0;0;0;8
1938-3;4.21;0;0;0;0
1938-4;2.59;0;0;0;2
1938-5;9.49;0;0;0;0
1938-6;16.13;0;13;0;0
1938-7;15.68;0;8;0;0
1938-8;15.35;1;5;0;0
1938-9;12.05;0;0;0;0
1938-10;8.11;0;0;0;0
1938-11;3.45;0;0;0;0
1938-12;-2.91;0;0;0;16
1939-1;-2.31;0;0;0;19
1939-2;-1.3;0;0;0;5
1939-3;-0.91;0;0;0;10
1939-4;9.44;0;0;0;0
1939-5;9.13;0;0;0;0
1939-6;15;0;12;0;0
1939-7;15.8;0;15;0;0
1939-8;15.38;0;1;0;0
1939-9;11.48;0;1;0;0
1939-10;6.23;0;0;0;2
1939-11;2.4;0;0;0;4
1939-12;-6.19;0;0;0;25
1940-1;-9.05;0;0;0;30
1940-2;-3.73;0;0;0;12
1940-3;1.61;0;0;0;5
1940-4;6.81;0;0;0;0
1940-5;9.95;0;0;0;0
1940-6;13.62;0;0;0;0
1940-7;15.03;0;6;0;0
1940-8;13.57;0;2;0;0
1940-9;12.03;0;0;0;0
1940-10;7.65;0;0;0;0
1940-11;2.74;0;0;0;2
1940-12;-8.7;0;0;0;30
1941-1;null;null;null;null;null
1941-2;null;null;null;null;null
1941-3;null;null;null;null;null
1941-4;null;null;null;null;null
1941-5;null;null;null;null;null
1941-6;null;null;null;null;null
1941-7;null;null;null;null;null
1941-8;null;null;null;null;null
1941-9;null;null;null;null;null
1941-10;null;null;null;null;null
1941-11;null;null;null;null;null
1941-12;null;null;null;null;null
1942-1;-9.48;0;0;0;27
1942-2;-5.3;0;0;0;19
1942-3;4.65;0;0;0;0
1942-4;6.18;0;0;0;0
1942-5;11.28;0;4;0;0
1942-6;14.25;0;8;0;0
1942-7;14.79;0;8;0;0
1942-8;15.6;0;9;0;0
1942-9;15.59;0;6;0;0
1942-10;10.42;0;0;0;0
1942-11;-1.17;0;0;0;16
1942-12;-1.05;0;0;0;13
1943-1;null;null;null;null;null
1943-2;-0.49;0;0;0;6
1943-3;4.75;0;0;0;0
1943-4;7.52;0;0;0;0
1943-5;11.28;0;1;0;0
1943-6;12.91;0;3;0;0
1943-7;15.51;0;9;0;0
1943-8;17.38;3;14;0;0
1943-9;13.56;0;4;0;0
1943-10;10.06;0;0;0;0
1943-11;-0.24;0;0;0;11
1943-12;-2.05;0;0;0;18
1944-1;-2.49;0;0;0;13
1944-2;-3.98;0;0;0;18
1944-3;-1.78;0;0;0;8
1944-4;6.97;0;0;0;0
1944-5;9.6;0;3;0;0
1944-6;12.59;0;1;0;0
1944-7;15.74;0;6;0;0
1944-8;18.32;3;19;0;0
1944-9;12.4;0;2;0;0
1944-10;6.81;0;0;0;0
1944-11;0.26;0;0;0;5
1944-12;-5.9;0;0;0;22
1945-1;-9.58;0;0;0;29
1945-2;0.41;0;0;0;1
1945-3;3.96;0;0;0;4
1945-4;7.49;0;0;0;0
1945-5;12.75;0;10;0;0
1945-6;15.49;0;10;0;0
1945-7;17.12;3;17;0;0
1945-8;15.21;0;7;0;0
1945-9;12.57;0;3;0;0
1945-10;7.38;0;0;0;0
1945-11;0.06;0;0;0;8
1945-12;-1.49;0;0;0;11
1946-1;-3.27;0;0;0;13
1946-2;0;0;0;0;6
1946-3;4.9;0;0;0;0
1946-4;9.85;0;0;0;0
1946-5;14.25;0;0;0;0
1946-6;14.38;0;7;0;0
1946-7;16.73;4;13;0;0
1946-8;15.92;1;11;0;0
1946-9;14.39;0;2;0;0
1946-10;6.97;0;0;0;0
1946-11;1.29;0;0;0;2
1946-12;-5.51;0;0;0;26
1947-1;-7.81;0;0;0;24
1947-2;-2.05;0;0;0;11
1947-3;3.63;0;0;0;2
1947-4;9.75;0;0;0;0
1947-5;13.55;0;2;0;0
1947-6;15.82;0;12;0;0
1947-7;17.81;2;13;0;0
1947-8;16.86;3;12;0;0
1947-9;15.81;0;11;0;0
1947-10;8.56;0;0;0;0
1947-11;3.78;0;0;0;3
1947-12;-2.49;0;0;0;16
1948-1;0.06;0;0;0;9
1948-2;-1.64;0;0;0;7
1948-3;4.97;0;0;0;0
1948-4;8.08;0;0;0;0
1948-5;13.38;0;0;0;0
