year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,10.489,624.3,10,50,1,55,19,2
1938,10.434,611.4,6,47,0,61,9,21
1939,10.257,712.7,7,48,0,64,3,12
1940,7.844,472.3,3,45,0,92,48,32
1941,8.763,785.1,7,39,0,84,30,50
1942,8.574,572.2,12,42,0,96,49,59
1943,10.958,435.9,17,47,0,71,9,24
1944,10.408,686.3,16,57,0,72,6,48
1945,-4.029,30.3,0,0,0,30,18,31
1948,14.757,431.1,12,54,0,5,0,0
1949,10.777,472.2,13,51,0,68,10,0
1950,10.621,532.0,16,54,0,56,19,10
1951,10.396,391.8,14,54,0,75,18,17
1952,9.853,499.2,12,47,1,72,11,39
1953,10.871,494.8,13,58,0,78,17,47
1954,8.843,539.9,10,31,0,80,37,49
1955,8.778,561.6,2,46,0,86,26,64
1956,7.968,697.0,1,22,0,78,37,56
1957,10.203,690.0,9,31,1,61,7,17
1958,9.586,692.5,3,37,0,76,11,44
1959,10.575,417.5,9,41,1,73,10,30
1960,9.505,486.7,5,30,0,66,18,30
1961,10.802,478.4,8,38,0,40,10,24
1962,9.101,496.2,5,28,0,69,16,20
1963,8.789,456.3,12,48,0,83,46,69
1964,9.5,532.1,14,54,1,75,24,27
1965,9.081,608.5,3,21,0,77,20,45
1966,10.282,621.9,4,39,0,53,33,45
1967,10.935,635.6,6,41,0,50,8,13
1968,10.2,502.0,7,44,0,66,17,29
1969,9.401,489.7,7,41,0,90,22,53
1970,8.776,568.4,4,37,0,91,30,79
1995,11.173,648.6,16,60,0,56,9,22
1996,8.622,507.8,5,33,0,98,38,39
1997,10.291,590.4,9,55,0,86,12,19
1998,11.198,749.3,6,36,1,41,8,11
1999,11.322,502.3,5,45,0,58,10,28
2000,11.693,530.1,15,53,1,43,7,17
2001,10.956,559.7,11,42,0,62,9,25
2002,11.603,758.1,7,52,0,50,6,28
2003,10.703,384.7,21,64,1,91,19,38
2004,10.316,442.7,9,37,0,71,14,24
2005,10.426,509.2,9,51,0,77,16,42
2006,10.444,366.4,30,67,0,88,28,72
2007,10.444,579.8,12,53,0,59,3,8
2008,11.131,523.5,14,44,0,52,4,7
2009,10.533,553.3,9,52,0,71,20,41
2010,9.467,709.4,14,46,0,94,34,62
2011,10.936,575.3,10,55,0,76,16,26
2012,10.608,592.8,16,54,0,63,20,0
2013,9.917,605.2,11,54,0,85,33,0
2014,11.735,465.2,17,46,0,56,10,0
2015,11.053,486.0,27,57,0,79,2,0
2016,10.999,573.9,12,63,0,60,12,0
2017,10.894,520.8,11,53,0,67,20,0
2018,11.992,345.9,36,95,0,72,11,0
2019,12.176,450.1,33,72,2,59,4,0
2020,11.881,489.9,21,63,1,53,1,1
2021,10.551,548.4,9,58,0,74,11,42
2022,11.838,415.1,20,64,0,63,0,1
2023,11.938,635.4,23,78,0,57,1,19
2024,12.74,564.6,30,80,0,54,7,8
