year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1937,8.939,720.1,10,50,1,96,28,25
1938,9.104,687.6,6,47,0,88,22,32
1939,8.74,906.3,7,48,0,96,19,14
1940,6.711,636.7,3,45,0,133,62,55
1941,7.485,925.1,7,39,0,119,38,61
1942,7.634,663.3,12,42,0,129,52,61
1943,9.324,511.4,17,47,0,112,19,34
1944,8.925,861.9,16,57,0,100,17,49
1945,-4.029,30.3,0,0,0,30,18,31
1948,11.913,480.7,12,54,0,41,4,0
1949,9.511,593.6,13,51,0,95,10,0
1950,9.004,617.0,16,54,0,90,27,26
1951,9.462,475.6,14,54,0,94,18,17
1952,8.317,582.9,12,47,1,115,22,58
1953,9.644,538.0,13,58,0,102,19,47
1954,7.896,662.9,10,31,0,103,41,50
1955,7.804,655.6,2,46,0,112,29,71
1956,6.793,845.9,1,22,0,114,49,64
1957,8.861,783.2,9,31,1,92,12,26
1958,8.515,764.6,3,37,0,91,11,44
1959,9.145,503.2,9,41,1,100,18,43
1960,8.575,597.7,5,30,0,87,20,35
1961,9.114,574.8,8,38,0,70,22,38
1962,7.513,584.3,5,28,0,104,29,39
1963,7.647,535.3,12,48,0,115,61,83
1964,8.302,624.2,14,54,1,101,31,36
1965,7.833,719.5,3,21,0,110,31,64
1966,8.865,750.2,4,39,0,91,35,53
1967,9.479,739.0,6,41,0,81,15,26
1968,8.655,617.1,7,44,0,100,32,36
1969,7.784,556.8,7,41,0,129,49,88
1970,7.833,694.1,4,37,0,114,41,91
1995,9.187,743.1,16,60,0,108,29,46
1996,7.297,572.5,5,33,0,134,52,48
1997,8.942,678.7,9,55,0,118,16,19
1998,9.422,850.3,6,36,1,76,24,26
1999,9.856,574.4,5,45,0,92,14,35
2000,10.482,597.4,15,53,1,62,11,22
2001,9.34,686.6,11,42,0,100,15,40
2002,9.728,901.1,7,52,0,86,22,38
2003,9.47,450.9,21,64,1,119,20,40
2004,9.073,577.2,9,37,0,97,15,31
2005,9.014,615.7,9,51,0,115,20,54
2006,9.651,462.1,30,67,0,108,28,73
2007,9.064,676.5,12,53,0,89,9,9
2008,9.77,633.6,14,44,0,80,9,14
2009,9.279,671.9,9,52,0,100,28,52
2010,7.906,881.9,14,46,0,134,59,98
2011,9.759,654.0,10,55,0,98,16,26
2012,9.197,732.8,16,54,0,97,29,0
2013,8.948,680.2,11,54,0,110,33,0
2014,10.473,511.8,17,46,0,80,18,0
2015,10.322,605.3,27,57,0,94,2,0
2016,9.567,667.2,12,63,0,96,14,0
2017,9.722,620.9,11,53,0,86,20,0
2018,10.693,428.2,36,95,0,94,12,0
2019,10.912,506.7,33,72,2,84,4,0
2020,10.688,536.0,21,63,1,79,2,2
2021,9.347,637.1,9,58,0,104,16,49
2022,10.429,470.4,20,64,0,93,9,14
2023,11.484,740.3,23,78,0,62,1,19
