year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.068,626.4,5,29,0,69,11,22
1952,8.267,733.7,7,38,0,105,28,60
1953,9.513,435.2,6,37,0,89,27,47
1954,8.112,557.4,5,21,0,93,35,33
1955,7.552,569.7,1,18,0,110,39,71
1956,7.02,705.2,0,13,0,101,47,49
1957,8.947,537.9,8,27,1,74,10,22
1958,8.691,707.6,3,23,0,88,13,52
1959,8.911,366.3,4,36,0,91,27,35
1960,8.126,622.4,1,14,0,91,30,50
1961,8.773,596.9,4,25,0,70,22,42
1962,6.798,377.2,0,22,0,109,39,60
1963,6.664,504.6,4,13,0,112,77,80
1964,7.823,457.7,11,42,1,105,43,58
1965,7.206,555.7,0,12,0,112,38,77
1966,8.14,677.8,1,24,0,85,30,46
1967,8.766,530.4,5,26,0,85,20,35
1968,7.688,493.5,0,21,0,109,40,53
1969,7.222,562.8,4,32,0,126,64,94
1970,7.404,598.4,0,23,0,107,41,82
1971,8.093,369.3,9,32,0,96,25,49
1972,7.253,544.0,2,19,0,98,31,50
1973,7.915,452.5,3,35,0,114,22,42
1974,8.533,557.1,3,11,1,57,4,8
1975,8.646,405.8,4,32,0,85,10,22
1976,8.151,373.0,7,37,0,106,33,44
1977,8.378,650.3,1,13,0,76,17,40
1978,7.486,419.3,1,17,0,95,36,49
1979,7.342,505.5,1,22,0,107,39,68
1980,7.254,414.4,3,15,0,107,39,62
1981,7.899,627.7,1,23,0,106,41,92
1982,9.009,295.6,7,52,0,91,24,31
1983,8.788,485.1,8,50,1,86,28,51
1984,7.585,629.1,4,16,0,111,19,55
1985,7.162,359.3,2,25,0,107,55,68
1986,7.733,548.1,5,36,0,87,44,63
1987,6.765,670.8,1,20,0,107,59,71
1988,8.961,475.0,1,26,0,79,11,39
1989,9.36,439.5,6,33,0,72,9,8
1990,9.431,442.4,6,32,0,62,13,29
1991,8.398,350.2,4,30,0,102,29,25
1992,9.049,567.1,6,38,0,77,23,31
1993,8.193,574.0,0,24,0,92,39,46
1994,9.628,633.2,15,38,0,65,17,18
1995,8.496,599.6,4,36,0,104,36,49
1996,6.385,562.7,2,18,0,131,62,70
1997,8.504,528.8,0,30,0,96,22,50
1998,8.785,554.5,6,25,0,74,31,46
1999,9.263,519.7,3,29,0,75,19,35
2000,9.682,491.9,4,28,0,61,9,17
2001,8.732,580.9,8,27,0,91,26,45
2002,8.921,766.9,4,28,0,84,24,39
2003,9.015,415.0,17,53,1,107,30,46
2004,8.64,508.2,1,31,0,98,18,19
2005,8.798,475.4,6,34,0,98,32,55
2006,9.205,521.1,11,41,0,95,35,64
2007,9.564,763.0,2,30,0,68,15,16
2008,9.223,479.1,8,30,0,82,14,22
2009,8.932,602.3,3,35,0,91,33,39
2010,7.47,723.0,9,28,1,114,72,94
2011,9.545,399.2,1,36,0,85,19,20
2012,9.006,507.6,5,28,1,80,25,40
2013,8.392,613.5,9,29,0,106,44,66
2014,10.044,667.4,4,24,1,66,13,15
2015,9.883,362.3,17,39,1,85,6,17
2016,9.352,468.9,10,39,0,79,16,18
2017,9.483,579.0,3,32,0,80,23,29
2018,10.382,377.1,17,64,0,82,22,22
2019,10.264,351.1,17,60,1,84,8,8
2020,10.321,498.1,7,37,0,71,1,1
2021,8.864,613.1,3,34,0,103,19,42
2022,10.493,401.8,12,62,1,78,14,8
2023,10.566,567.2,6,57,0,70,14,12
2024,3.882,85.0,0,0,0,23,10,5
