year,month,averageTemperature,totalPrecipitation,averageSnowCover
1951,1,2.048,21.3,96.0
1951,2,2.143,30.6,7.0
1951,3,2.055,38.5,44.0
1951,4,7.95,19.8,0.0
1951,5,11.729,35.0,0.0
1951,6,15.567,195.1,0.0
1951,7,17.832,42.1,0.0
1951,8,17.497,97.2,0.0
1951,9,15.077,26.9,0.0
1951,10,7.123,35.5,0.0
1951,11,6.77,64.5,0.0
1951,12,2.645,19.9,3.0
1952,1,0.226,37.0,207.0
1952,2,-0.186,20.6,65.0
1952,3,2.571,105.6,23.0
1952,4,11.137,33.8,8.0
1952,5,12.51,82.8,0.0
1952,6,15.833,31.7,0.0
1952,7,18.948,18.8,0.0
1952,8,18.887,54.5,0.0
1952,9,10.58,170.7,0.0
1952,10,7.477,70.6,0.0
1952,11,1.53,84.5,9.0
1952,12,-0.655,23.1,42.0
1953,1,-1.071,63.8,680.0
1953,2,0.364,19.5,66.0
1953,3,5.726,3.9,0.0
1953,4,9.78,18.3,0.0
1953,5,13.99,52.2,4.0
1953,6,16.567,99.0,0.0
1953,7,18.029,67.7,0.0
1953,8,17.277,27.2,0.0
1953,9,14.057,20.4,0.0
1953,10,10.674,37.9,0.0
1953,11,5.263,6.1,0.0
1953,12,2.858,19.2,11.0
1954,1,-4.239,52.3,105.0
1954,2,-4.125,20.3,15.0
1954,3,4.623,15.5,1.0
1954,4,6.133,49.8,0.0
1954,5,12.794,32.8,0.0
1954,6,16.897,42.7,0.0
1954,7,14.681,110.2,0.0
1954,8,16.694,73.8,0.0
1954,9,14.077,49.9,0.0
1954,10,10.829,40.7,0.0
1954,11,4.563,17.4,0.0
1954,12,3.532,52.0,3.0
1955,1,-2.429,49.4,106.0
1955,2,-2.718,32.1,222.0
1955,3,0.139,27.5,157.0
1955,4,7.583,36.8,0.0
1955,5,10.919,38.7,0.0
1955,6,15.163,59.5,0.0
1955,7,17.187,115.4,0.0
1955,8,16.681,55.7,0.0
1955,9,13.667,45.8,0.0
1955,10,8.119,41.6,0.0
1955,11,3.39,15.2,5.0
1955,12,2.235,52.0,18.0
1956,1,0.042,30.2,14.0
1956,2,-10.524,20.4,279.0
1956,3,2.981,28.5,9.0
1956,4,5.577,73.8,0.0
1956,5,13.313,53.3,0.0
1956,6,13.78,117.3,0.0
1956,7,17.132,175.5,0.0
1956,8,14.548,74.5,0.0
1956,9,13.78,21.2,0.0
