year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.937,543.0,5,29,0,57,11,20
1952,9.825,629.7,7,38,0,64,14,43
1953,10.602,409.9,6,37,0,67,25,42
1954,8.924,488.0,5,21,0,70,34,31
1955,8.474,502.5,1,18,0,84,36,61
1956,7.97,650.1,0,13,0,77,35,38
1957,10.256,476.2,8,27,1,45,5,10
1958,9.68,636.9,3,23,0,74,13,47
1959,10.261,317.2,4,36,0,68,17,27
1960,9.19,529.7,1,14,0,65,19,28
1961,10.388,503.2,4,25,0,43,9,24
1962,8.456,325.7,0,22,0,66,22,36
1963,7.778,443.4,4,13,0,83,56,66
1964,8.944,417.5,11,42,1,76,32,48
1965,8.436,425.0,0,12,0,76,27,51
1966,9.416,587.2,1,24,0,51,26,35
1967,10.21,474.5,5,26,0,48,11,18
1968,9.331,451.1,0,21,0,66,16,36
1969,8.821,514.4,4,32,0,86,37,57
1970,8.364,534.0,0,23,0,81,31,74
1971,9.089,298.3,9,32,0,72,20,36
1972,8.388,503.7,2,19,0,67,19,41
1973,9.199,400.1,3,35,0,80,12,21
1974,9.264,476.3,3,11,1,50,4,4
1975,10.06,378.0,4,32,0,56,3,14
1976,9.409,330.8,7,37,0,77,26,30
1977,9.429,532.0,1,13,0,54,11,31
1978,8.708,364.3,1,17,0,66,21,30
1979,8.151,412.6,1,22,0,84,37,65
1980,8.417,352.1,3,15,0,75,21,35
1981,9.383,520.1,1,23,0,65,27,56
1982,10.019,267.7,7,52,0,67,21,28
1983,10.27,454.9,8,50,1,51,14,31
1984,8.638,571.2,4,16,0,75,13,48
1985,8.2,287.1,2,25,0,81,37,51
1986,8.524,501.7,5,36,0,65,39,55
1987,7.614,599.1,1,20,0,81,48,71
1988,10.175,368.9,1,26,0,55,4,28
1989,10.761,360.7,6,33,0,37,1,3
1990,10.794,365.2,6,32,0,33,6,7
1991,9.698,294.7,4,30,0,71,22,22
1992,10.287,462.6,6,38,0,57,15,29
1993,9.63,470.7,0,24,0,65,25,26
1994,10.598,560.8,15,38,0,44,13,17
1995,10.303,556.8,4,36,0,59,11,28
1996,7.691,476.0,2,18,0,94,44,46
1997,9.696,463.6,0,30,0,67,15,33
1998,10.417,504.6,6,25,0,36,10,22
1999,10.645,418.6,3,29,0,47,13,25
2000,10.77,459.1,4,28,0,46,4,10
2001,10.186,483.9,8,27,0,61,16,33
2002,10.313,588.2,4,28,0,56,11,26
2003,10.14,363.0,17,53,1,81,27,41
2004,9.976,435.3,1,31,0,65,11,13
2005,10.101,427.3,6,34,0,65,26,43
2006,9.9,484.0,11,41,0,78,35,64
2007,11.068,679.5,2,30,0,38,4,6
2008,10.58,427.9,8,30,0,50,5,8
2009,9.983,450.3,3,35,0,68,24,27
2010,9.047,561.2,9,28,1,76,42,57
2011,10.746,361.5,1,36,0,63,17,18
2012,10.168,421.9,5,28,1,54,18,25
2013,9.293,541.5,9,29,0,83,44,65
2014,11.299,617.5,4,24,1,43,7,9
2015,10.462,301.0,17,39,1,71,6,16
2016,10.722,431.8,10,39,0,51,12,18
2017,10.614,519.3,3,32,0,59,23,26
2018,11.594,328.6,17,64,0,60,19,20
2019,11.461,295.9,17,60,1,60,8,6
2020,11.534,479.3,7,37,0,43,1,1
2021,9.988,555.9,3,34,0,72,16,38
2022,11.858,348.7,12,62,1,55,0,8
2023,11.742,465.1,6,57,0,52,9,0
2024,12.3,533.3,10,49,0,30,10,5
