year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1935,9.669,748.3,0,28,0,60,15,0
1936,9.501,919.2,3,14,0,58,6,1
1938,9.871,1016.7,5,22,0,41,18,21
1939,9.794,838.0,3,28,0,49,10,12
1940,8.252,938.4,0,14,0,88,45,57
1941,8.81,805.5,11,27,3,75,22,20
1942,8.681,693.2,4,24,3,86,41,42
1943,10.094,702.3,7,23,2,50,7,4
1944,9.382,1031.2,6,25,2,64,7,14
1948,10.511,823.1,8,24,0,35,9,3
1949,10.522,700.8,3,33,1,48,4,5
1950,9.79,801.9,2,23,0,55,16,26
1951,10.012,848.9,0,21,0,28,0,5
1952,9.127,900.1,6,19,1,77,8,20
1953,10.182,652.5,1,23,0,51,16,16
1954,9.183,924.2,0,15,0,54,19,13
1955,9.006,728.1,1,19,0,88,20,41
1956,8.209,1005.5,0,5,0,80,30,36
1957,10.002,971.8,7,21,4,45,8,6
1958,9.484,991.2,0,24,0,70,8,24
1959,10.826,573.0,4,47,3,52,9,11
1960,9.828,1026.1,0,11,0,46,11,17
1961,10.249,1131.6,4,22,0,39,11,5
1962,8.232,791.3,0,5,0,78,16,20
1963,8.319,760.4,1,13,0,95,48,70
1964,9.584,702.3,8,31,2,74,12,10
1965,8.87,1128.6,0,8,0,61,12,17
1966,9.802,1223.4,2,20,0,52,13,16
1967,10.099,949.9,3,23,1,36,12,20
1968,9.416,931.9,2,15,1,66,20,22
1969,9.465,837.1,5,29,0,81,22,41
1970,9.32,1029.7,0,23,0,66,20,42
1971,9.962,775.4,1,23,1,40,15,16
1972,9.251,768.5,4,11,2,37,8,7
1973,9.684,726.1,4,33,3,50,5,14
1974,9.98,1170.8,1,10,2,26,0,5
1975,10.181,774.9,8,30,3,36,4,12
1976,10.18,666.9,13,45,5,57,14,33
1977,9.901,902.4,1,11,0,38,5,11
1978,9.088,829.5,2,17,2,61,17,19
1979,8.823,1007.6,0,17,1,67,23,60
1980,9.185,987.7,2,14,0,57,16,26
1981,9.378,1163.0,2,18,0,71,17,48
1982,10.478,878.2,3,37,1,44,7,7
1983,10.401,898.7,8,45,6,44,8,26
1984,9.514,1150.5,3,16,2,40,2,10
1985,8.586,911.2,1,16,0,81,40,60
1986,9.188,1058.4,2,26,0,60,28,51
1987,8.783,1078.5,1,15,1,73,27,43
1988,10.233,1001.9,0,13,0,25,0,8
1989,11.019,816.3,3,34,2,27,1,0
1990,10.78,890.3,5,30,2,30,3,6
1991,9.793,761.0,4,28,2,54,12,15
1992,10.544,933.9,4,40,1,28,5,4
1993,9.835,991.8,0,19,0,57,10,2
1994,10.953,992.2,17,39,7,29,5,3
1995,10.518,865.6,12,45,3,50,9,12
1996,8.561,780.3,3,16,0,95,29,26
1997,10.322,854.2,6,30,1,40,14,18
1998,10.156,1252.2,6,20,0,42,7,6
1999,10.965,1109.9,6,40,2,34,5,19
2000,10.972,1024.2,2,25,1,30,1,2
2001,10.234,1006.9,5,26,4,54,6,2
2002,10.705,1051.7,4,18,0,39,5,5
2003,10.723,784.5,12,46,3,62,13,18
2004,9.907,1072.9,4,26,1,71,5,19
2005,10.389,1023.4,5,35,1,64,14,39
2006,10.821,861.9,12,45,3,62,7,18
2007,11.006,1077.3,3,24,0,23,3,2
2008,10.438,1012.4,1,22,0,38,2,11
2009,10.542,947.3,3,31,0,46,14,27
2010,9.119,891.0,10,30,3,88,43,75
2011,11.149,875.5,2,25,1,36,2,9
2012,10.318,833.5,3,26,2,38,16,8
2013,9.778,801.7,9,30,1,63,20,34
2014,11.678,858.2,2,28,1,11,1,2
2015,10.97,941.2,12,31,2,25,1,2
2016,10.787,837.2,11,31,2,41,2,2
2017,10.958,925.4,5,33,0,43,7,10
2018,11.868,642.6,12,78,3,44,8,3
2019,11.46,905.8,12,43,5,28,3,6
2020,11.85,754.7,14,40,8,20,0,0
2021,10.447,1087.3,3,23,2,45,7,14
2022,12.037,817.3,13,47,2,28,3,1
2023,11.861,1372.1,6,43,1,32,3,3
2024,6.388,310.7,0,0,0,14,5,8
