year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,10.382,346.8,1,41,0,48,28,8
1951,8.807,593.9,2,19,0,108,35,17
1952,8.542,634.8,6,21,0,83,16,50
1953,9.137,526.5,1,24,0,88,21,44
1954,7.871,617.1,0,10,0,134,28,13
1955,7.41,621.7,1,11,0,96,39,78
1956,7.001,762.8,0,5,0,92,34,40
1957,9.096,652.1,8,15,0,57,9,14
1958,8.423,817.7,0,13,0,84,23,58
1959,9.476,325.2,3,37,0,87,14,18
1960,8.676,796.2,0,7,0,60,17,32
1961,9.594,792.3,1,19,0,45,9,26
1962,7.802,641.2,0,14,0,71,24,32
1963,7.279,506.7,2,11,0,92,51,69
1964,8.352,471.9,8,36,0,89,30,32
1965,7.913,778.1,0,9,0,83,22,51
1966,9.185,783.2,1,16,0,55,20,33
1967,9.637,766.7,1,20,0,48,8,15
1968,8.917,738.4,0,12,0,70,16,34
1969,8.654,568.8,2,28,0,84,28,53
1970,8.099,775.5,0,17,0,86,33,78
1971,8.663,586.3,4,22,0,70,20,24
1972,7.944,638.6,0,13,0,83,16,18
1973,8.794,476.7,0,30,0,86,8,22
1974,8.905,630.5,2,8,0,43,3,3
1975,9.875,520.0,1,28,0,58,1,10
1976,9.371,360.1,8,32,0,81,20,36
1977,9.146,580.9,0,10,0,63,8,25
1978,8.354,480.9,0,13,0,66,21,33
1979,7.851,478.7,0,15,0,97,32,66
1980,8.264,552.1,0,9,0,67,17,18
1981,8.8,692.0,0,17,0,71,30,55
1982,9.183,464.2,1,32,0,80,21,27
1983,9.714,568.9,5,45,0,66,16,35
1984,8.291,811.0,2,13,0,82,7,38
1985,7.717,573.7,0,12,0,86,34,52
1986,8.106,689.2,2,24,0,70,35,55
1987,7.462,699.7,1,12,0,81,41,66
1988,9.438,570.7,0,18,0,58,2,32
1989,9.936,554.7,2,21,0,46,7,0
1990,9.902,590.0,5,25,0,47,8,6
1991,8.485,393.4,2,26,0,83,22,16
1992,9.399,700.9,3,29,0,69,9,3
1993,9.154,566.7,0,27,0,68,16,14
1994,9.93,727.2,15,41,0,57,11,10
1995,9.898,701.4,6,42,0,64,8,32
1996,7.589,468.7,1,15,0,88,39,41
1997,9.291,488.1,2,31,0,64,14,25
1998,9.884,774.3,4,22,0,43,8,4
1999,10.455,582.2,1,37,0,53,9,22
2000,10.288,616.8,4,23,0,41,5,10
2001,10.081,623.9,6,35,0,58,11,19
2002,10.18,743.2,4,27,0,48,12,23
2003,10.05,407.7,16,58,0,81,21,38
2004,12.699,453.9,0,23,0,10,0,0
2005,9.184,528.0,2,38,0,80,21,43
2006,9.046,571.2,10,40,0,94,25,40
2007,10.033,756.7,2,24,0,71,4,6
2008,9.515,549.4,5,26,0,74,4,3
2009,9.111,557.9,1,31,0,79,19,27
2010,8.45,578.6,8,31,0,89,36,56
2011,9.71,491.5,3,33,0,86,16,10
2012,9.105,566.6,4,30,0,82,15,11
2013,8.71,655.5,8,33,0,85,30,41
2014,10.54,615.9,5,27,0,55,1,2
2015,10.6,504.1,13,40,0,68,0,3
2016,9.801,632.3,9,33,0,69,7,9
2017,9.617,650.0,4,29,0,84,16,24
2018,10.615,398.7,15,73,0,74,14,13
2019,9.96,510.1,11,42,0,86,14,10
2020,10.458,527.6,6,38,0,63,2,3
2021,9.051,586.3,3,28,0,97,9,28
2022,10.692,499.3,15,59,0,76,1,0
2023,10.806,688.6,4,47,0,56,4,0
2024,11.129,706.1,7,45,0,51,8,0
