year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,7.822,479.8,2,36,0,113,34,44
1950,7.565,748.4,6,37,0,116,41,57
1951,7.528,628.9,2,31,0,132,21,75
1952,6.79,974.8,10,35,0,144,54,105
1953,7.683,536.9,0,36,0,124,46,67
1954,6.275,989.1,0,15,0,125,46,50
1955,6.154,895.5,0,14,0,147,55,72
1956,5.467,878.6,0,14,0,141,63,92
1957,7.235,893.0,6,21,0,121,32,55
1958,7.107,1000.7,0,25,0,130,35,89
1959,7.801,673.5,4,31,0,128,26,42
1960,7.265,821.5,1,21,0,113,37,67
1961,7.745,844.1,1,27,0,103,29,64
1962,5.813,673.3,3,27,0,144,49,96
1963,6.144,649.9,4,25,0,128,76,83
1964,6.783,642.9,7,40,0,119,55,60
1965,6.325,996.2,2,15,0,134,43,99
1966,7.631,1101.1,1,15,0,104,26,69
1967,7.584,869.6,2,26,0,109,33,58
1968,6.866,884.2,0,16,0,130,53,63
1969,6.803,680.8,4,25,0,144,58,110
1970,6.617,1106.9,0,21,0,127,58,111
1971,7.346,658.7,5,28,0,121,33,71
1972,6.817,555.9,1,22,0,125,44,27
1973,6.876,727.9,1,26,0,141,44,92
1974,7.863,1100.7,3,12,0,79,8,44
1975,7.741,716.0,0,38,0,112,21,53
1976,7.124,662.1,4,29,0,125,39,63
1977,7.335,929.2,0,15,0,110,28,72
1978,6.186,896.3,0,12,0,138,46,94
1979,6.661,978.1,0,21,0,128,29,88
1980,6.095,899.7,2,11,0,142,43,91
1981,6.862,1079.0,0,21,0,129,51,113
1982,7.465,649.0,1,34,0,126,35,80
1983,7.527,811.1,9,45,0,125,43,83
1984,6.442,902.6,2,11,0,152,27,91
1985,6.138,779.9,2,21,0,144,52,89
1986,6.744,1091.7,1,24,0,123,48,84
1987,6.124,921.4,0,19,0,129,56,84
1988,7.583,1053.8,2,21,0,113,20,96
1989,7.705,716.3,1,18,0,113,31,33
1990,7.66,744.3,2,30,0,113,27,60
1991,6.77,618.6,3,21,0,124,34,46
1992,7.966,765.8,8,36,0,117,24,54
1993,7.285,814.6,0,22,0,114,38,67
1994,8.708,738.1,9,36,0,83,21,41
1995,7.442,856.3,2,28,0,122,55,77
1996,5.861,657.8,1,9,0,136,77,101
1997,7.468,617.0,0,22,0,115,33,69
1998,7.755,870.7,5,21,1,94,42,68
1999,7.861,660.7,2,20,1,105,48,84
2000,8.498,780.2,3,23,0,88,30,65
2001,7.63,1011.3,1,24,0,108,37,75
2002,8.221,1130.3,2,24,0,79,34,31
2003,8.315,546.7,13,57,3,118,40,84
2004,7.425,734.0,0,27,0,114,49,87
2005,7.509,587.3,4,34,0,115,58,102
2006,8.116,739.4,7,38,0,112,44,91
2007,8.583,855.1,2,31,1,76,21,49
2008,8.296,703.6,1,32,0,97,24,48
2009,7.962,803.0,0,28,0,103,42,84
2010,6.761,784.7,9,27,0,119,75,114
2011,8.447,827.4,3,27,0,103,30,51
2012,8.042,638.5,4,36,0,95,40,72
2013,7.527,803.1,12,32,0,116,49,67
2014,9.128,588.2,5,26,0,76,13,21
2015,8.94,559.2,22,47,1,102,24,51
2016,8.114,798.0,2,29,0,104,27,30
2017,8.213,673.2,3,44,0,94,37,74
2018,9.438,554.3,15,64,2,99,36,36
2019,9.225,631.5,9,43,1,92,22,61
2020,8.932,693.6,7,28,0,103,14,15
2021,7.813,758.2,2,25,0,116,40,67
2022,9.474,645.5,11,52,0,96,21,50
2023,9.563,864.3,11,45,1,87,24,39
2024,11.75,801.5,8,47,0,35,11,3
