month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1937-1;-6.09;0;0;0;19
1937-2;-0.36;0;0;0;1
1937-3;2.8;0;0;0;0
1937-4;8.16;0;0;0;0
1937-5;14.77;0;10;0;0
1937-6;17.69;4;14;0;0
1937-7;17.62;0;10;0;0
1937-8;16.32;0;7;0;0
1937-9;13.16;0;0;0;0
1937-10;9.2;0;0;0;0
1937-11;2.1;0;0;0;3
1937-12;-3.96;0;0;0;18
1938-1;-4.07;0;0;0;16
1938-2;-4.68;0;0;0;8
1938-3;4.09;0;0;0;0
1938-4;4.25;0;0;0;0
1938-5;11.32;0;3;0;0
1938-6;17.33;0;16;0;0
1938-7;17.68;2;11;0;0
1938-8;17;1;9;0;0
1938-9;13.4;0;0;0;0
1938-10;9.13;0;0;0;0
1938-11;3.77;0;0;0;0
1938-12;-2.97;0;0;0;15
1939-1;-4.05;0;0;0;15
1939-2;-2.08;0;0;0;6
1939-3;0.46;0;0;0;4
1939-4;9.9;0;0;0;0
1939-5;11.05;0;0;0;0
1939-6;16.51;2;9;0;0
1939-7;17.16;3;13;0;0
1939-8;17.41;0;11;0;0
1939-9;13.42;0;3;0;0
1939-10;7.55;0;0;0;0
1939-11;3.59;0;0;0;0
1939-12;-6.22;0;0;0;22
1940-1;-9.02;0;0;0;28
1940-2;-3.87;0;0;0;12
1940-3;2.67;0;0;0;2
1940-4;8.51;0;1;0;0
1940-5;12.09;0;2;0;0
1940-6;15.63;0;5;0;0
1940-7;16.65;0;9;0;0
1940-8;14.98;0;4;0;0
1940-9;13.42;0;1;0;0
1940-10;8.8;0;0;0;0
1940-11;3.72;0;0;0;1
1940-12;-8.88;0;0;0;25
1941-1;-6.01;0;0;0;19
1941-2;-1.71;0;0;0;4
1941-3;3.84;0;0;0;0
1941-4;6.99;0;0;0;2
1941-5;9.72;0;0;0;0
1941-6;16.74;1;13;0;0
1941-7;17.91;3;12;0;0
1941-8;16.15;0;6;0;0
1941-9;12.19;0;0;0;0
1941-10;7.8;0;0;0;0
1941-11;0.78;0;0;0;2
1941-12;-3.79;0;0;0;16
1942-1;-10.3;0;0;0;24
1942-2;-5.56;0;0;0;18
1942-3;4.69;0;0;0;0
1942-4;8.1;0;0;0;0
1942-5;12.97;0;4;0;0
1942-6;15.74;0;9;0;0
1942-7;16.94;0;10;0;0
1942-8;17.63;0;15;0;0
1942-9;16.38;0;6;0;0
1942-10;10.99;0;0;0;0
1942-11;1.18;0;0;0;8
1942-12;-2.83;0;0;0;12
1943-1;-5.53;0;0;0;18
1943-2;-0.89;0;0;0;2
1943-3;5.35;0;0;0;0
1943-4;8.99;0;0;0;0
1943-5;12.66;0;2;0;0
1943-6;14.54;0;5;0;0
1943-7;17.45;0;17;0;0
1943-8;18.34;6;17;0;0
1943-9;15.07;0;3;0;0
1943-10;10.73;0;0;0;0
1943-11;0.96;0;0;0;4
1943-12;-1.19;0;0;0;7
1944-1;-2.9;0;0;0;9
1944-2;-3.96;0;0;0;18
1944-3;-0.21;0;0;0;3
1944-4;7.61;0;0;0;0
1944-5;11.6;0;3;0;0
1944-6;14.55;0;6;0;0
1944-7;17.52;2;8;0;0
1944-8;19.76;5;22;0;0
1944-9;13.83;0;4;0;0
1944-10;8.5;0;0;0;0
1944-11;0.98;0;0;0;2
1944-12;-4.92;0;0;0;17
1945-1;null;null;null;null;null
1945-2;null;null;null;null;null
1945-3;null;null;null;null;null
1945-4;null;null;null;null;null
1945-5;null;null;null;null;null
1945-6;null;null;null;null;null
1945-7;null;null;null;null;null
1945-8;null;null;null;null;null
1945-9;null;null;null;null;null
1945-10;null;null;null;null;null
1945-11;null;null;null;null;null
1945-12;null;null;null;null;null
1946-1;-4.55;0;0;0;15
1946-2;0.09;0;0;0;2
1946-3;4.48;0;0;0;0
1946-4;10.16;0;0;0;0
1946-5;15;0;4;0;0
1946-6;15.66;1;8;0;0
1946-7;18.58;7;13;0;0
1946-8;17.07;2;8;0;0
1946-9;14.59;0;1;0;0
1946-10;7.16;0;0;0;0
1946-11;1.95;0;0;0;0
1946-12;-4.79;0;0;0;19
1947-1;-8.51;0;0;0;23
1947-2;-3.78;0;0;0;16
1947-3;3.05;0;0;0;2
1947-4;10.03;0;0;0;0
1947-5;14.68;0;5;0;0
1947-6;16.93;6;12;0;0
1947-7;18.97;4;15;0;0
1947-8;17.57;4;11;0;0
1947-9;15.63;1;10;0;0
1947-10;7.65;0;0;0;0
1947-11;4.41;0;0;0;1
1947-12;-2.24;0;0;0;16
1948-1;-0.19;0;0;0;5
1948-2;-1.01;0;0;0;7
1948-3;4.46;0;0;0;0
1948-4;9.03;0;0;0;0
1948-5;14.25;0;6;0;0
1948-6;14.43;0;10;0;0
1948-7;15.74;2;10;0;0
1948-8;17.01;0;9;0;0
1948-9;13.68;0;0;0;0
1948-10;8.75;0;0;0;0
1948-11;3.13;0;0;0;0
1948-12;-4.75;0;0;0;13
1949-1;-3.64;0;0;0;16
1949-2;-2.72;0;0;0;8
1949-3;0.69;0;0;0;8
1949-4;10.12;0;0;0;0
1949-5;12.62;0;4;0;0
1949-6;14.57;1;4;0;0
1949-7;17.19;1;13;0;0
1949-8;15.87;2;10;0;0
1949-9;15.95;0;7;0;0
1949-10;9.7;0;0;0;0
1949-11;2.78;0;0;0;0
1949-12;-1.38;0;0;0;7
1950-1;-4.95;0;0;0;19
1950-2;-1.22;0;0;0;1
1950-3;4.22;0;0;0;1
1950-4;7.91;0;0;0;0
1950-5;14.63;1;5;0;0
1950-6;18.01;4;18;0;0
1950-7;19.32;6;19;0;0
1950-8;17.83;1;14;0;0
1950-9;13.45;0;2;0;0
1950-10;7.43;0;0;0;0
1950-11;2.87;0;0;0;0
1950-12;-3.82;0;0;0;16
1951-1;-3.33;0;0;0;15
1951-2;0.52;0;0;0;1
1951-3;1.7;0;0;0;2
1951-4;7.43;0;0;0;0
1951-5;12.35;0;3;0;0
1951-6;16.03;1;10;0;0
1951-7;17.45;1;12;0;0
1951-8;18.08;2;14;0;0
1951-9;14.98;0;7;0;0
1951-10;7.45;0;0;0;0
1951-11;4.89;0;0;0;0
1951-12;-2.92;0;0;0;16
1952-1;-6.26;0;0;0;22
1952-2;-2.78;0;0;0;15
1952-3;2.11;0;0;0;1
1952-4;10.38;0;0;0;0
1952-5;11.84;0;3;0;0
1952-6;16.26;0;8;0;0
1952-7;18.95;7;17;0;0
1952-8;18.09;3;14;0;0
1952-9;10.87;0;0;0;0
1952-10;7.13;0;0;0;0
1952-11;-0.41;0;0;0;5
1952-12;-3.62;0;0;0;19
1953-1;-5.52;0;0;0;22
1953-2;-2.71;0;0;0;6
1953-3;4.35;0;0;0;0
1953-4;9.84;0;0;0;0
1953-5;13.62;3;9;0;0
1953-6;15.92;0;8;0;0
1953-7;null;null;null;null;null
1953-8;null;null;null;null;null
1953-9;null;null;null;null;null
1953-10;null;null;null;null;null
1953-11;2.46;0;0;0;1
1953-12;-0.04;0;0;0;5
1954-1;-6.38;0;0;0;22
1954-2;-3.93;0;0;0;8
1954-3;4.1;0;0;0;0
1954-4;6.73;0;0;0;0
1954-5;11.13;0;2;0;0
1954-6;16.36;0;10;0;0
1954-7;14.59;0;9;0;0
1954-8;16.12;3;10;0;0
1954-9;14.72;0;8;0;0
1954-10;8.36;0;0;0;0
1954-11;1.69;0;0;0;4
1954-12;0.93;0;0;0;3
1955-1;-4.16;0;0;0;13
1955-2;-1.49;0;0;0;4
1955-3;0.83;0;0;0;0
1955-4;6.8;0;2;0;0
1955-5;11.46;0;6;0;0
1955-6;null;null;null;null;null
1955-7;17.07;1;8;0;0
1955-8;16.24;0;7;0;0
1955-9;13.7;0;4;0;0
1955-10;8.18;0;0;0;0
1955-11;2.37;0;0;0;5
1955-12;-0.04;0;0;0;1
1956-1;-2.65;0;0;0;7
1956-2;-10.79;0;0;0;21
1956-3;2.18;0;0;0;6
1956-4;6.78;0;0;0;0
1956-5;12.36;0;4;0;0
1956-6;13.16;0;4;0;0
1956-7;17.51;0;15;0;0
1956-8;16.62;1;9;0;0
1956-9;15.03;0;8;0;0
1956-10;8.13;0;2;0;0
1956-11;0.96;0;0;0;0
1956-12;-2.09;0;0;0;7
1957-1;-3.28;0;0;0;10
1957-2;2.36;0;0;0;0
1957-3;6.27;0;0;0;0
1957-4;7.87;0;0;0;0
1957-5;9.72;0;1;0;0
1957-6;17.25;3;16;0;0
1957-7;17.32;7;10;0;0
1957-8;15.72;1;10;0;0
1957-9;12.81;0;2;0;0
1957-10;9.58;0;0;0;0
1957-11;4.05;0;0;0;1
1957-12;-1.35;0;0;0;6
1958-1;-4.14;0;0;0;12
1958-2;-1.15;0;0;0;6
1958-3;-1.28;0;0;0;8
1958-4;6.31;0;0;0;0
1958-5;15.55;4;14;0;0
1958-6;14.77;0;6;0;0
1958-7;18.35;4;16;0;0
1958-8;17.47;4;14;0;0
1958-9;15.12;0;9;0;0
1958-10;8.5;0;0;0;0
