month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;-0.9;0;0;0;6
1951-2;2.67;0;0;0;0
1951-3;4.18;0;0;0;0
1951-4;8.99;0;0;0;0
1951-5;13.66;1;4;0;0
1951-6;17.49;6;10;0;0
1951-7;18.83;3;18;0;0
1951-8;19.18;3;17;0;0
1951-9;16.64;1;11;0;0
1951-10;9.37;0;0;0;0
1951-11;7.15;0;0;0;0
1951-12;-0.1;0;0;0;2
1952-1;-4.12;0;0;0;16
1952-2;-1.64;0;0;0;11
1952-3;4.62;0;0;0;0
1952-4;12.24;0;1;0;0
1952-5;13.96;0;6;0;0
1952-6;18.06;1;14;0;0
1952-7;20.68;9;19;0;0
1952-8;19.32;5;20;0;0
1952-9;12.44;0;0;0;0
1952-10;8.43;0;0;0;0
1952-11;0.85;0;0;0;4
1952-12;-2.14;0;0;0;16
1953-1;-4.92;0;0;0;26
1953-2;-1.24;0;0;0;7
1953-3;6.33;0;0;0;0
1953-4;10.99;0;0;0;0
1953-5;14.29;4;9;0;0
1953-6;16.5;0;5;0;0
1953-7;19.26;5;14;0;0
1953-8;17.55;2;13;0;0
1953-9;15.91;0;7;0;0
1953-10;11.95;0;0;0;0
1953-11;2.92;0;0;0;2
1953-12;2.01;0;0;0;4
1954-1;-4.69;0;0;0;18
1954-2;-2.12;0;0;0;10
1954-3;6.65;0;0;0;0
1954-4;7.59;0;0;0;0
1954-5;11.76;0;1;0;0
1954-6;16.88;0;9;0;0
1954-7;15.88;0;10;0;0
1954-8;16.87;2;9;0;0
1954-9;15.25;0;9;0;0
1954-10;9.2;0;0;0;0
1954-11;3.57;0;0;0;4
1954-12;1.34;0;0;0;3
1955-1;-0.78;0;0;0;10
1955-2;-0.15;0;0;0;7
1955-3;2.67;0;0;0;0
1955-4;8.2;0;2;0;0
1955-5;12.73;0;5;0;0
1955-6;16.58;0;8;0;0
1955-7;18.05;1;11;0;0
1955-8;17.14;0;7;0;0
1955-9;14.33;0;2;0;0
1955-10;8.78;0;0;0;0
1955-11;2.36;0;0;0;4
1955-12;1.86;0;0;0;0
1956-1;0.02;0;0;0;5
1956-2;-11.18;0;0;0;24
1956-3;4.66;0;0;0;4
1956-4;8.06;0;0;0;0
1956-5;13.43;1;7;0;0
1956-6;14.14;0;5;0;0
1956-7;18.83;3;16;0;0
1956-8;17.37;1;10;0;0
1956-9;16.13;0;7;0;0
1956-10;8.21;0;0;0;0
1956-11;1.48;0;0;0;4
1956-12;-1.37;0;0;0;8
1957-1;-2.12;0;0;0;10
