month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1951-1;1.01;0;0;0;1
1951-2;4.12;0;0;0;2
1951-3;4.8;0;0;0;2
1951-4;10.07;0;0;0;0
1951-5;13.89;0;4;0;0
1951-6;18.02;0;10;0;0
1951-7;19.08;1;17;0;0
1951-8;20.02;4;23;0;0
1951-9;17.45;2;13;0;0
1951-10;9.17;0;0;0;0
1951-11;7.75;0;0;0;0
1951-12;1.54;0;0;0;5
1952-1;-1.4;0;0;0;6
1952-2;-0.89;0;0;0;6
1952-3;2.81;0;0;0;2
1952-4;12.81;0;2;0;0
1952-5;13.95;0;7;0;0
1952-6;18.33;3;14;0;0
1952-7;21.19;14;26;1;0
1952-8;21.12;14;25;0;0
1952-9;13.26;0;4;0;0
1952-10;9.62;0;0;0;0
1952-11;3.13;0;0;0;0
1952-12;-0.56;0;0;0;9
1953-1;-1.94;0;0;0;13
1953-2;1.12;0;0;0;4
1953-3;5.33;0;0;0;0
1953-4;11.03;0;0;0;0
1953-5;14.36;1;10;0;0
1953-6;18.17;0;15;0;0
1953-7;19.77;3;23;0;0
1953-8;17.6;0;15;0;0
1953-9;16.64;0;12;0;0
1953-10;12.55;0;2;0;0
1953-11;3.35;0;0;0;0
1953-12;-0.03;0;0;0;11
1954-1;-5.73;0;0;0;21
1954-2;-5.96;0;0;0;20
1954-3;5.74;0;0;0;0
1954-4;8.19;0;0;0;0
1954-5;13.32;0;4;0;0
1954-6;19.13;1;14;0;0
1954-7;17.52;1;10;0;0
1954-8;18.76;3;16;0;0
1954-9;16.51;0;15;0;0
1954-10;9.94;0;0;0;0
1954-11;3.53;0;0;0;3
1954-12;2.99;0;0;0;0
1955-1;-1.48;0;0;0;16
1955-2;0.17;0;0;0;8
1955-3;1.57;0;0;0;6
1955-4;7.97;0;1;0;0
1955-5;12.46;0;3;0;0
1955-6;16.62;1;10;0;0
1955-7;19.21;1;17;0;0
1955-8;18.3;0;17;0;0
1955-9;15.66;0;7;0;0
1955-10;9.71;0;0;0;0
1955-11;3.61;0;0;0;0
1955-12;0.99;0;0;0;3
1956-1;0.84;0;0;0;4
1956-2;-8.33;0;0;0;24
1956-3;1.67;0;0;0;5
1956-4;8.59;0;0;0;0
1956-5;14.64;0;7;0;0
1956-6;16.63;0;8;0;0
1956-7;19.59;1;19;0;0
1956-8;18.66;1;15;0;0
1956-9;15.77;2;9;0;0
1956-10;9.99;0;3;0;0
1956-11;1.44;0;0;0;4
1956-12;-0.81;0;0;0;14
1957-1;-3.32;0;0;0;13
1957-2;3.84;0;0;0;0
1957-3;7.32;0;0;0;0
1957-4;9.8;0;1;0;0
1957-5;11.54;0;0;0;0
1957-6;19.42;2;22;1;0
1957-7;19.93;9;17;0;0
1957-8;17.45;1;11;0;0
1957-9;14.31;0;3;0;0
1957-10;9.66;0;0;0;0
1957-11;6.23;0;0;0;0
1957-12;0.02;0;0;0;11
1958-1;-2.05;0;0;0;12
1958-2;3.28;0;0;0;2
1958-3;1.23;0;0;0;0
1958-4;7.68;0;0;0;0
1958-5;17.53;5;15;0;0
1958-6;16.81;0;9;0;0
1958-7;19.88;7;21;0;0
1958-8;19.6;4;19;1;0
1958-9;15.49;0;4;0;0
1958-10;11.08;0;0;0;0
1958-11;5.38;0;0;0;0
1958-12;2.3;0;0;0;4
1959-1;-0.11;0;0;0;4
1959-2;-0.76;0;0;0;11
1959-3;8.1;0;0;0;0
1959-4;10.64;0;0;0;0
1959-5;13.95;0;2;0;0
1959-6;17.03;0;10;0;0
1959-7;20.09;4;19;0;0
1959-8;18.55;0;13;0;0
1959-9;13.8;0;4;0;0
1959-10;8.55;0;0;0;0
1959-11;4.33;0;0;0;0
1959-12;2.82;0;0;0;0
1960-1;-1.56;0;0;0;11
1960-2;0.01;0;0;0;9
1960-3;5.02;0;0;0;3
1960-4;9.94;0;0;0;0
1960-5;13.44;0;3;0;0
1960-6;18.13;0;19;0;0
1960-7;17.42;0;12;0;0
1960-8;19.09;6;18;0;0
1960-9;14.06;0;1;0;0
1960-10;11.69;0;0;0;0
1960-11;5.93;0;0;0;0
1960-12;2.67;0;0;0;3
1961-1;-3.1;0;0;0;17
1961-2;2.91;0;0;0;1
1961-3;7.82;0;0;0;0
1961-4;12.71;0;2;0;0
1961-5;12.99;0;1;0;0
1961-6;18.5;4;11;0;0
1961-7;17.45;2;13;0;0
1961-8;18.13;3;16;0;0
1961-9;17.17;0;17;0;0
1961-10;11.47;0;0;0;0
1961-11;4.58;0;0;0;0
1961-12;-2.48;0;0;0;16
1962-1;-1.01;0;0;0;6
1962-2;0.16;0;0;0;4
1962-3;1.85;0;0;0;4
1962-4;10.03;0;4;0;0
1962-5;12.65;0;2;0;0
1962-6;15.01;1;10;0;0
1962-7;17.11;1;11;0;0
1962-8;19.25;5;19;0;0
1962-9;13.69;0;5;0;0
1962-10;10.25;0;0;0;0
1962-11;3.01;0;0;0;3
1962-12;-5.02;0;0;0;19
1963-1;-6.53;0;0;0;24
1963-2;-4.49;0;0;0;18
1963-3;2.73;0;0;0;2
1963-4;10.55;0;0;0;0
1963-5;13.8;0;2;0;0
1963-6;17.95;3;12;0;0
1963-7;19.87;6;24;0;0
1963-8;19.07;4;18;1;0
1963-9;16.22;0;5;0;0
1963-10;9.55;0;0;0;0
1963-11;9;0;0;0;0
1963-12;-5.99;0;0;0;24
1964-1;-6.47;0;0;0;23
1964-2;-0.13;0;0;0;3
1964-3;2.1;0;0;0;5
1964-4;10.35;0;0;0;0
1964-5;13.96;0;2;0;0
1964-6;19.33;0;19;0;0
1964-7;19.17;5;20;0;0
1964-8;17.95;2;12;0;0
1964-9;14.95;0;6;0;0
1964-10;8.79;0;0;0;0
1964-11;6.19;0;0;0;0
1964-12;-0.41;0;0;0;11
1965-1;-0.8;0;0;0;6
1965-2;-3.3;0;0;0;11
1965-3;5.28;0;0;0;0
1965-4;8.1;0;0;0;0
1965-5;12.59;0;3;0;0
1965-6;17.09;4;10;0;0
1965-7;18.16;2;16;0;0
1965-8;16.86;2;9;0;0
1965-9;15.38;0;3;0;0
1965-10;9.19;0;2;0;0
1965-11;2.03;0;0;0;8
1965-12;0.73;0;0;0;1
1966-1;-3.87;0;0;0;19
1966-2;6.08;0;0;0;0
1966-3;4.74;0;0;0;0
1966-4;11.5;0;0;0;0
1966-5;14.05;0;4;0;0
1966-6;18.12;0;12;0;0
1966-7;17.78;2;9;0;0
1966-8;17.86;2;10;0;0
1966-9;15.53;0;5;0;0
1966-10;14.25;0;3;0;0
1966-11;2.68;0;0;0;1
1966-12;0.3;0;0;0;3
1967-1;-2.29;0;0;0;11
1967-2;1.65;0;0;0;1
1967-3;6.68;0;0;0;0
1967-4;8.77;0;0;0;0
1967-5;14.66;0;3;0;0
1967-6;16.78;4;9;0;0
1967-7;20.38;5;23;0;0
1967-8;18.08;3;13;0;0
1967-9;15.91;0;7;0;0
1967-10;11.66;0;0;0;0
1967-11;4.83;0;0;0;0
1967-12;-0.92;0;0;0;11
1968-1;-3.82;0;0;0;14
1968-2;1.75;0;0;0;4
1968-3;5.63;0;0;0;0
1968-4;11.28;0;3;0;0
1968-5;14.39;0;6;0;0
1968-6;17.36;1;15;0;0
1968-7;18.33;5;14;0;0
1968-8;17.43;0;7;0;0
1968-9;14.64;0;2;0;0
1968-10;10.89;0;0;0;0
1968-11;5.1;0;0;0;3
1968-12;-3.12;0;0;0;20
1969-1;-3.07;0;0;0;18
1969-2;-1.67;0;0;0;11
1969-3;2.79;0;0;0;0
1969-4;9.12;0;3;0;0
1969-5;16.12;2;9;0;0
1969-6;16.62;0;8;0;0
1969-7;18.99;4;20;0;0
1969-8;17.29;1;10;0;0
1969-9;15.46;0;0;0;0
1969-10;10.65;0;0;0;0
1969-11;6.27;0;0;0;0
