endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;2;44;0;20
1952-09-25;10;33;0;38
1953-09-25;1;27;0;41
1954-09-25;0;26;0;34
1955-09-25;0;12;0;34
1956-09-25;1;28;0;42
1957-09-25;8;26;0;15
1958-09-25;3;44;0;30
1959-09-25;2;23;0;25
1960-09-25;1;21;0;19
1961-09-25;2;31;0;27
1962-09-25;2;27;0;34
1963-09-25;7;33;0;38
1964-09-25;4;36;0;32
1965-09-25;6;22;0;45
1966-09-25;0;24;0;24
1967-09-25;0;17;0;22
1968-09-25;1;13;0;27
1969-09-25;0;12;0;29
1970-09-25;0;14;0;45
1971-09-25;0;22;0;29
1972-09-25;4;12;0;14
1973-09-25;0;25;0;26
1974-09-25;1;15;0;4
1975-09-25;0;12;0;9
1976-09-25;null;null;null;null
1977-09-25;0;7;0;19
1978-09-25;0;2;0;33
1979-09-25;0;9;0;29
1980-09-25;1;16;0;19
1981-09-25;0;15;1;40
1982-09-25;0;22;0;22
1983-09-25;5;28;0;25
1984-09-25;3;13;0;32
1985-09-25;0;24;0;33
1986-09-25;0;14;0;36
1987-09-25;0;17;0;39
1988-09-25;2;20;0;23
1989-09-25;0;9;0;2
1990-09-25;0;20;0;9
1991-09-25;0;16;0;26
1992-09-25;2;28;0;17
1993-09-25;null;null;null;null
1994-09-25;1;38;0;17
1995-09-25;null;null;null;null
1996-09-25;0;16;0;25
1997-09-25;0;7;0;8
1998-09-25;2;22;0;24
1999-09-25;0;18;0;24
2000-09-25;1;26;0;32
2001-09-25;1;19;0;19
2002-09-25;3;24;0;17
2003-09-25;1;49;0;30
2004-09-25;0;19;1;33
2005-09-25;2;22;0;46
2006-09-25;1;30;0;39
2007-09-25;5;23;0;5
2008-09-25;1;28;0;8
2009-09-25;2;33;0;29
2010-09-25;6;35;0;43
2011-09-25;4;28;0;16
2012-09-25;6;42;0;32
2013-09-25;12;41;0;28
2014-09-25;4;21;0;5
2015-09-25;12;53;0;23
2016-09-25;4;32;0;12
2017-09-25;2;50;0;24
2018-09-25;2;39;0;24
2019-09-25;9;43;1;26
2020-09-25;1;28;0;8
2021-09-25;2;34;0;27
2022-09-25;4;42;0;13
2023-09-25;9;46;0;19
2024-09-25;10;49;0;13
