endDate;heatDays;summerDays;tropicalNights;iceDays
1949-09-16;null;null;null;null
1950-09-16;21;80;6;21
1951-09-16;5;58;1;5
1952-09-16;29;79;4;7
1953-09-16;14;71;0;5
1954-09-16;null;null;null;null
1955-09-16;null;null;null;null
1956-09-16;null;null;null;null
1957-09-16;null;null;null;null
1958-09-16;null;null;null;null
1959-09-16;null;null;null;null
1960-09-16;null;null;null;null
1961-09-16;16;51;1;15
1962-09-16;15;62;0;16
1963-09-16;17;59;3;42
1964-09-16;20;63;1;31
1965-09-16;7;39;2;13
1966-09-16;7;41;0;18
1967-09-16;19;60;4;10
1968-09-16;12;56;2;10
1969-09-16;13;64;0;19
1970-09-16;5;47;1;21
1971-09-16;15;60;2;24
1972-09-16;8;38;4;18
1973-09-16;13;58;2;7
1974-09-16;12;50;1;1
1975-09-16;2;55;0;0
1976-09-16;9;49;4;11
1977-09-16;4;57;3;10
1978-09-16;2;34;1;14
1979-09-16;7;57;1;19
1980-09-16;4;36;2;20
1981-09-16;12;55;2;13
1982-09-16;10;65;1;32
1983-09-16;27;75;4;6
1984-09-16;8;38;0;9
1985-09-16;11;52;2;32
1986-09-16;8;60;1;30
1987-09-16;8;50;4;35
1988-09-16;0;0;0;0
1989-09-16;0;0;0;0
1990-09-16;0;0;0;0
1991-09-16;9;43;4;18
1992-09-16;27;68;8;5
1993-09-16;15;58;2;14
1994-09-16;27;73;7;7
1995-09-16;9;61;3;12
1996-09-16;6;44;0;37
1997-09-16;2;59;2;19
1998-09-16;18;59;8;7
1999-09-16;6;51;3;14
2000-09-16;21;69;1;10
2001-09-16;21;63;4;8
2002-09-16;14;69;3;10
2003-09-16;42;92;13;19
2004-09-16;13;56;2;12
2005-09-16;13;63;4;20
2006-09-16;22;58;9;24
2007-09-16;26;79;8;2
2008-09-16;11;69;1;4
2009-09-16;12;69;2;16
2010-09-16;20;55;7;22
2011-09-16;17;78;5;11
2012-09-16;33;83;7;14
2013-09-16;27;71;13;15
2014-09-16;12;64;8;8
2015-09-16;43;74;18;2
2016-09-16;17;81;7;8
2017-09-16;37;81;9;22
2018-09-16;29;102;10;10
2019-09-16;39;83;10;3
2020-09-16;19;70;0;5
2021-09-16;21;75;3;7
2022-09-16;32;88;9;0
2023-09-16;33;75;11;1
