endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-20;null;null;null;null
1952-09-20;null;null;null;null
1953-09-20;null;null;null;null
1954-09-20;null;null;null;null
1955-09-20;null;null;null;null
1956-09-20;null;null;null;null
1957-09-20;null;null;null;null
1958-09-20;null;null;null;null
1959-09-20;null;null;null;null
1960-09-20;null;null;null;null
1961-09-20;null;null;null;null
1962-09-20;null;null;null;null
1963-09-20;null;null;null;null
1964-09-20;null;null;null;null
1965-09-20;9;37;0;14
1966-09-20;null;null;null;null
1967-09-20;15;57;0;13
1968-09-20;12;47;0;14
1969-09-20;10;63;0;27
1970-09-20;7;47;0;27
1971-09-20;21;63;0;27
1972-09-20;14;45;0;18
1973-09-20;12;68;0;6
1974-09-20;11;51;0;0
1975-09-20;2;64;0;0
1976-09-20;15;50;0;11
1977-09-20;5;53;0;11
1978-09-20;2;36;0;13
1979-09-20;3;50;0;18
1980-09-20;3;29;1;21
1981-09-20;14;53;2;10
1982-09-20;5;62;0;28
1983-09-20;22;70;2;8
1984-09-20;8;37;0;11
1985-09-20;9;48;0;36
1986-09-20;12;60;0;35
1987-09-20;5;49;0;37
1988-09-20;16;52;0;2
1989-09-20;7;55;0;5
1990-09-20;12;53;0;12
1991-09-20;8;52;1;17
1992-09-20;27;71;0;2
1993-09-20;13;62;0;17
1994-09-20;29;75;1;8
1995-09-20;16;66;0;11
1996-09-20;4;46;0;41
1997-09-20;2;67;1;21
1998-09-20;23;65;1;5
1999-09-20;9;61;0;14
2000-09-20;24;71;0;13
2001-09-20;18;67;1;9
2002-09-20;17;74;0;10
2003-09-20;40;98;1;19
2004-09-20;13;56;0;15
2005-09-20;10;70;1;20
2006-09-20;22;58;1;24
2007-09-20;26;80;4;2
2008-09-20;12;76;0;3
2009-09-20;15;71;0;15
2010-09-20;22;54;4;26
2011-09-20;20;80;4;12
2012-09-20;35;88;2;16
2013-09-20;26;69;5;20
2014-09-20;12;59;0;6
2015-09-20;44;83;3;1
2016-09-20;13;82;1;9
2017-09-20;33;87;4;20
2018-09-20;34;111;1;9
2019-09-20;35;88;2;6
2020-09-20;21;73;0;4
2021-09-20;21;82;2;5
2022-09-20;29;90;1;0
2023-09-20;32;84;5;0
2024-09-20;45;103;6;4
