endDate;heatDays;summerDays;tropicalNights;iceDays
1948-08-30;3;38;0;9
1949-08-30;11;45;0;11
1950-08-30;15;56;0;13
1951-08-30;5;41;0;2
1952-08-30;14;50;0;27
1953-08-30;4;36;0;32
1954-08-30;0;23;0;25
1955-08-30;1;23;0;15
1956-08-30;null;null;null;null
1957-08-30;null;null;null;null
1958-08-30;0;0;0;0
1959-08-30;0;0;0;0
1960-08-30;0;0;0;0
1961-08-30;0;0;0;0
1962-08-30;0;0;0;0
1963-08-30;0;0;0;0
1964-08-30;0;0;0;0
1965-08-30;0;0;0;0
1966-08-30;2;37;0;16
1967-08-30;8;40;0;13
1968-08-30;7;34;0;10
1969-08-30;7;46;0;20
1970-08-30;7;39;0;14
1971-08-30;null;null;null;null
1972-08-30;8;41;0;5
1973-08-30;8;47;0;5
1974-08-30;7;40;0;1
1975-08-30;3;42;0;0
1976-08-30;9;53;0;5
1977-08-30;3;31;0;12
1978-08-30;1;34;0;16
1979-08-30;2;42;0;15
1980-08-30;8;32;0;11
1981-08-30;10;44;0;23
1982-08-30;10;53;0;9
1983-08-30;17;54;0;9
1984-08-30;10;33;0;12
1985-08-30;12;49;0;24
1986-08-30;6;60;0;25
1987-08-30;9;34;0;20
1988-08-30;10;45;0;1
1989-08-30;1;33;0;2
1990-08-30;12;52;0;8
1991-08-30;11;53;0;10
1992-08-30;22;60;0;14
1993-08-30;11;55;0;8
1994-08-30;28;64;0;2
1995-08-30;14;47;0;11
1996-08-30;8;47;0;9
1997-08-30;1;49;0;3
1998-08-30;17;58;0;3
1999-08-30;9;52;0;14
2000-08-30;null;null;null;null
2001-08-30;16;60;0;3
2002-08-30;16;55;0;6
2003-08-30;47;93;0;18
2004-08-30;17;56;0;8
2005-08-30;25;53;0;14
2006-08-30;29;52;0;10
2007-08-30;316;1127;1;204
2008-08-30;8;54;0;3
2009-08-30;15;59;0;12
2010-08-30;23;51;0;18
2011-08-30;16;58;0;9
2012-08-30;16;60;0;19
2013-08-30;26;58;0;12
2014-08-30;9;36;0;0
2015-08-30;29;67;1;5
2016-08-30;11;50;0;4
2017-08-30;23;70;0;15
2018-08-30;22;82;0;8
2019-08-30;24;59;0;7
2020-08-30;14;53;0;0
2021-08-30;15;51;0;16
2022-08-30;26;84;0;0
2023-08-30;25;64;0;6
