year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,9.482,538.1,14,43,1,94,62,15
1950,11.51,596.1,16,55,1,45,19,0
1951,11.281,529.8,9,54,2,50,6,0
1952,10.541,571.0,11,49,1,64,5,0
1953,11.209,578.5,11,52,0,65,10,0
1954,9.669,682.3,9,32,0,61,29,0
1955,9.354,718.3,2,38,0,82,17,0
1956,8.668,673.1,0,33,0,68,35,0
1957,10.947,675.9,13,37,1,44,7,0
1958,10.425,731.8,4,40,0,71,7,0
1959,11.092,530.9,6,47,2,60,5,0
1960,10.206,640.3,3,26,0,60,16,0
1961,11.517,520.7,8,44,0,34,8,0
1962,9.912,405.6,7,35,0,64,13,0
1963,9.504,496.1,13,53,0,71,42,0
1964,10.289,458.0,18,60,2,63,22,0
1965,9.681,666.9,4,25,0,64,11,0
1966,11.062,662.4,9,48,1,49,19,0
1967,11.377,696.8,11,53,0,36,5,0
1968,10.758,580.5,8,47,0,51,9,0
1969,10.254,584.0,15,55,0,66,20,0
1970,9.62,655.2,11,50,0,75,20,0
1971,10.525,438.6,18,54,0,55,17,0
1972,10.105,433.1,13,38,1,50,9,0
1973,10.514,561.0,9,58,1,53,1,0
1974,10.646,641.5,5,28,0,25,0,1
1975,11.28,406.2,7,57,0,42,1,2
1976,10.433,356.2,14,50,0,68,14,16
1977,10.673,637.5,3,28,0,46,8,32
1978,10.019,530.5,4,28,0,49,11,18
1979,9.734,484.5,9,46,0,69,19,49
1980,9.313,653.4,1,24,0,68,20,39
1981,10.66,758.5,5,43,0,67,14,43
1982,10.613,459.1,9,60,0,66,18,17
1983,11.542,606.7,14,68,1,40,9,22
1984,9.908,528.2,4,25,1,64,7,15
1985,9.42,468.7,2,40,0,64,32,49
1986,9.821,571.6,9,43,1,56,28,47
1987,8.855,634.3,1,30,1,73,33,56
1988,11.234,453.7,5,36,1,43,0,16
1989,11.671,502.6,5,51,0,34,0,0
1990,11.779,474.7,14,52,0,22,3,7
1991,10.446,412.7,9,50,0,56,8,19
1992,11.622,607.3,17,73,1,48,1,8
1993,10.758,634.8,6,50,0,68,12,18
1994,11.585,689.1,27,54,1,41,5,11
1995,11.347,784.8,14,57,0,54,10,23
1999,16.574,184.0,3,44,0,3,0,0
2000,12.197,533.6,16,55,0,38,4,9
2001,11.34,529.6,8,42,2,58,3,20
2002,11.112,386.6,8,37,1,40,6,20
2003,11.538,287.0,32,80,1,72,18,29
2004,11.16,520.4,5,46,0,54,12,26
2005,11.298,534.0,7,53,0,54,10,36
2006,11.245,455.7,26,58,0,63,16,36
2007,12.688,566.0,11,57,0,26,3,5
2008,12.016,520.9,13,51,0,32,2,4
2009,11.332,599.1,4,47,0,54,14,30
2010,10.347,763.4,13,47,0,72,29,47
2011,11.7,624.3,4,56,1,62,11,16
2012,11.591,518.5,15,58,2,39,14,8
2013,4.863,398.3,0,4,0,70,28,50
2014,12.697,514.0,14,47,0,42,5,9
2015,12.159,536.5,29,56,4,44,1,3
2016,12.038,599.7,11,62,0,48,8,15
2017,11.972,526.5,11,55,0,52,15,0
2018,12.948,312.8,33,87,3,53,11,0
2019,12.909,480.2,28,73,4,46,3,0
2020,12.725,552.5,19,64,1,35,0,0
2021,11.326,612.5,9,57,2,47,9,0
2022,12.824,400.0,20,68,1,41,0,0
2023,12.938,541.5,20,74,1,38,0,0
2024,13.825,588.4,31,79,0,30,4,0
