endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-27;7;56;0;9
1952-10-27;14;58;0;14
1953-10-27;8;61;0;16
1954-10-27;8;41;0;33
1955-10-27;3;46;0;21
1956-10-27;1;47;0;35
1957-10-27;14;45;2;12
1958-10-27;6;50;0;12
1959-10-27;4;47;0;19
1960-10-27;1;36;0;20
1961-10-27;8;48;1;13
1962-10-27;4;40;0;17
1963-10-27;8;47;1;43
1964-10-27;3;49;0;26
1965-10-27;1;19;2;22
1966-10-27;1;35;0;19
1967-10-27;8;47;0;13
1968-10-27;5;43;0;15
1969-10-27;7;52;2;19
1970-10-27;3;42;1;22
1971-10-27;null;null;null;null
1972-10-27;15;46;2;19
1973-10-27;11;67;0;11
1974-10-27;null;null;null;null
1975-10-27;0;46;0;1
1976-10-27;7;46;0;6
1977-10-27;2;35;0;10
1978-10-27;0;31;0;13
1979-10-27;6;42;0;20
1980-10-27;2;27;0;19
1981-10-27;5;40;1;20
1982-10-27;5;54;1;25
1983-10-27;12;62;3;9
1984-10-27;4;31;1;11
1985-10-27;6;49;1;30
1986-10-27;7;62;1;26
1987-10-27;4;54;0;35
1988-10-27;10;49;1;2
1989-10-27;4;46;2;6
1990-10-27;6;50;0;14
1991-10-27;4;56;1;12
1992-10-27;20;67;4;3
1993-10-27;7;53;0;18
1994-10-27;27;64;6;5
1995-10-27;13;54;1;13
1996-10-27;4;42;0;32
1997-10-27;4;58;0;18
1998-10-27;12;58;1;9
1999-10-27;8;52;1;15
2000-10-27;17;65;2;11
2001-10-27;14;55;0;10
2002-10-27;13;68;2;15
2003-10-27;29;93;3;17
2004-10-27;7;49;1;10
2005-10-27;10;51;1;13
2006-10-27;18;60;6;28
2007-10-27;14;72;3;2
2008-10-27;13;67;1;1
2009-10-27;8;58;1;18
2010-10-27;19;48;3;26
2011-10-27;14;69;2;12
2012-10-27;19;71;6;15
2013-10-27;22;66;10;16
2014-10-27;11;53;1;2
2015-10-27;42;74;14;0
2016-10-27;8;77;3;8
2017-10-27;23;75;4;20
2018-10-27;34;102;9;7
2019-10-27;26;78;8;7
2020-10-27;14;68;2;1
2021-10-27;13;68;4;9
2022-10-27;20;79;4;0
2023-10-27;32;79;7;0
2024-10-27;38;93;18;6
