endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-23;null;null;null;null
1952-09-23;null;null;null;null
1953-09-23;null;null;null;null
1954-09-23;null;null;null;null
1955-09-23;null;null;null;null
1956-09-23;null;null;null;null
1957-09-23;null;null;null;null
1958-09-23;null;null;null;null
1959-09-23;null;null;null;null
1960-09-23;null;null;null;null
1961-09-23;null;null;null;null
1962-09-23;null;null;null;null
1963-09-23;15;60;0;46
1964-09-23;13;59;1;31
1965-09-23;9;34;0;18
1966-09-23;5;45;0;20
1967-09-23;18;61;0;10
1968-09-23;11;53;0;14
1969-09-23;10;60;0;24
1970-09-23;7;52;0;24
1971-09-23;22;65;1;27
1972-09-23;11;41;1;19
1973-09-23;11;60;0;8
1974-09-23;11;48;1;0
1975-09-23;null;null;null;null
1976-09-23;null;null;null;null
1977-09-23;null;null;null;null
1978-09-23;2;37;1;14
1979-09-23;6;59;0;17
1980-09-23;4;32;0;18
1981-09-23;12;58;2;9
1982-09-23;8;69;0;27
1983-09-23;22;75;3;9
1984-09-23;7;40;0;8
1985-09-23;6;50;0;38
1986-09-23;11;64;1;28
1987-09-23;5;54;2;35
1988-09-23;14;54;2;2
1989-09-23;5;49;0;5
1990-09-23;12;56;0;10
1991-09-23;10;54;1;18
1992-09-23;31;74;2;3
1993-09-23;20;65;0;18
1994-09-23;35;84;3;7
1995-09-23;23;68;0;11
1996-09-23;8;48;0;37
1997-09-23;4;65;2;16
1998-09-23;24;65;4;9
1999-09-23;10;60;2;16
2000-09-23;29;82;0;13
2001-09-23;24;67;3;7
2002-09-23;15;77;1;13
2003-09-23;44;108;2;21
2004-09-23;14;60;0;16
2005-09-23;11;70;2;18
2006-09-23;26;63;4;25
2007-09-23;33;86;5;2
2008-09-23;13;79;1;2
2009-09-23;17;79;0;18
2010-09-23;23;61;3;23
2011-09-23;19;83;2;12
2012-09-23;32;87;3;16
2013-09-23;25;68;7;18
2014-09-23;18;64;2;6
2015-09-23;49;85;9;0
2016-09-23;21;92;2;9
2017-09-23;40;90;6;20
2018-09-23;41;114;5;9
2019-09-23;42;88;5;5
2020-09-23;22;83;0;1
2021-09-23;24;81;3;5
2022-09-23;37;95;4;1
2023-09-23;40;90;9;0
2024-09-23;49;104;13;5
