endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;null;null;null;null
1952-09-25;null;null;null;null
1953-09-25;null;null;null;null
1954-09-25;null;null;null;null
1955-09-25;null;null;null;null
1956-09-25;null;null;null;null
1957-09-25;null;null;null;null
1958-09-25;null;null;null;null
1959-09-25;null;null;null;null
1960-09-25;null;null;null;null
1961-09-25;null;null;null;null
1962-09-25;null;null;null;null
1963-09-25;null;null;null;null
1964-09-25;null;null;null;null
1965-09-25;null;null;null;null
1966-09-25;null;null;null;null
1967-09-25;null;null;null;null
1968-09-25;5;29;0;17
1969-09-25;null;null;null;null
1970-09-25;null;null;null;null
1971-09-25;null;null;null;null
1972-09-25;null;null;null;null
1973-09-25;null;null;null;null
1974-09-25;null;null;null;null
1975-09-25;1;44;0;1
1976-09-25;8;41;0;14
1977-09-25;2;32;0;9
1978-09-25;0;26;0;21
1979-09-25;2;45;0;24
1980-09-25;3;26;0;21
1981-09-25;4;39;0;24
1982-09-25;2;48;0;21
1983-09-25;13;56;0;11
1984-09-25;4;32;0;23
1985-09-25;3;54;0;28
1986-09-25;12;55;0;35
1987-09-25;4;56;0;27
1988-09-25;21;46;0;4
1989-09-25;0;23;0;0
1990-09-25;3;35;0;9
1991-09-25;2;41;0;25
1992-09-25;21;53;0;8
1993-09-25;5;49;0;14
1994-09-25;15;62;0;6
1995-09-25;5;47;0;13
1996-09-25;3;33;0;26
1997-09-25;0;52;0;15
1998-09-25;11;54;0;4
1999-09-25;4;37;0;11
2000-09-25;9;59;0;19
2001-09-25;8;57;0;7
2002-09-25;9;44;0;10
2003-09-25;29;86;0;22
2004-09-25;2;40;0;21
2005-09-25;10;47;0;19
2006-09-25;16;58;0;30
2007-09-25;12;58;0;3
2008-09-25;6;62;0;6
2009-09-25;10;56;0;19
2010-09-25;15;55;0;31
2011-09-25;12;60;0;18
2012-09-25;24;65;0;19
2013-09-25;24;64;0;23
2014-09-25;6;37;0;6
2015-09-25;26;63;0;6
2016-09-25;4;61;0;10
2017-09-25;21;66;0;19
2018-09-25;11;79;0;14
2019-09-25;16;65;0;8
2020-09-25;7;51;0;0
2021-09-25;13;64;0;15
2022-09-25;20;81;0;5
2023-09-25;15;62;0;8
2024-09-25;29;80;0;3
