year,month,averageTemperature,totalPrecipitation,averageSnowCover
1936,1,4.532,57.3,0.0
1936,2,2.021,29.6,2.0
1936,3,7.116,25.9,0.0
1936,4,8.27,95.7,0.0
1936,5,15.113,13.1,0.0
1936,6,17.86,99.3,0.0
1936,7,18.203,106.5,0.0
1936,8,18.297,95.1,0.0
1936,9,14.7,115.6,0.0
1936,10,8.203,18.3,0.0
1936,11,5.607,28.8,0.0
1936,12,2.41,15.9,0.0
1937,1,1.79,59.7,27.0
1937,2,4.85,49.0,6.0
1937,3,4.939,35.7,0.0
1937,4,9.86,70.3,0.0
1937,5,16.906,42.1,0.0
1937,6,18.307,51.0,0.0
1937,7,19.623,31.5,0.0
1937,8,19.429,28.0,0.0
1937,9,14.977,28.1,0.0
1937,10,9.89,17.6,0.0
1937,11,4.48,17.3,1.0
1937,12,1.029,30.0,10.0
1938,1,3.158,47.5,44.0
1938,2,2.032,22.6,20.0
1938,3,8.448,8.3,0.0
1938,4,7.347,26.1,0.0
1938,5,12.574,64.4,0.0
1938,6,18.65,27.7,0.0
1938,7,18.49,50.6,0.0
1938,8,18.952,120.4,0.0
1938,9,15.343,75.9,0.0
1938,10,9.703,45.5,0.0
1938,11,7.84,55.8,0.0
1938,12,-1.006,29.4,73.0
1951,1,3.871,56.6,59.0
1951,2,4.214,14.9,0.0
1951,3,4.877,40.9,2.0
1951,4,9.553,33.1,0.0
1951,5,13.903,67.6,0.0
1951,6,17.087,83.6,0.0
1951,7,19.697,24.9,0.0
1951,8,18.832,66.1,0.0
1951,9,16.137,30.3,0.0
1951,10,8.994,18.1,0.0
1951,11,7.693,64.1,0.0
1951,12,2.623,30.2,0.0
1952,1,2.068,23.0,3.0
1952,2,1.562,21.0,12.0
1952,3,5.894,84.5,3.0
1952,4,12.76,19.7,0.0
1952,5,15.235,19.5,0.0
1952,6,18.357,36.8,0.0
1952,7,21.739,15.0,0.0
1952,8,20.168,66.3,0.0
1952,9,12.317,103.3,0.0
1952,10,9.123,69.6,0.0
1952,11,3.63,117.6,0.0
