year,month,averageTemperature,totalPrecipitation,averageSnowCover
1948,1,3.981,30.0,1.0
1948,2,0.514,44.8,38.0
1948,3,6.258,11.1,0.0
1948,4,12.453,13.7,0.0
1948,5,16.052,34.3,0.0
1948,6,18.683,103.8,0.0
1948,7,18.148,61.6,0.0
1948,8,18.145,121.2,0.0
1948,9,15.443,6.8,0.0
1948,10,9.619,30.2,0.0
1948,11,5.123,14.2,0.0
1948,12,2.055,8.8,0.0
1949,1,1.935,28.8,0.0
1949,2,2.679,12.3,8.0
1949,3,3.106,23.8,6.0
1949,4,11.9,19.3,0.0
1949,5,14.884,57.2,0.0
1949,6,15.607,60.0,0.0
1949,7,20.197,36.0,0.0
1949,8,20.297,58.3,0.0
1949,9,17.877,16.6,0.0
1949,10,11.935,9.9,0.0
1949,11,4.23,35.3,0.0
1949,12,4.045,30.2,1.0
1950,1,-0.965,28.1,0.0
1950,2,3.621,78.6,52.0
1950,3,5.226,11.8,55.0
1950,4,7.97,77.2,0.0
1950,5,15.71,102.7,0.0
1950,6,19.587,69.9,0.0
1950,7,19.426,52.9,0.0
1950,8,19.71,62.3,0.0
1950,9,14.983,25.2,0.0
1950,10,8.687,35.5,15.0
1950,11,5.033,48.0,0.0
1950,12,-1.894,52.5,147.0
1951,1,2.003,30.9,72.0
1951,2,2.693,27.2,16.0
1951,3,3.161,28.1,11.0
1951,4,9.82,10.8,0.0
1951,5,13.161,44.4,0.0
1951,6,17.293,132.9,0.0
1951,7,19.103,35.5,0.0
1951,8,18.984,87.0,0.0
1951,9,16.077,31.2,0.0
1951,10,7.855,8.8,0.0
1951,11,7.163,57.8,0.0
1951,12,3.613,13.0,0.0
1952,1,0.813,25.7,82.0
1952,2,1.076,9.7,6.0
1952,3,2.871,54.2,6.0
1952,4,12.357,20.5,1.0
1952,5,13.69,54.5,0.0
1952,6,17.157,45.8,0.0
1952,7,20.252,17.6,0.0
1952,8,20.413,45.8,0.0
1952,9,12.197,109.6,0.0
1952,10,8.177,57.6,0.0
1952,11,1.733,59.4,32.0
1952,12,-0.097,16.0,43.0
1953,1,-0.403,39.3,396.0
1953,2,0.779,16.3,52.0
1953,3,5.923,5.7,0.0
1953,4,11.05,23.8,0.0
1953,5,15.026,46.9,0.0
1953,6,18.4,108.8,0.0
1953,7,19.713,68.2,0.0
1953,8,18.652,7.6,0.0
1953,9,15.287,16.8,0.0
1953,10,11.248,23.8,0.0
1953,11,5.877,5.0,0.0
1953,12,3.365,19.4,7.0
1954,1,-3.677,23.6,72.0
1954,2,-4.0,11.3,16.0
1954,3,5.119,11.0,0.0
1954,4,7.393,48.1,0.0
1954,5,14.555,56.0,0.0
1954,6,18.633,33.8,0.0
1954,7,15.987,151.4,0.0
1954,8,18.116,82.6,0.0
1954,9,15.537,34.9,0.0
1954,10,11.494,35.0,0.0
1954,11,4.513,15.1,0.0
1954,12,4.081,42.2,0.0
1955,1,-1.8,24.1,145.0
1955,2,-2.139,16.4,114.0
1955,3,1.252,19.7,40.0
1955,4,7.393,36.1,0.0
1955,5,11.297,44.2,0.0
1955,6,15.28,64.3,0.0
1955,7,17.745,163.1,0.0
1955,8,17.39,41.2,0.0
1955,9,14.277,37.1,0.0
1955,10,8.961,41.2,0.0
1955,11,4.203,8.0,0.0
1955,12,2.594,32.9,17.0
1956,1,0.026,23.7,52.0
1956,2,-11.248,17.1,545.0
1956,3,2.69,26.7,15.0
1956,4,5.653,73.4,2.0
1956,5,13.458,32.4,0.0
1956,6,14.093,131.0,0.0
1956,7,17.477,176.1,0.0
1956,8,15.165,42.5,0.0
1956,9,14.21,18.7,0.0
1956,10,8.939,47.5,0.0
1956,11,2.887,28.3,0.0
1956,12,2.135,26.8,66.0
1957,1,0.916,27.4,9.0
1957,2,4.354,40.5,9.0
1957,3,6.665,54.7,0.0
1957,4,7.807,23.2,0.0
1957,5,10.542,14.6,0.0
1957,6,17.573,37.2,0.0
1957,7,18.59,90.8,0.0
1957,8,16.026,70.1,0.0
1957,9,12.757,42.3,0.0
1957,10,10.094,16.3,0.0
1957,11,4.847,25.9,0.0
1957,12,0.594,28.7,48.0
1958,1,0.181,29.7,30.0
1958,2,2.829,31.0,38.0
1958,3,-0.581,52.6,115.0
1958,4,5.893,21.1,3.0
1958,5,14.542,95.2,0.0
1958,6,15.137,70.9,0.0
1958,7,17.855,61.8,0.0
1958,8,17.832,95.5,0.0
1958,9,15.007,41.1,0.0
1958,10,10.352,64.7,0.0
1958,11,4.51,18.3,0.0
1958,12,3.3,39.4,0.0
1959,1,0.858,17.9,45.0
1959,2,-0.2,3.4,35.0
1959,3,6.603,15.2,0.0
1959,4,10.42,27.4,0.0
1959,5,13.368,47.2,0.0
1959,6,16.923,37.1,0.0
1959,7,20.132,33.3,0.0
1959,8,18.313,92.1,0.0
1959,9,13.747,0.2,0.0
1959,10,8.435,45.5,0.0
1959,11,3.65,35.0,0.0
1959,12,2.223,19.2,12.0
1960,1,0.497,39.0,33.0
1960,2,0.393,12.6,18.0
1960,3,3.981,27.1,2.0
1960,4,7.867,24.5,0.0
1960,5,13.535,41.8,0.0
1960,6,17.13,36.2,0.0
1960,7,17.013,34.2,0.0
1960,8,17.142,53.1,0.0
1960,9,13.45,15.4,0.0
1960,10,9.884,96.1,0.0
1960,11,6.73,29.9,0.0
1960,12,1.561,50.5,28.0
1961,1,-0.477,34.0,8.0
1961,2,5.421,27.2,3.0
1961,3,7.113,31.7,3.0
