DateTime,Jahresproduktion
2021-01-01,41.289898281999996
2021-02-01,41.33191508872269
2021-03-01,41.373931895445374
2021-04-01,41.415948702168066
2021-05-01,41.45796550889075
2021-06-01,41.499982315613444
2021-07-01,41.54199912233613
2021-08-01,41.58401592905882
2021-09-01,41.62603273578151
2021-10-01,41.6680495425042
2021-11-01,41.710066349226885
2021-12-01,41.75208315594958
2022-01-01,41.79409996267226
2022-02-01,41.836116769394955
2022-03-01,41.87813357611764
2022-04-01,41.92015038284033
2022-05-01,41.96216718956302
2022-06-01,42.00418399628571
2022-07-01,42.0462008030084
2022-08-01,42.08821760973109
2022-09-01,42.130234416453774
2022-10-01,42.17225122317647
2022-11-01,42.21426802989915
2022-12-01,42.256284836621845
2023-01-01,42.29830164334453
2023-02-01,42.34031845006722
2023-03-01,42.382335256789915
2023-04-01,42.4243520635126
2023-05-01,42.46636887023529
2023-06-01,42.50838567695798
2023-07-01,42.55040248368067
2023-08-01,42.592419290403356
2023-09-01,42.63443609712605
2023-10-01,42.676452903848734
2023-11-01,42.718469710571426
2023-12-01,42.76048651729411
2024-01-01,42.802503324016804
2024-02-01,42.84452013073949
2024-03-01,42.88653693746218
2024-04-01,42.92855374418487
2024-05-01,42.97057055090756
2024-06-01,43.012587357630245
2024-07-01,43.05460416435294
2024-08-01,43.09662097107562
2024-09-01,43.138637777798316
2024-10-01,43.180654584521
2024-11-01,43.22267139124369
2024-12-01,43.26468819796638
2025-01-01,43.30670500468907
2025-02-01,43.348721811411764
2025-03-01,43.39073861813445
2025-04-01,43.43275542485714
2025-05-01,43.47477223157983
2025-06-01,43.51678903830252
2025-07-01,43.558805845025205
2025-08-01,43.6008226517479
2025-09-01,43.64283945847058
2025-10-01,43.684856265193275
2025-11-01,43.72687307191596
2025-12-01,43.76888987863865
2026-01-01,43.81090668536134
2026-02-01,43.85292349208403
2026-03-01,43.894940298806716
2026-04-01,43.93695710552941
2026-05-01,43.978973912252094
2026-06-01,44.02099071897479
2026-07-01,44.06300752569747
2026-08-01,44.105024332420165
2026-09-01,44.14704113914285
2026-10-01,44.18905794586554
2026-11-01,44.23107475258823
2026-12-01,44.27309155931092
2027-01-01,44.31510836603361
2027-02-01,44.3571251727563
2027-03-01,44.39914197947899
2027-04-01,44.441158786201676
2027-05-01,44.48317559292437
2027-06-01,44.525192399647054
2027-07-01,44.567209206369746
2027-08-01,44.60922601309243
2027-09-01,44.651242819815124
2027-10-01,44.69325962653781
2027-11-01,44.7352764332605
2027-12-01,44.77729323998319
2028-01-01,44.81931004670588
2028-02-01,44.861326853428565
2028-03-01,44.90334366015126
2028-04-01,44.94536046687394
2028-05-01,44.987377273596636
2028-06-01,45.02939408031932
2028-07-01,45.07141088704201
2028-08-01,45.1134276937647
2028-09-01,45.15544450048739
2028-10-01,45.19746130721008
2028-11-01,45.23947811393277
2028-12-01,45.28149492065546
2029-01-01,45.32351172737815
2029-02-01,45.36552853410084
2029-03-01,45.407545340823525
2029-04-01,45.44956214754622
2029-05-01,45.4915789542689
2029-06-01,45.533595760991595
2029-07-01,45.57561256771428
2029-08-01,45.61762937443697
2029-09-01,45.65964618115966
2029-10-01,45.70166298788235
2029-11-01,45.743679794605036
2029-12-01,45.78569660132773
2030-01-01,45.827713408050414
2030-02-01,45.86973021477311
2030-03-01,45.91174702149579
2030-04-01,45.953763828218484
2030-05-01,45.99578063494117
2030-06-01,46.03779744166386
2030-07-01,46.079814248386555
2030-08-01,46.12183105510924
2030-09-01,46.163847861831925
2030-10-01,46.20586466855462
2030-11-01,46.24788147527731
2030-12-01,46.289898281999996
