endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-30;4;25;2;4
1938-08-30;1;30;0;9
1939-08-30;0;13;0;12
1940-08-30;null;null;null;null
1941-08-30;0;0;0;0
1942-08-30;0;0;0;0
1943-08-30;10;42;1;7
1944-08-30;7;35;0;25
1945-08-30;null;null;null;null
1946-08-30;0;0;0;0
1947-08-30;0;0;0;0
1948-08-30;0;24;0;9
1949-08-30;7;31;0;20
1950-08-30;12;53;0;14
1951-08-30;3;36;0;0
1952-08-30;16;43;0;21
1953-08-30;5;33;0;26
1954-08-30;0;21;0;24
1955-08-30;1;25;0;15
1956-08-30;2;22;0;29
1957-08-30;9;27;0;8
1958-08-30;8;42;0;12
1959-08-30;5;49;0;8
1960-08-30;1;27;0;11
1961-08-30;3;27;0;6
1962-08-30;7;40;0;11
1963-08-30;5;28;0;32
1964-08-30;null;null;null;null
1965-08-30;0;0;0;0
1966-08-30;0;0;0;0
1967-08-30;0;0;0;0
1968-08-30;0;0;0;0
1969-08-30;0;0;0;0
1970-08-30;0;0;0;0
1971-08-30;0;0;0;0
1972-08-30;0;0;0;0
1973-08-30;0;0;0;0
1974-08-30;0;0;0;0
1975-08-30;0;0;0;0
1976-08-30;0;0;0;0
1977-08-30;0;0;0;0
1978-08-30;0;0;0;0
1979-08-30;0;0;0;0
1980-08-30;0;0;0;0
1981-08-30;0;0;0;0
1982-08-30;0;0;0;0
1983-08-30;0;0;0;0
1984-08-30;0;0;0;0
1985-08-30;0;0;0;0
1986-08-30;0;0;0;0
1987-08-30;0;0;0;0
1988-08-30;0;0;0;0
1989-08-30;0;0;0;0
1990-08-30;0;0;0;0
1991-08-30;0;0;0;0
1992-08-30;0;0;0;0
1993-08-30;0;0;0;0
1994-08-30;0;0;0;0
1995-08-30;0;0;0;0
1996-08-30;0;0;0;0
1997-08-30;0;0;0;0
1998-08-30;0;0;0;0
1999-08-30;0;0;0;0
2000-08-30;0;0;0;0
2001-08-30;0;0;0;0
2002-08-30;8;40;0;15
2003-08-30;33;90;1;21
2004-08-30;1;41;0;10
2005-08-30;13;39;1;24
2006-08-30;15;48;0;24
2007-08-30;5;53;1;3
2008-08-30;15;57;0;2
2009-08-30;16;63;2;14
2010-08-30;20;52;2;21
2011-08-30;13;59;1;13
2012-08-30;18;63;3;18
2013-08-30;14;61;3;17
2014-08-30;12;43;2;0
2015-08-30;35;68;5;6
2016-08-30;13;55;0;3
2017-08-30;26;68;5;21
2018-08-30;32;92;1;3
2019-08-30;25;58;4;6
2020-08-30;12;58;1;2
2021-08-30;10;48;0;11
2022-08-30;22;85;4;3
2023-08-30;27;73;5;6
