endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;null;null;null;null
1952-09-25;null;null;null;null
1953-09-25;null;null;null;null
1954-09-25;null;null;null;null
1955-09-25;2;44;0;29
1956-09-25;2;43;0;38
1957-09-25;15;50;0;13
1958-09-25;12;57;0;17
1959-09-25;6;51;0;23
1960-09-25;null;null;null;null
1961-09-25;10;51;0;15
1962-09-25;13;57;0;20
1963-09-25;16;61;0;46
1964-09-25;12;61;0;27
1965-09-25;10;37;0;17
1966-09-25;9;51;0;19
1967-09-25;18;58;0;12
1968-09-25;10;49;0;15
1969-09-25;11;63;0;20
1970-09-25;11;51;0;27
1971-09-25;null;null;null;null
1972-09-25;null;null;null;null
1973-09-25;null;null;null;null
1974-09-25;10;41;0;0
1975-09-25;null;null;null;null
1976-09-25;13;54;0;6
1977-09-25;null;null;null;null
1978-09-25;2;35;0;21
1979-09-25;null;null;null;null
1980-09-25;4;37;0;21
1981-09-25;12;57;1;25
1982-09-25;10;70;0;29
1983-09-25;23;68;1;12
1984-09-25;5;36;0;11
1985-09-25;10;54;0;37
1986-09-25;13;67;1;30
1987-09-25;7;60;0;38
1988-09-25;16;55;0;5
1989-09-25;7;54;1;9
1990-09-25;17;62;0;15
1991-09-25;8;57;2;14
1992-09-25;29;74;4;6
1993-09-25;null;null;null;null
1994-09-25;null;null;null;null
1995-09-25;null;null;null;null
1996-09-25;null;null;null;null
1997-09-25;null;null;null;null
1998-09-25;null;null;null;null
1999-09-25;null;null;null;null
2000-09-25;null;null;null;null
2001-09-25;null;null;null;null
2002-09-25;null;null;null;null
2003-09-25;null;null;null;null
2004-09-25;null;null;null;null
2005-09-25;null;null;null;null
2006-09-25;null;null;null;null
2007-09-25;null;null;null;null
2008-09-25;null;null;null;null
2009-09-25;7;49;0;25
2010-09-25;20;44;2;34
2011-09-25;13;67;1;15
2012-09-25;19;70;2;19
2013-09-25;19;55;7;29
2014-09-25;null;null;null;null
2015-09-25;39;71;5;2
2016-09-25;9;75;0;10
2017-09-25;21;70;5;24
2018-09-25;32;98;2;13
2019-09-25;24;74;4;8
2020-09-25;13;61;0;4
2021-09-25;11;63;3;11
2022-09-25;19;78;1;1
2023-09-25;24;66;4;5
2024-09-25;34;86;9;11
