year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1950,10.865,556.0,8,36,0,51,19,16
1951,10.512,495.4,6,41,0,58,11,11
1952,9.962,464.6,3,40,0,65,4,37
1953,11.281,483.0,15,45,0,54,12,40
1954,9.182,659.8,6,19,0,66,37,36
1955,9.13,450.9,3,34,0,87,25,59
1956,8.613,612.0,1,19,0,68,32,40
1957,10.538,452.4,8,33,0,48,4,4
1958,9.823,605.6,3,20,0,74,10,36
1959,11.16,438.2,6,42,0,50,10,30
1960,9.933,457.4,3,23,0,54,21,22
1961,11.021,554.1,5,30,0,33,9,10
1962,9.333,468.2,2,17,0,58,13,21
1963,9.199,344.1,9,39,0,78,43,67
1964,9.695,479.3,9,40,0,71,26,26
1965,9.429,514.2,1,20,0,62,12,48
1966,10.314,630.5,3,37,1,54,31,44
1967,11.08,519.9,2,29,0,39,7,10
1968,10.507,494.5,8,41,0,56,11,35
1969,9.695,460.1,10,38,0,79,27,72
1970,9.028,575.2,2,40,0,84,32,89
1971,10.409,343.8,11,45,0,52,17,32
1972,9.678,430.3,9,29,1,48,16,13
1973,10.301,438.7,7,36,0,51,2,14
1974,10.429,588.2,4,16,0,31,1,7
1975,11.157,434.5,9,49,1,38,1,1
1976,10.184,348.5,8,40,0,65,21,30
1977,10.328,594.0,3,16,0,47,8,27
1978,9.967,557.4,4,25,0,54,10,29
1979,9.107,468.7,5,29,1,80,30,76
1980,9.005,570.0,2,21,0,71,24,46
1981,10.449,529.5,3,31,0,56,12,47
1982,10.775,342.8,7,52,1,56,21,22
1983,11.387,491.2,11,53,0,42,5,27
1984,9.922,499.5,4,25,1,54,6,12
1985,9.252,415.8,4,28,0,68,36,41
1986,9.607,526.0,9,41,1,58,32,45
1987,8.612,566.4,1,17,0,74,35,67
1988,11.069,500.6,1,28,0,45,0,18
1989,11.974,323.4,10,46,0,25,0,0
1990,11.791,502.0,6,34,0,15,4,6
1991,10.43,373.1,7,38,0,57,15,19
1992,11.537,462.4,15,64,1,42,4,4
1993,10.627,524.6,2,36,0,58,9,20
1994,11.152,616.4,19,43,3,38,8,9
1995,11.422,509.2,18,55,1,45,5,22
1996,9.029,497.8,4,31,0,90,34,37
1997,11.028,417.5,10,61,0,65,12,21
1998,11.565,519.5,6,25,0,31,4,10
1999,11.886,343.0,11,58,0,45,8,21
2000,11.644,502.0,9,42,0,37,6,7
2001,10.642,555.1,9,33,0,63,10,28
2002,11.827,664.1,7,55,1,34,8,19
2003,11.009,351.6,20,64,0,82,17,41
2004,10.861,474.7,5,35,0,52,13,19
2005,11.074,558.0,7,48,0,58,9,39
2006,10.955,408.6,21,65,2,77,22,76
2007,12.112,822.6,10,42,0,19,3,9
2008,11.735,499.7,15,41,0,36,2,7
2009,10.879,482.4,6,45,0,63,17,42
2010,9.906,461.6,13,42,2,77,34,62
2011,11.183,565.6,5,41,0,63,15,18
2012,10.9,488.5,11,33,0,49,18,20
2013,10.336,572.2,9,42,2,76,25,66
2014,12.312,416.5,13,46,2,29,11,16
2015,11.397,399.1,21,51,2,49,1,11
2016,11.611,416.1,9,56,1,46,10,17
2017,11.22,743.0,5,38,0,51,13,32
2018,12.423,293.6,28,85,5,55,8,3
2019,12.433,442.6,24,64,1,39,4,2
2020,12.357,437.4,17,51,1,25,0,0
2021,11.119,457.9,10,47,1,55,11,23
2022,12.572,297.4,19,61,0,40,1,3
2023,12.462,576.2,12,64,0,40,1,4
2024,13.246,464.3,18,69,1,36,6,7
