year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1958,8.326,802.4,2,26,0,93,32,56
1959,9.254,635.6,1,21,0,74,22,22
1960,8.281,906.7,0,10,0,75,17,30
1961,9.698,657.3,0,31,0,62,11,42
1962,7.98,631.1,1,22,0,86,31,58
1963,7.1,724.5,1,18,0,93,47,76
1964,8.396,692.2,10,37,0,86,39,56
1965,7.349,915.8,2,14,0,80,36,76
1966,8.957,810.9,1,17,0,67,17,20
1967,9.063,712.3,1,22,0,68,20,27
1968,8.48,816.2,0,15,0,81,19,43
1969,8.336,728.4,0,20,0,83,31,55
1970,7.938,868.2,0,19,0,90,34,84
1971,8.487,499.9,4,25,0,93,28,55
1972,7.908,529.5,1,19,0,84,20,29
1973,8.554,675.3,0,27,0,94,28,80
1974,8.559,643.3,1,13,0,80,15,23
1975,9.066,704.3,0,26,0,73,7,18
1976,8.868,753.5,3,30,0,80,22,51
1977,8.87,768.1,0,12,0,58,16,44
1978,7.768,934.4,0,12,0,82,32,74
1979,8.125,801.9,0,18,0,84,24,55
1980,7.934,795.6,2,13,0,80,18,42
1981,8.619,800.2,0,26,0,74,33,70
1982,8.819,823.4,0,22,0,85,19,54
1983,9.47,652.6,10,36,1,66,20,48
1984,7.755,734.6,3,16,0,99,31,74
1985,7.063,545.9,2,22,0,101,33,52
1986,7.45,863.5,1,26,0,92,39,74
1987,7.29,799.0,0,28,0,94,41,62
1988,8.845,773.3,1,23,0,71,11,31
1989,8.927,634.1,0,17,0,75,7,5
1990,9.127,702.9,2,28,0,79,14,7
1991,7.983,619.9,1,34,0,95,30,47
1992,8.974,766.5,6,35,0,95,15,24
1993,8.645,748.7,1,25,0,73,18,28
1994,9.607,888.5,5,42,0,62,15,20
1995,8.785,840.3,4,29,0,80,15,36
1996,7.302,641.5,0,15,0,107,37,28
1997,8.276,621.1,0,24,0,98,20,41
1998,9.139,755.4,9,26,0,75,13,29
1999,8.91,852.8,1,24,0,79,14,39
2000,9.454,799.2,1,30,0,63,12,20
2001,9.208,908.6,1,29,0,72,10,17
2002,2.08,151.7,0,0,0,61,14,17
2004,13.624,309.3,0,26,0,0,0,0
2005,8.614,775.9,3,38,0,82,30,55
2006,8.675,821.4,8,43,0,88,37,76
2007,9.779,766.9,2,29,0,68,4,16
2008,9.202,694.1,0,32,0,90,5,23
2009,8.743,790.7,1,31,0,94,25,53
2010,8.169,827.7,8,33,0,92,36,65
2011,9.611,598.2,8,34,0,80,19,27
2012,9.14,750.5,7,37,0,84,20,34
2013,8.742,719.3,11,41,0,83,31,49
2014,10.022,660.7,4,21,0,73,1,2
2015,9.451,677.2,19,47,0,95,17,53
2016,9.555,909.2,5,43,0,77,7,22
2017,9.475,721.8,6,52,0,83,26,31
2018,10.308,502.6,9,70,0,69,16,27
2019,9.787,664.7,9,47,0,79,11,22
2020,10.058,648.4,6,38,0,76,4,5
2021,8.78,886.6,4,29,0,104,16,33
2022,10.449,695.2,12,61,0,82,3,6
2023,10.638,622.5,12,54,0,63,12,7
2024,10.942,894.3,10,47,0,51,8,8
