endDate;heatDays;summerDays;tropicalNights;iceDays
1951-09-25;null;null;null;null
1952-09-25;null;null;null;null
1953-09-25;null;null;null;null
1954-09-25;null;null;null;null
1955-09-25;null;null;null;null
1956-09-25;null;null;null;null
1957-09-25;null;null;null;null
1958-09-25;null;null;null;null
1959-09-25;null;null;null;null
1960-09-25;null;null;null;null
1961-09-25;null;null;null;null
1962-09-25;null;null;null;null
1963-09-25;null;null;null;null
1964-09-25;4;42;0;29
1965-09-25;6;27;0;32
1966-09-25;5;32;0;21
1967-09-25;7;36;0;17
1968-09-25;1;36;0;20
1969-09-25;6;41;0;22
1970-09-25;3;42;0;28
1971-09-25;8;37;0;30
1972-09-25;null;null;null;null
1973-09-25;null;null;null;null
1974-09-25;null;null;null;null
1975-09-25;3;51;0;5
1976-09-25;null;null;null;null
1977-09-25;2;35;0;15
1978-09-25;1;27;0;25
1979-09-25;2;35;0;22
1980-09-25;4;27;0;18
1981-09-25;5;39;0;36
1982-09-25;5;55;0;17
1983-09-25;11;63;0;12
1984-09-25;4;21;0;24
1985-09-25;7;39;0;28
1986-09-25;5;52;0;29
1987-09-25;7;44;0;27
1988-09-25;6;39;0;7
1989-09-25;2;32;0;0
1990-09-25;7;41;0;12
1991-09-25;null;null;null;null
1992-09-25;16;51;0;13
1993-09-25;8;51;0;18
1994-09-25;22;58;0;11
1995-09-25;8;44;0;14
1996-09-25;5;41;0;22
1997-09-25;3;52;0;6
1998-09-25;15;54;0;12
1999-09-25;9;55;0;15
2000-09-25;13;62;0;12
2001-09-25;null;null;null;null
2002-09-25;null;null;null;null
2003-09-25;null;null;null;null
2004-09-25;null;null;null;null
2005-09-25;null;null;null;null
2006-09-25;null;null;null;null
2007-09-25;null;null;null;null
2008-09-25;null;null;null;null
2009-09-25;3;42;0;24
2010-09-25;14;41;0;37
2011-09-25;10;47;0;17
2012-09-25;14;55;0;25
2013-09-25;16;49;0;29
2014-09-25;9;36;0;0
2015-09-25;34;59;0;13
2016-09-25;8;54;0;8
2017-09-25;12;57;0;23
2018-09-25;11;70;0;16
2019-09-25;19;61;1;12
2020-09-25;7;46;0;1
2021-09-25;9;47;0;22
2022-09-25;11;61;0;6
2023-09-25;20;60;0;10
2024-09-25;18;69;0;10
