year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1899,8.173,487.6,0,13,0,82,21,40
1900,8.192,556.0,2,18,0,79,23,36
1901,8.06,520.2,1,30,0,96,40,43
1902,6.657,498.8,0,11,0,94,25,44
1903,8.182,700.2,1,12,0,73,17,24
1904,7.927,485.2,3,16,0,82,18,35
1905,7.95,697.9,2,23,0,91,18,25
1906,8.352,570.8,0,19,0,82,17,29
1907,7.46,606.5,1,11,0,90,26,36
1908,7.59,496.9,2,12,0,98,11,27
1909,7.268,665.2,0,11,0,106,29,35
1910,8.484,632.8,0,5,0,76,4,15
1911,8.861,500.0,5,33,0,81,3,5
1912,7.69,637.5,0,12,0,79,22,19
1913,8.71,637.4,0,7,0,63,10,8
1916,8.369,705.2,0,4,0,63,12,8
1917,7.72,505.0,7,26,1,110,47,49
1918,8.348,619.4,0,7,0,81,12,17
1919,7.195,620.4,1,14,0,110,27,46
1920,8.468,624.0,0,14,0,83,16,19
1921,8.424,498.7,4,19,0,65,14,5
1928,7.918,731.4,1,5,0,78,12,9
1929,6.992,556.8,1,21,0,98,53,76
1930,8.628,671.7,1,10,0,86,1,14
1931,7.542,739.9,0,14,0,130,70,23
1932,8.606,623.8,2,23,0,94,10,19
1933,7.959,543.0,1,7,0,88,34,48
1934,9.764,449.5,0,13,0,49,8,10
1935,8.82,652.5,4,22,1,71,7,25
1936,8.475,574.0,1,17,0,77,4,18
1937,8.705,635.7,3,23,1,92,25,52
1938,9.451,454.7,2,27,0,54,17,25
1939,8.908,703.9,5,27,0,64,15,23
1940,6.449,596.4,0,18,0,119,66,87
1941,7.106,608.3,7,21,4,106,46,52
1942,7.242,511.8,2,19,0,106,61,73
1943,-0.739,50.1,0,0,0,22,12,23
1947,7.795,0.0,3,24,1,97,62,0
1948,9.051,0.0,4,17,0,79,16,0
1949,9.536,0.0,1,23,0,65,7,0
1950,8.667,0.0,2,17,0,84,20,0
1951,8.796,549.1,3,19,0,71,16,10
1952,7.774,630.7,1,11,0,107,11,46
1953,9.282,509.4,2,24,0,69,17,38
1954,7.706,592.1,2,9,0,82,35,51
1955,7.827,490.3,0,8,0,101,31,44
1956,7.116,582.2,0,3,0,95,38,46
1957,8.584,578.0,3,14,0,67,10,15
1959,8.704,518.4,3,17,0,73,24,29
1961,8.686,611.5,1,13,0,66,21,25
1962,7.18,609.4,0,3,0,90,29,55
1963,7.061,461.6,3,16,0,110,70,81
1978,7.752,620.8,0,13,0,84,30,43
1979,7.353,633.0,1,15,0,101,46,76
1980,7.237,639.4,0,3,0,116,35,50
1981,8.046,750.5,0,12,0,84,30,58
1982,8.699,433.7,5,27,0,78,29,26
1983,9.084,621.8,2,25,0,64,13,47
1984,8.148,553.3,2,15,0,88,19,19
1985,7.466,624.2,0,15,0,93,47,64
1986,8.017,559.6,2,21,0,85,38,51
1987,7.132,669.1,1,9,0,96,39,71
1988,8.916,591.9,0,18,0,69,6,17
1989,9.931,481.7,4,29,0,48,8,9
1990,9.826,576.6,1,20,0,41,4,4
1991,8.479,554.0,2,14,0,71,15,20
1992,9.287,496.3,7,27,0,50,10,10
1993,8.162,640.5,0,12,0,74,18,28
1994,9.154,588.7,10,27,2,55,12,18
1995,8.565,595.3,3,23,0,86,22,38
1996,6.839,438.4,1,18,0,126,58,69
1997,8.769,535.9,4,27,1,88,18,16
1998,8.887,687.6,1,10,0,67,19,16
1999,9.584,636.3,2,25,0,58,10,30
2000,9.74,584.3,4,14,0,43,10,20
2001,8.927,607.4,3,20,0,84,13,39
2002,9.522,614.7,2,25,0,72,15,16
2003,9.044,495.0,3,29,0,97,25,55
2004,8.928,652.9,0,8,0,80,13,21
2005,9.082,611.1,3,22,0,82,14,56
2006,9.77,570.5,3,34,2,71,24,55
2007,10.067,814.6,1,16,0,37,4,14
2008,9.688,624.4,1,13,0,51,4,13
2009,8.964,570.2,2,24,0,80,16,34
2010,7.767,848.5,9,26,2,108,60,100
2011,9.546,694.5,0,16,0,67,17,20
2012,8.992,530.7,4,16,0,69,25,36
2013,9.049,587.2,4,19,0,85,17,67
2014,10.142,745.2,0,21,0,44,18,19
2015,9.775,579.1,5,19,1,41,3,14
2016,9.582,450.6,4,21,0,70,12,15
2017,9.51,683.6,1,15,0,62,10,23
2018,10.073,448.8,7,46,0,69,14,32
2019,10.54,542.2,9,37,0,38,6,8
2020,10.473,552.3,3,27,0,29,1,0
2021,9.656,684.6,4,28,2,73,19,33
2022,10.217,496.4,9,26,0,66,9,16
2023,10.464,598.9,3,31,0,55,8,13
