year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1899,9.374,406.2,0,13,0,57,10,18
1900,8.966,503.8,2,18,0,68,23,36
1901,9.222,386.5,1,30,0,67,34,30
1902,8.008,431.7,0,11,0,57,10,28
1903,9.449,618.0,1,12,0,40,11,17
1904,8.8,348.8,3,16,0,65,17,31
1905,9.033,633.3,2,23,0,65,14,17
1906,9.54,453.3,0,19,0,56,6,14
1907,8.58,524.0,1,11,0,61,19,29
1908,9.11,441.9,2,12,0,58,3,18
1909,8.309,524.7,0,11,0,75,27,28
1910,9.721,545.0,0,5,0,50,4,14
1911,9.951,407.8,5,33,0,66,3,5
1912,8.493,502.6,0,12,0,65,22,18
1913,9.479,510.3,0,7,0,53,9,6
1916,9.312,578.3,0,4,0,50,9,7
1917,8.76,413.3,7,26,1,88,36,42
1918,9.451,514.8,0,7,0,57,10,12
1919,8.693,477.9,1,14,0,69,16,20
1920,10.01,575.8,0,14,0,43,4,6
1921,10.129,358.1,4,19,0,34,3,2
1928,8.743,630.0,1,5,0,59,7,8
1929,7.518,467.5,1,21,0,88,48,76
1930,9.708,557.3,1,10,0,59,0,4
1931,8.487,698.7,0,14,0,101,65,21
1932,9.695,588.6,2,23,0,69,9,19
1933,9.441,491.0,1,7,0,54,23,28
1934,10.823,383.2,0,13,0,35,4,7
1935,9.954,591.5,4,22,1,54,6,14
1936,9.498,514.1,1,17,0,53,4,16
1937,10.109,524.9,3,23,1,55,17,25
1938,10.703,395.8,2,27,0,36,3,15
1939,10.313,617.2,5,27,0,37,1,16
1940,7.297,514.8,0,18,0,91,54,74
1941,8.102,529.2,7,21,4,78,39,44
1942,7.981,422.3,2,19,0,86,57,65
1943,-0.739,50.1,0,0,0,22,12,23
1947,8.637,0.0,3,24,1,79,62,0
1948,10.181,0.0,4,17,0,52,14,0
1949,10.626,0.0,1,23,0,48,7,0
1950,9.992,0.0,2,17,0,50,14,0
1951,9.494,437.5,3,19,0,62,16,10
1952,9.107,519.1,1,11,0,70,7,20
1953,10.408,454.2,2,24,0,50,14,36
1954,8.502,456.6,2,9,0,68,32,50
1955,8.708,420.7,0,8,0,77,27,44
1956,8.05,482.1,0,3,0,72,32,39
1957,9.639,504.1,3,14,0,43,4,4
1959,9.976,456.4,3,17,0,51,18,17
1961,10.156,544.3,1,13,0,34,10,12
1962,8.479,537.0,0,3,0,58,14,36
1963,7.984,370.2,3,16,0,87,57,67
1978,8.706,535.0,0,13,0,61,20,37
1979,8.118,500.0,1,15,0,86,44,73
1980,8.092,538.9,0,3,0,87,29,43
1981,9.453,628.2,0,12,0,52,15,32
1982,9.588,370.3,5,27,0,59,27,25
1983,10.451,535.1,2,25,0,37,4,30
1984,9.258,466.5,2,15,0,61,8,13
1985,8.43,496.6,0,15,0,68,38,53
1986,8.692,452.6,2,21,0,66,33,41
1987,7.822,568.2,1,9,0,76,34,68
1988,10.053,503.4,0,18,0,42,1,13
1989,11.342,367.6,4,29,0,16,0,1
1990,11.2,471.2,1,20,0,16,2,2
1991,9.535,455.6,2,14,0,54,13,20
1992,10.567,413.0,7,27,0,30,6,10
1993,9.439,538.1,0,12,0,49,8,17
1994,9.985,482.5,10,27,2,40,10,17
1995,10.359,535.4,3,23,0,41,4,20
1996,7.926,368.3,1,18,0,94,41,58
1997,10.009,474.6,4,27,1,61,13,16
1998,10.504,592.7,1,10,0,33,3,4
1999,10.754,507.8,2,25,0,38,9,19
2000,10.688,521.5,4,14,0,31,6,12
2001,10.202,510.1,3,20,0,54,9,27
2002,11.231,553.9,2,25,0,38,2,15
2003,9.938,422.0,3,29,0,80,24,50
2004,9.898,574.4,0,8,0,59,13,20
2005,10.259,510.2,3,22,0,53,10,40
2006,10.307,486.8,3,34,2,69,24,55
2007,11.313,700.0,1,16,0,24,2,11
2008,10.828,549.2,1,13,0,30,2,7
2009,10.082,466.1,2,24,0,58,10,24
2010,9.263,662.1,9,26,2,70,37,69
2011,10.531,623.2,0,16,0,53,17,18
2012,10.24,440.4,4,16,0,46,16,15
2013,9.833,493.0,4,19,0,76,17,66
2014,11.239,623.0,0,21,0,29,12,17
2015,10.331,455.5,5,19,1,35,3,13
2016,10.729,368.1,4,21,0,48,12,15
2017,10.488,587.3,1,15,0,52,10,20
2018,11.126,375.3,7,46,0,53,14,32
2019,11.617,426.6,9,37,0,30,6,8
2020,11.515,496.6,3,27,0,16,0,0
2021,10.699,573.0,4,28,2,53,12,24
2022,11.52,434.3,9,26,0,43,1,2
2023,11.366,505.2,3,31,0,40,1,2
2024,12.007,596.5,4,28,0,34,2,8
