month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1937-1;-4.42;0;0;0;18
1937-2;null;null;null;null;null
1937-3;2.51;0;0;0;1
1937-4;5.74;0;0;0;0
1937-5;12.32;0;0;0;0
1937-6;15.3;0;1;0;0
1937-7;16.64;0;3;0;0
1937-8;15.57;0;5;0;0
1937-9;11.75;0;2;0;0
1937-10;6.54;0;0;0;0
1937-11;0.94;0;0;0;2
1937-12;-3.85;0;0;0;17
1938-1;-3.18;0;0;0;14
1938-2;-2.33;0;0;0;7
1938-3;5.11;0;0;0;0
1938-4;2.8;0;0;0;0
1938-5;8.48;0;0;0;0
1938-6;15.28;0;7;0;0
1938-7;15.69;0;6;0;0
1938-8;15.38;0;4;0;0
1938-9;11.19;0;0;0;0
1938-10;8.69;0;0;0;0
1938-11;3.72;0;0;0;0
1938-12;-4.21;0;0;0;17
1939-1;-2;0;0;0;8
1939-2;null;null;null;null;null
1939-3;null;null;null;null;null
1939-4;8.74;0;0;0;0
1939-5;9.61;0;0;0;0
1939-6;14.61;0;7;0;0
1939-7;15.7;0;13;0;0
1939-8;15.62;0;5;0;0
1939-9;11.39;0;2;0;0
1939-10;6.45;0;0;0;0
1939-11;3.3;0;0;0;3
1939-12;-5;0;0;0;22
1940-1;-8.29;0;0;0;27
1940-2;-3.39;0;0;0;11
1940-3;1.38;0;0;0;3
1940-4;6.39;0;0;0;0
1940-5;9.59;0;0;0;0
1940-6;13.33;0;0;0;0
1940-7;14.77;0;1;0;0
1940-8;null;null;null;null;null
1940-9;11.99;0;1;0;0
1940-10;6.99;0;0;0;0
1940-11;3.59;0;0;0;1
1940-12;-7.19;0;0;0;21
1941-1;-5.35;0;0;0;21
1941-2;-1.59;0;0;0;5
1941-3;2.76;0;0;0;0
1941-4;5.84;0;0;0;1
1941-5;8.12;0;0;0;0
1941-6;14.47;0;7;0;0
1941-7;15.65;0;6;0;0
1941-8;13.89;0;5;0;0
1941-9;10.61;0;0;0;0
1941-10;6.74;0;0;0;0
1941-11;-0.83;0;0;0;7
1941-12;-3.34;0;0;0;10
1942-1;-9.3;0;0;0;28
1942-2;-4.92;0;0;0;21
1942-3;3.68;0;0;0;0
1942-4;6.12;0;0;0;0
1942-5;11.71;0;1;0;0
1942-6;14.96;0;6;0;0
1942-7;14.85;0;5;0;0
1942-8;15.82;0;3;0;0
1942-9;15.42;0;2;0;0
1942-10;10.59;0;0;0;0
1942-11;1.9;0;0;0;1
1942-12;-0.06;0;0;0;5
1943-1;-4.6;0;0;0;18
1943-2;0.96;0;0;0;2
1943-3;4.08;0;0;0;0
1943-4;7.86;0;0;0;0
1943-5;10.3;0;0;0;0
1943-6;12.71;0;1;0;0
1943-7;15.58;0;9;0;0
1943-8;17.31;3;13;0;0
1943-9;14.03;0;2;0;0
1943-10;9.69;0;0;0;0
1943-11;-0.06;0;0;0;2
1943-12;-1.54;0;0;0;6
1944-1;0.37;0;0;0;3
1944-2;-2.26;0;0;0;10
1944-3;-0.49;0;0;0;4
1944-4;7.67;0;0;0;0
1944-5;9.7;0;2;0;0
1944-6;12.24;0;0;0;0
1944-7;15.44;0;4;0;0
1944-8;17.12;2;15;0;0
1944-9;11.37;0;1;0;0
1944-10;6.79;0;0;0;0
1944-11;0.75;0;0;0;3
1944-12;-5.41;0;0;0;16
1945-1;-8.16;0;0;0;26
1945-2;1.02;0;0;0;0
1945-3;null;null;null;null;null
1945-4;null;null;null;null;null
1945-5;null;null;null;null;null
1945-6;null;null;null;null;null
1945-7;null;null;null;null;null
1945-8;null;null;null;null;null
1945-9;null;null;null;null;null
1945-10;null;null;null;null;null
1945-11;null;null;null;null;null
1945-12;null;null;null;null;null
1946-1;-4.36;0;0;0;17
1946-2;-0.01;0;0;0;3
1946-3;4.19;0;0;0;0
1946-4;8.8;0;0;0;0
1946-5;12.54;0;0;0;0
1946-6;13.79;0;6;0;0
1946-7;16.57;0;12;0;0
1946-8;16.29;1;12;0;0
1946-9;13.59;0;1;0;0
1946-10;6.15;0;0;0;0
1946-11;1.26;0;0;0;0
1946-12;-5.91;0;0;0;18
1947-1;-8.55;0;0;0;22
1947-2;-2.69;0;0;0;9
1947-3;2.15;0;0;0;2
1947-4;8.64;0;0;0;0
1947-5;11.71;0;0;0;0
1947-6;15.21;0;11;0;0
1947-7;16.59;1;9;0;0
1947-8;16.48;2;13;0;0
1947-9;15.04;1;12;0;0
1947-10;7.3;0;0;0;0
1947-11;4.63;0;0;0;1
1947-12;-2.15;0;0;0;11
1948-1;0.17;0;0;0;5
1948-2;-2.1;0;0;0;10
1948-3;5;0;0;0;0
1948-4;7.36;0;0;0;0
1948-5;11.97;0;0;0;0
1948-6;12.94;0;4;0;0
1948-7;13.89;0;5;0;0
1948-8;15.7;0;8;0;0
1948-9;13;0;1;0;0
1948-10;8.41;0;0;0;0
1948-11;4.73;0;0;0;0
1948-12;-3.4;0;0;0;13
1949-1;-1.87;0;0;0;4
1949-2;-0.79;0;0;0;4
1949-3;-0.04;0;0;0;7
1949-4;9.48;0;0;0;0
1949-5;10.92;0;0;0;0
1949-6;13.27;0;3;0;0
1949-7;15.59;1;7;0;0
1949-8;15.06;0;6;0;0
1949-9;14.28;0;5;0;0
1949-10;9.46;0;0;0;0
1949-11;2.49;0;0;0;0
1949-12;-1.49;0;0;0;4
1950-1;-3.83;0;0;0;16
1950-2;-0.32;0;0;0;1
1950-3;4.13;0;0;0;1
1950-4;6.44;0;0;0;0
1950-5;12.88;0;4;0;0
1950-6;15.94;1;7;0;0
1950-7;18.7;3;18;0;0
1950-8;16.89;1;11;0;0
1950-9;12.6;0;5;0;0
1950-10;6.81;0;0;0;0
1950-11;2.08;0;0;0;0
1950-12;-2.95;0;0;0;13
1951-1;-2.13;0;0;0;3
1951-2;0.04;0;0;0;1
1951-3;1.51;0;0;0;1
1951-4;5.82;0;0;0;0
1951-5;10.53;0;1;0;0
1951-6;14.82;0;7;0;0
1951-7;16.25;0;10;0;0
1951-8;16.7;0;11;0;0
1951-9;14.18;0;6;0;0
1951-10;6.58;0;0;0;0
1951-11;4.56;0;0;0;0
1951-12;0.39;0;0;0;0
1952-1;-4.12;0;0;0;13
1952-2;-2.02;0;0;0;7
1952-3;2.38;0;0;0;2
1952-4;9.09;0;0;0;0
1952-5;10.54;0;0;0;0
1952-6;14.84;0;4;0;0
1952-7;17.59;7;13;0;0
1952-8;16.74;1;10;0;0
1952-9;9.68;0;0;0;0
1952-10;6.59;0;0;0;0
1952-11;0;0;0;0;4
1952-12;-2.48;0;0;0;9
1953-1;-4.41;0;0;0;15
1953-2;-2.03;0;0;0;11
1953-3;3.55;0;0;0;0
1953-4;7.37;0;0;0;0
1953-5;11.62;0;6;0;0
1953-6;14.54;0;0;0;0
1953-7;16.95;0;9;0;0
1953-8;15.56;0;6;0;0
1953-9;14.16;0;4;0;0
1953-10;10.44;0;0;0;0
1953-11;1.74;0;0;0;0
1953-12;-0.57;0;0;0;9
1954-1;-6.3;0;0;0;20
1954-2;-4.05;0;0;0;10
1954-3;3.39;0;0;0;0
1954-4;5.61;0;0;0;0
1954-5;10.17;0;0;0;0
1954-6;15.37;0;6;0;0
1954-7;14;0;2;0;0
1954-8;14.47;0;5;0;0
1954-9;13.58;0;3;0;0
1954-10;7.35;0;0;0;0
1954-11;2.37;0;0;0;0
1954-12;1.26;0;0;0;0
1955-1;-2.34;0;0;0;6
1955-2;-2.04;0;0;0;6
1955-3;0.37;0;0;0;3
1955-4;5.97;0;0;0;0
1955-5;9.55;0;0;0;0
1955-6;13.77;0;4;0;0
1955-7;16.53;2;8;0;0
1955-8;14.77;0;2;0;0
1955-9;12.48;0;1;0;0
1955-10;7.14;0;0;0;0
1955-11;1.91;0;0;0;2
1955-12;0.19;0;0;0;1
1956-1;-2.55;0;0;0;9
1956-2;-10.14;0;0;0;21
1956-3;0.63;0;0;0;7
1956-4;5.23;0;0;0;1
1956-5;10.85;0;1;0;0
1956-6;13;0;1;0;0
1956-7;16.87;0;9;0;0
1956-8;15.85;0;9;0;0
1956-9;14.16;0;2;0;0
1956-10;7.37;0;0;0;0
1956-11;0.18;0;0;0;6
1956-12;-1.27;0;0;0;10
1957-1;-2.49;0;0;0;9
1957-2;1.76;0;0;0;0
1957-3;5.24;0;0;0;1
1957-4;6.38;0;0;0;0
1957-5;8.28;0;0;0;0
1957-6;15.69;0;8;0;0
1957-7;16.02;5;10;0;0
1957-8;14.28;0;6;0;0
1957-9;11.67;0;2;0;0
1957-10;7.33;0;0;0;0
1957-11;3.81;0;0;0;1
1957-12;-0.51;0;0;0;3
1958-1;-4.38;0;0;0;11
1958-2;0.81;0;0;0;1
1958-3;-1.09;0;0;0;5
1958-4;4.71;0;0;0;0
1958-5;14.01;0;8;0;0
1958-6;13.76;0;3;0;0
1958-7;16.52;0;8;0;0
1958-8;15.89;0;9;0;0
1958-9;12.91;0;2;0;0
1958-10;8.03;0;0;0;0
1958-11;3.55;0;0;0;0
1958-12;-0.96;0;0;0;6
1959-1;-1.81;0;0;0;8
1959-2;0.21;0;0;0;0
1959-3;5.45;0;0;0;0
1959-4;7.45;0;0;0;0
1959-5;10.48;0;0;0;0
1959-6;14.03;0;2;0;0
1959-7;16.55;0;10;0;0
1959-8;15.15;0;4;0;0
1959-9;11.66;0;0;0;0
1959-10;7.02;0;0;0;0
1959-11;2.55;0;0;0;0
1959-12;-0.32;0;0;0;4
1960-1;-2.89;0;0;0;9
1960-2;-1.99;0;0;0;8
1960-3;2.84;0;0;0;2
1960-4;6.09;0;0;0;0
1960-5;11.17;0;0;0;0
1960-6;14.49;0;1;0;0
1960-7;14.36;0;4;0;0
1960-8;15.08;0;8;0;0
1960-9;11.25;0;0;0;0
1960-10;7.93;0;0;0;0
1960-11;3.39;0;0;0;0
1960-12;-1.55;0;0;0;8
1961-1;-6.25;0;0;0;22
1961-2;0.62;0;0;0;0
1961-3;4.64;0;0;0;0
1961-4;10.07;0;0;0;0
1961-5;9.74;0;0;0;0
1961-6;15.62;0;8;0;0
1961-7;14.38;0;6;0;0
1961-8;15.48;0;12;0;0
1961-9;15.01;0;14;0;0
1961-10;8.97;0;0;0;0
1961-11;2.1;0;0;0;0
1961-12;-3.67;0;0;0;14
1962-1;-2.65;0;0;0;6
1962-2;-2.41;0;0;0;6
1962-3;-0.66;0;0;0;5
1962-4;6.65;0;0;0;0
1962-5;9.16;0;2;0;0
1962-6;12.16;1;4;0;0
1962-7;14.32;0;6;0;0
1962-8;16.81;0;12;0;0
1962-9;11.81;0;3;0;0
1962-10;7.52;0;0;0;0
1962-11;1.18;0;0;0;6
1962-12;-6.51;0;0;0;19
1963-1;-6.93;0;0;0;22
1963-2;-5.94;0;0;0;11
1963-3;1.31;0;0;0;2
1963-4;7.12;0;0;0;0
1963-5;10.29;0;0;0;0
1963-6;14.69;0;7;0;0
1963-7;16.51;0;11;0;0
1963-8;15.55;0;8;0;0
1963-9;14.02;0;1;0;0
1963-10;7.43;0;0;0;0
1963-11;5.54;0;0;0;0
1963-12;-6.32;0;0;0;20
1964-1;-7.21;0;0;0;16
1964-2;0.33;0;0;0;2
1964-3;1.82;0;0;0;2
1964-4;7.56;0;0;0;0
1964-5;11.6;0;2;0;0
1964-6;15.93;0;8;0;0
1964-7;16.29;0;13;0;0
1964-8;14.78;0;8;0;0
1964-9;12.68;0;3;0;0
1964-10;5.97;0;0;0;0
1964-11;4.57;0;0;0;0
1964-12;-2.3;0;0;0;11
1965-1;-1.92;0;0;0;6
1965-2;-4.42;0;0;0;12
1965-3;2.11;0;0;0;2
1965-4;5.69;0;0;0;0
1965-5;9.5;0;0;0;0
1965-6;13.95;0;8;0;0
1965-7;15.18;0;7;0;0
1965-8;14.14;0;5;0;0
1965-9;11.5;0;0;0;0
1965-10;7.69;0;0;0;0
1965-11;1.18;0;0;0;4
1965-12;-2.57;0;0;0;10
1966-1;-5.07;0;0;0;18
1966-2;3.25;0;0;0;0
1966-3;2.46;0;0;0;1
1966-4;8.48;0;0;0;0
1966-5;11.25;0;1;0;0
1966-6;15.11;0;5;0;0
1966-7;15.03;0;4;0;0
1966-8;14.59;1;5;0;0
1966-9;13.62;0;4;0;0
1966-10;11.08;0;0;0;0
1966-11;0.47;0;0;0;3
1966-12;-1.97;0;0;0;7
1967-1;-2.07;0;0;0;8
1967-2;-0.31;0;0;0;5
1967-3;3.81;0;0;0;0
1967-4;5.6;0;0;0;0
1967-5;10.97;0;1;0;0
1967-6;14.06;0;6;0;0
1967-7;17.31;2;13;0;0
1967-8;15.62;0;5;0;0
1967-9;12.84;0;1;0;0
1967-10;9.72;0;0;0;0
1967-11;3.25;0;0;0;1
1967-12;-2.6;0;0;0;13
1968-1;-4.5;0;0;0;14
1968-2;0.4;0;0;0;1
1968-3;2.61;0;0;0;2
1968-4;8.53;0;1;0;0
1968-5;11.04;0;0;0;0
1968-6;13.91;0;3;0;0
1968-7;15.04;2;11;0;0
1968-8;15.03;0;0;0;0
1968-9;12.82;0;0;0;0
1968-10;9.39;0;0;0;0
1968-11;3.44;0;0;0;0
1968-12;-4.6;0;0;0;16
1969-1;-1.97;0;0;0;8
1969-2;-2.24;0;0;0;13
1969-3;null;null;null;null;null
1969-4;null;null;null;null;null
1969-5;null;null;null;null;null
1969-6;null;null;null;null;null
1969-7;null;null;null;null;null
1969-8;null;null;null;null;null
1969-9;null;null;null;null;null
1969-10;null;null;null;null;null
1969-11;null;null;null;null;null
1969-12;null;null;null;null;null
1970-1;null;null;null;null;null
1970-2;null;null;null;null;null
1970-3;null;null;null;null;null
1970-4;null;null;null;null;null
1970-5;null;null;null;null;null
1970-6;null;null;null;null;null
1970-7;null;null;null;null;null
1970-8;null;null;null;null;null
1970-9;null;null;null;null;null
1970-10;null;null;null;null;null
1970-11;null;null;null;null;null
1970-12;null;null;null;null;null
1971-1;-3.08;0;0;0;13
1971-2;0.37;0;0;0;2
1971-3;0.03;0;0;0;8
1971-4;7.99;0;0;0;0
1971-5;12.19;0;3;0;0
1971-6;13.14;0;0;0;0
1971-7;16.7;2;12;0;0
1971-8;17.18;1;13;0;0
1971-9;10.84;0;0;0;0
1971-10;8.16;0;0;0;0
1971-11;2.43;0;0;0;6
1971-12;0.88;0;0;0;1
1972-1;-4.41;0;0;0;14
1972-2;2.13;0;0;0;3
1972-3;5.24;0;0;0;0
1972-4;7.22;0;0;0;0
1972-5;10.35;0;0;0;0
1972-6;14.2;0;4;0;0
1972-7;16.07;0;9;0;0
1972-8;15.65;0;11;0;0
1972-9;9.49;0;0;0;0
1972-10;6.34;0;0;0;0
1972-11;2.8;0;0;0;0
1972-12;-3.2;0;0;0;10
1973-1;-2.66;0;0;0;9
1973-2;-1.56;0;0;0;4
1973-3;2.11;0;0;0;0
1973-4;4.9;0;0;0;0
1973-5;12.18;0;4;0;0
1973-6;15.13;0;4;0;0
1973-7;15.72;0;6;0;0
1973-8;16.66;1;12;0;0
1973-9;13.93;0;8;0;0
1973-10;6.39;0;0;0;0
1973-11;1.42;0;0;0;3
1973-12;-3.08;0;0;0;11
1974-1;-0.4;0;0;0;3
1974-2;1.86;0;0;0;0
1974-3;4.22;0;0;0;0
1974-4;6.08;0;0;0;0
1974-5;10.44;0;0;0;0
1974-6;13.19;0;3;0;0
1974-7;16.04;0;8;0;0
1974-8;17.4;4;13;0;0
1974-9;12.58;0;2;0;0
1974-10;3.95;0;0;0;0
1974-11;2.08;0;0;0;0
1974-12;0.66;0;0;0;1
1975-1;0.69;0;0;0;0
1975-2;-0.07;0;0;0;0
1975-3;2.83;0;0;0;0
1975-4;6.18;0;0;0;0
1975-5;12.42;0;4;0;0
1975-6;13.5;0;5;0;0
1975-7;16.6;0;11;0;0
1975-8;16.08;0;5;0;0
1975-9;15.42;0;4;0;0
1975-10;7.42;0;0;0;0
1975-11;0.98;0;0;0;3
