endDate;heatDays;summerDays;tropicalNights;iceDays
1937-08-30;null;null;null;null
1938-08-30;0;17;0;21
1939-08-30;null;null;null;null
1940-08-30;null;null;null;null
1941-08-30;0;18;0;27
1942-08-30;0;13;0;49
1943-08-30;3;23;0;20
1944-08-30;2;20;0;17
1945-08-30;null;null;null;null
1946-08-30;1;29;0;20
1947-08-30;3;33;0;33
1948-08-30;0;17;0;15
1949-08-30;1;16;0;15
1950-08-30;5;40;0;18
1951-08-30;0;27;0;5
1952-08-30;8;26;0;22
1953-08-30;0;20;0;26
1954-08-30;0;12;0;30
1955-08-30;2;14;0;15
1956-08-30;0;20;0;38
1957-08-30;5;24;0;10
1958-08-30;0;27;0;17
1959-08-30;0;16;0;8
1960-08-30;0;13;0;19
1961-08-30;0;24;0;22
1962-08-30;1;24;0;17
1963-08-30;0;26;0;35
1964-08-30;0;31;0;20
1965-08-30;0;20;0;20
1966-08-30;1;15;0;19
1967-08-30;2;25;0;13
1968-08-30;2;15;0;17
1969-08-30;null;null;null;null
1970-08-30;null;null;null;null
1971-08-30;3;27;0;23
1972-08-30;0;24;0;17
1973-08-30;1;26;0;13
1974-08-30;4;24;0;3
1975-08-30;0;25;0;0
1976-08-30;1;31;0;15
1977-08-30;0;19;0;4
1978-08-30;0;14;0;21
1979-08-30;0;28;0;19
1980-08-30;3;27;0;17
1981-08-30;3;32;0;20
1982-08-30;0;34;0;16
1983-08-30;9;46;0;13
1984-08-30;4;20;0;10
1985-08-30;3;38;0;23
1986-08-30;0;43;0;33
1987-08-30;1;24;0;23
1988-08-30;6;42;0;5
1989-08-30;0;22;0;0
1990-08-30;2;40;0;10
1991-08-30;2;30;0;24
1992-08-30;14;40;0;7
1993-08-30;0;39;0;11
1994-08-30;11;48;0;7
1995-08-30;2;36;0;13
1996-08-30;3;26;0;22
1997-08-30;0;29;0;5
1998-08-30;10;41;0;4
1999-08-30;1;29;0;12
2000-08-30;5;43;0;9
2001-08-30;136;761;0;293
2002-08-30;0;0;0;0
2003-08-30;0;0;0;0
2004-08-30;0;0;0;0
2005-08-30;0;0;0;0
2006-08-30;0;0;0;0
2007-08-30;0;0;0;0
2008-08-30;2;42;0;3
2009-08-30;3;39;0;21
2010-08-30;12;40;0;36
2011-08-30;7;38;0;11
2012-08-30;10;50;0;20
2013-08-30;17;49;0;17
2014-08-30;4;26;0;2
2015-08-30;20;50;0;5
2016-08-30;2;42;0;10
2017-08-30;12;56;0;12
2018-08-30;7;53;0;8
2019-08-30;13;60;0;10
2020-08-30;4;28;0;0
2021-08-30;5;44;0;15
2022-08-30;8;51;0;2
2023-08-30;9;35;0;8
