endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-05;null;null;null;null
1952-10-05;6;31;2;38
1953-10-05;null;null;null;null
1954-10-05;0;17;0;45
1955-10-05;0;8;0;52
1956-10-05;null;null;null;null
1957-10-05;5;22;4;18
1958-10-05;null;null;null;null
1959-10-05;null;null;null;null
1960-10-05;null;null;null;null
1961-10-05;null;null;null;null
1962-10-05;null;null;null;null
1963-10-05;5;33;0;52
1964-10-05;3;39;1;44
1965-10-05;2;21;1;35
1966-10-05;0;28;0;21
1967-10-05;7;45;0;17
1968-10-05;2;36;0;18
1969-10-05;4;34;0;20
1970-10-05;1;39;0;33
1971-10-05;null;null;null;null
1972-10-05;4;32;0;24
1973-10-05;null;null;null;null
1974-10-05;null;null;null;null
1975-10-05;null;null;null;null
1976-10-05;3;25;0;27
1977-10-05;0;14;0;23
1978-10-05;null;null;null;null
1979-10-05;0;22;0;31
1980-10-05;0;9;0;22
1981-10-05;0;24;0;33
1982-10-05;0;19;0;37
1983-10-05;7;49;2;21
1984-10-05;1;12;0;27
1985-10-05;1;26;0;45
1986-10-05;2;33;0;41
1987-10-05;0;21;1;49
1988-10-05;2;26;1;20
1989-10-05;0;16;0;18
1990-10-05;1;29;0;12
1991-10-05;3;19;1;32
1992-10-05;14;38;6;12
1993-10-05;1;28;0;29
1994-10-05;18;52;4;14
1995-10-05;2;29;1;17
1996-10-05;0;14;0;60
1997-10-05;0;20;0;27
1998-10-05;4;31;3;18
1999-10-05;1;12;1;25
2000-10-05;1;28;2;19
2001-10-05;0;25;1;21
2002-10-05;1;24;1;18
2003-10-05;10;58;11;33
2004-10-05;0;20;0;31
2005-10-05;2;22;3;42
2006-10-05;4;35;4;49
2007-10-05;2;28;3;4
2008-10-05;0;29;0;12
2009-10-05;1;21;1;35
2010-10-05;0;29;5;48
2011-10-05;3;29;3;30
2012-10-05;1;36;2;25
2013-10-05;10;33;7;35
2014-10-05;1;20;0;7
2015-10-05;22;51;17;18
2016-10-05;2;34;1;9
2017-10-05;7;48;3;30
2018-10-05;11;53;7;31
2019-10-05;9;49;6;15
2020-10-05;3;29;1;4
2021-10-05;0;24;2;24
2022-10-05;4;41;2;5
2023-10-05;5;40;7;17
2024-10-05;3;54;7;10
