endDate;heatDays;summerDays;tropicalNights;iceDays
1901-08-01;null;null;null;null
1902-08-01;null;null;null;null
1903-08-01;null;null;null;null
1904-08-01;null;null;null;null
1905-08-01;null;null;null;null
1906-08-01;null;null;null;null
1907-08-01;null;null;null;null
1908-08-01;null;null;null;null
1909-08-01;null;null;null;null
1910-08-01;null;null;null;null
1911-08-01;null;null;null;null
1912-08-01;null;null;null;null
1913-08-01;null;null;null;null
1914-08-01;null;null;null;null
1915-08-01;null;null;null;null
1916-08-01;null;null;null;null
1917-08-01;null;null;null;null
1918-08-01;null;null;null;null
1919-08-01;null;null;null;null
1920-08-01;null;null;null;null
1921-08-01;null;null;null;null
1922-08-01;null;null;null;null
1923-08-01;null;null;null;null
1924-08-01;null;null;null;null
1925-08-01;null;null;null;null
1926-08-01;null;null;null;null
1927-08-01;null;null;null;null
1928-08-01;null;null;null;null
1929-08-01;null;null;null;null
1930-08-01;null;null;null;null
1931-08-01;null;null;null;null
1932-08-01;null;null;null;null
1933-08-01;null;null;null;null
1934-08-01;null;null;null;null
1935-08-01;null;null;null;null
1936-08-01;null;null;null;null
1937-08-01;null;null;null;null
1938-08-01;null;null;null;null
1939-08-01;null;null;null;null
1940-08-01;null;null;null;null
1941-08-01;null;null;null;null
1942-08-01;null;null;null;null
1943-08-01;null;null;null;null
1944-08-01;null;null;null;null
1945-08-01;null;null;null;null
1946-08-01;null;null;null;null
1947-08-01;null;null;null;null
1948-08-01;null;null;null;null
1949-08-01;0;5;0;28
1950-08-01;null;null;null;null
1951-08-01;null;null;null;null
1952-08-01;null;null;null;null
1953-08-01;null;null;null;null
1954-08-01;null;null;null;null
1955-08-01;null;null;null;null
1956-08-01;null;null;null;null
1957-08-01;null;null;null;null
1958-08-01;1;6;0;41
1959-08-01;0;5;0;22
1960-08-01;0;1;0;26
1961-08-01;0;5;0;27
1962-08-01;0;5;0;37
1963-08-01;0;3;0;47
1964-08-01;0;8;0;45
1965-08-01;0;5;0;51
1966-08-01;0;4;0;25
1967-08-01;0;6;0;33
1968-08-01;0;8;0;51
1969-08-01;null;null;null;null
1970-08-01;null;null;null;null
1971-08-01;0;2;0;29
1972-08-01;1;1;0;14
1973-08-01;0;1;0;39
1974-08-01;0;0;0;13
1975-08-01;0;2;0;10
1976-08-01;0;6;0;21
1977-08-01;0;1;0;23
1978-08-01;0;0;0;26
1979-08-01;0;1;0;29
1980-08-01;0;1;0;24
1981-08-01;0;4;0;38
1982-08-01;0;4;0;28
1983-08-01;4;12;1;23
1984-08-01;1;6;0;39
1985-08-01;0;4;0;34
1986-08-01;0;1;0;35
1987-08-01;0;2;0;44
1988-08-01;0;2;0;25
1989-08-01;0;5;0;5
1990-08-01;0;3;0;8
1991-08-01;0;11;0;26
1992-08-01;0;4;0;14
1993-08-01;0;4;0;26
1994-08-01;0;8;0;15
1995-08-01;0;9;0;19
1996-08-01;0;2;0;26
1997-08-01;0;0;0;8
1998-08-01;0;8;0;16
1999-08-01;0;4;0;26
2000-08-01;0;6;0;17
2001-08-01;0;6;0;17
2002-08-01;1;9;0;7
2003-08-01;1;17;0;28
2004-08-01;0;2;0;26
2005-08-01;0;14;0;37
2006-08-01;0;0;1;48
2007-08-01;0;1;2;11
2008-08-01;0;9;0;11
2009-08-01;0;12;0;33
2010-08-01;0;11;0;39
2011-08-01;0;3;0;14
2012-08-01;1;9;0;28
2013-08-01;3;7;0;34
2014-08-01;0;8;0;6
2015-08-01;2;19;0;21
2016-08-01;0;7;0;16
2017-08-01;0;16;0;18
2018-08-01;0;2;0;24
2019-08-01;2;15;0;26
2020-08-01;0;4;0;6
2021-08-01;0;6;0;32
2022-08-01;0;16;0;12
2023-08-01;2;10;0;19
