year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,9.359,0.0,10,47,0,92,8,0
1950,8.62,0.0,9,39,0,110,25,0
1951,8.928,505.4,6,43,0,102,17,16
1952,7.84,503.5,2,35,0,118,17,63
1953,9.333,457.4,13,48,0,107,17,40
1954,7.781,601.1,5,19,0,112,38,45
1955,7.634,603.2,1,36,0,121,32,78
1956,7.049,594.1,1,16,0,108,44,45
1957,8.712,444.6,8,35,0,90,10,17
1958,8.202,530.7,2,20,0,105,16,48
1959,9.004,392.5,6,42,0,96,20,41
1960,8.403,629.7,2,21,0,85,23,42
1961,8.969,661.5,5,28,0,67,22,23
1962,7.37,536.3,1,12,0,102,31,45
1963,7.438,476.8,10,39,0,122,67,80
1964,8.135,599.8,12,38,0,109,32,31
1965,7.551,657.6,0,19,0,114,30,61
1966,8.496,729.9,4,33,0,93,36,58
1967,9.408,649.7,4,36,0,72,11,29
1968,8.583,638.6,9,44,0,92,29,39
1969,7.579,578.2,13,47,0,126,54,108
1970,7.745,600.9,4,50,0,109,44,97
1971,8.992,384.0,17,47,0,83,19,46
1972,7.986,486.6,8,30,0,90,27,31
1973,8.502,495.5,10,39,0,96,14,33
1974,9.116,648.5,2,15,0,60,1,8
1975,9.372,384.0,9,52,0,78,6,12
1976,8.27,386.4,9,38,1,105,27,51
1977,8.842,586.0,1,18,0,71,8,30
1978,8.24,499.6,5,27,0,95,29,44
1979,7.612,532.7,3,28,0,110,38,75
1980,7.297,584.6,1,17,0,117,38,52
1981,8.592,625.5,1,29,0,88,34,0
1982,9.168,426.2,10,50,0,84,26,0
1983,9.325,533.6,8,50,0,84,19,0
1984,8.066,513.7,3,20,0,99,22,0
1985,7.564,460.1,2,28,0,103,53,0
1986,8.009,600.2,7,36,0,86,40,0
1987,7.177,604.3,1,13,0,101,43,0
1988,9.18,440.2,0,27,1,78,10,0
1989,9.793,365.4,7,40,0,72,11,0
1990,9.745,595.1,2,28,0,60,10,0
1991,8.738,518.7,5,29,0,92,19,0
1992,9.745,537.7,12,58,1,87,15,4
1993,8.727,628.5,2,37,0,102,21,42
1994,9.783,587.2,21,45,3,71,10,12
1995,8.999,523.9,14,49,0,101,25,45
1996,7.197,430.1,4,24,0,136,51,40
1997,8.837,499.8,8,56,1,105,16,15
1998,9.084,628.6,4,24,0,73,19,22
1999,9.894,508.3,7,50,0,71,11,23
2000,10.103,504.7,8,32,0,55,13,15
2001,8.998,647.7,5,31,1,95,20,34
2002,9.515,695.3,7,47,0,78,24,15
2003,9.289,389.0,15,59,0,113,21,40
2004,9.108,485.0,4,29,0,85,13,24
2005,9.158,505.1,7,42,0,105,19,39
2006,9.844,477.0,21,57,0,85,22,53
2007,10.208,736.9,8,38,0,60,8,7
2008,9.898,608.1,10,37,0,63,5,4
2009,9.268,477.7,6,46,0,94,26,32
2010,7.868,604.4,13,43,2,131,63,85
2011,9.581,737.2,4,36,0,87,12,9
2012,8.963,518.5,9,30,0,83,29,22
2013,8.942,561.1,8,36,0,97,25,44
2014,10.03,464.5,7,43,0,61,25,14
2015,9.904,552.1,16,44,0,74,3,8
2016,9.585,390.2,10,55,0,93,13,10
2017,9.585,723.1,2,34,0,82,17,16
2018,10.379,402.8,22,78,2,76,11,3
2019,10.773,512.1,21,60,1,68,5,4
2020,10.027,480.4,15,38,0,60,5,0
2021,9.485,609.0,9,48,0,86,18,30
2022,10.505,462.0,18,57,0,76,13,7
2023,10.604,664.5,13,66,0,72,7,15
2024,12.919,442.2,18,65,0,38,7,8
