year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,10.514,0.0,10,47,0,69,8,0
1950,10.058,0.0,9,39,0,73,19,0
1951,9.698,424.7,6,43,0,92,17,16
1952,9.348,404.5,2,35,0,80,6,30
1953,10.57,421.1,13,48,0,78,12,38
1954,8.687,497.3,5,19,0,88,34,40
1955,8.46,517.9,1,36,0,94,29,70
1956,8.048,518.7,1,16,0,83,35,35
1957,9.97,399.6,8,35,0,65,5,6
1958,9.227,484.2,2,20,0,85,15,41
1959,10.393,321.1,6,42,0,74,13,26
1960,9.324,506.0,2,21,0,66,21,34
1961,10.59,560.7,5,28,0,39,10,13
1962,8.857,466.3,1,12,0,64,13,21
1963,8.528,379.4,10,39,0,90,50,65
1964,9.173,499.3,12,38,0,84,26,23
1965,8.856,509.2,0,19,0,83,17,46
1966,9.743,599.5,4,33,0,64,33,43
1967,10.774,540.1,4,36,0,44,6,12
1968,10.161,554.9,9,44,0,61,11,29
1969,9.21,498.5,13,47,0,88,27,76
1970,8.632,505.9,4,50,0,85,36,87
1971,9.9,318.6,17,47,0,68,17,36
1972,8.988,436.3,8,30,0,68,21,28
1973,9.82,404.6,10,39,0,66,6,15
1974,9.877,522.3,2,15,0,56,1,5
1975,10.745,330.2,9,52,0,53,1,4
1976,9.498,320.0,9,38,1,76,21,32
1977,9.763,491.5,1,18,0,55,7,29
1978,9.403,415.3,5,27,0,70,18,32
1979,8.413,411.3,3,28,0,91,35,72
1980,8.24,520.2,1,17,0,88,28,38
1981,10.141,546.7,1,29,0,56,16,0
1982,10.163,372.1,10,50,0,62,24,0
1983,10.851,453.1,8,50,0,47,9,0
1984,9.321,448.5,3,20,0,65,9,0
1985,8.619,365.2,2,28,0,74,37,0
1986,8.776,481.1,7,36,0,66,36,0
1987,7.885,500.3,1,13,0,80,36,0
1988,10.444,358.9,0,27,1,52,2,0
1989,11.336,266.7,7,40,0,33,0,0
1990,11.168,526.6,2,28,0,31,5,0
1991,10.457,416.5,5,29,0,69,16,0
1992,11.142,435.9,12,58,1,62,6,2
1993,10.153,510.8,2,37,0,75,10,24
1994,10.804,481.9,21,45,3,52,8,11
1995,11.007,444.4,14,49,0,54,4,19
1996,8.484,382.3,4,24,0,101,37,35
1997,10.114,431.7,8,56,1,74,12,15
1998,10.799,546.1,4,24,0,36,4,12
1999,11.29,388.6,7,50,0,43,9,14
2000,11.228,432.8,8,32,0,43,6,8
2001,10.429,548.4,5,31,1,60,13,23
2002,11.28,649.1,7,47,0,42,7,6
2003,10.304,314.8,15,59,0,91,20,38
2004,10.276,410.9,4,29,0,61,13,23
2005,10.469,421.3,7,42,0,69,13,29
2006,10.54,409.4,21,57,0,78,22,52
2007,11.658,655.9,8,38,0,31,5,7
2008,11.16,553.7,10,37,0,39,2,2
2009,10.446,364.4,6,46,0,71,18,24
2010,9.492,470.8,13,43,2,92,37,57
2011,10.691,665.8,4,36,0,68,12,8
2012,10.263,446.0,9,30,0,57,19,6
2013,9.833,476.8,8,36,0,82,25,44
2014,11.192,407.8,7,43,0,45,17,11
2015,10.563,443.6,16,44,0,61,3,8
2016,10.917,318.8,10,55,0,61,11,10
2017,10.655,639.1,2,34,0,59,17,16
2018,11.578,334.1,22,78,2,59,11,3
2019,11.921,423.7,21,60,1,57,5,4
2020,11.14,445.2,15,38,0,43,5,0
2021,10.652,505.4,9,48,0,62,12,16
2022,11.931,394.9,18,57,0,54,1,2
2023,11.843,528.3,13,66,0,56,1,5
2024,12.742,472.5,18,65,0,38,7,8
