endDate;heatDays;summerDays;tropicalNights;iceDays
1953-09-08;10;66;0;19
1954-09-08;8;47;0;41
1955-09-08;2;46;0;30
1956-09-08;13;61;0;35
1957-09-08;14;59;2;11
1958-09-08;12;54;0;8
1959-09-08;6;50;0;14
1960-09-08;3;41;0;19
1961-09-08;17;45;1;12
1962-09-08;15;54;0;19
1963-09-08;17;59;2;45
1964-09-08;20;61;0;32
1965-09-08;8;35;0;13
1966-09-08;5;44;0;21
1967-09-08;21;61;2;10
1968-09-08;10;46;0;13
1969-09-08;9;56;0;27
1970-09-08;7;42;0;24
1971-09-08;21;60;1;27
1972-09-08;15;46;0;19
1973-09-08;15;75;0;8
1974-09-08;12;43;0;4
1975-09-08;8;65;0;0
1976-09-08;17;68;1;11
1977-09-08;8;65;0;14
1978-09-08;3;41;0;16
1979-09-08;7;55;0;20
1980-09-08;3;32;0;23
1981-09-08;17;56;2;12
1982-09-08;4;61;0;27
1983-09-08;23;72;0;6
1984-09-08;7;36;1;10
1985-09-08;7;54;0;36
1986-09-08;11;61;1;31
1987-09-08;4;42;1;35
1988-09-08;16;56;1;3
1989-09-08;7;46;2;7
1990-09-08;12;53;0;13
1991-09-08;11;54;2;17
1992-09-08;28;74;5;3
1993-09-08;15;68;0;19
1994-09-08;33;70;2;8
1995-09-08;21;68;0;11
1996-09-08;6;47;0;40
1997-09-08;5;67;2;26
1998-09-08;23;63;4;10
1999-09-08;10;57;1;14
2000-09-08;25;73;0;15
2001-09-08;20;64;3;9
2002-09-08;14;70;0;13
2003-09-08;42;95;5;22
2004-09-08;13;57;0;18
2005-09-08;11;65;2;21
2006-09-08;25;60;3;27
2007-09-08;32;82;5;3
2008-09-08;15;74;0;8
2009-09-08;14;63;0;23
2010-09-08;16;57;2;26
2011-09-08;17;72;3;13
2012-09-08;32;88;3;15
2013-09-08;25;63;7;21
2014-09-08;19;64;1;7
2015-09-08;44;72;7;2
2016-09-08;14;77;2;9
2017-09-08;35;84;5;24
2018-09-08;32;99;2;12
2019-09-08;34;84;5;6
2020-09-08;24;66;1;3
2021-09-08;22;72;2;11
2022-09-08;30;84;1;1
2023-09-08;30;70;5;0
