year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1956,6.685,690.9,0,26,0,125,48,61
1957,8.267,810.4,9,33,1,106,22,36
1958,8.016,901.9,4,36,0,117,23,47
1959,8.56,569.9,4,43,0,133,17,30
1960,8.239,664.1,3,29,0,112,30,53
1961,8.628,693.7,5,37,1,94,26,53
1962,6.91,633.2,8,36,0,131,41,75
1963,6.909,741.4,7,34,0,122,70,82
1964,7.776,617.9,16,53,0,111,42,42
1965,7.419,908.1,4,22,0,115,24,59
1966,8.607,902.4,2,34,0,98,20,43
1967,8.475,713.0,11,36,0,106,25,36
1970,7.508,877.9,2,35,0,119,41,74
1971,7.924,645.2,15,43,0,127,29,43
1972,7.469,579.5,9,31,0,139,30,28
1973,7.437,569.9,6,52,0,137,32,66
1974,8.366,835.7,4,23,0,75,6,26
1975,8.121,631.4,2,44,0,110,18,38
1976,7.793,613.2,15,46,0,118,31,45
1977,8.192,656.8,2,25,0,91,23,55
1978,7.098,707.5,0,22,0,123,33,79
1979,7.51,706.4,3,42,0,116,23,66
1980,7.042,650.6,3,26,0,123,31,60
1981,7.744,881.7,3,36,0,116,40,97
1982,8.034,584.0,10,48,0,119,26,40
1983,8.322,634.1,14,65,0,115,34,71
1984,7.178,684.2,3,22,0,132,19,70
1985,6.849,630.0,6,33,0,134,45,83
1986,7.476,773.8,6,47,0,120,38,66
1987,7.022,697.2,1,33,0,115,41,72
1988,8.542,747.4,5,39,0,94,9,56
1989,8.599,613.0,5,44,0,100,30,16
1990,8.632,578.7,13,44,0,105,29,49
1991,7.67,496.5,7,46,0,113,35,44
1992,8.953,628.5,15,56,0,95,20,28
1993,8.152,710.8,6,42,0,108,36,64
1994,9.617,586.0,25,58,0,83,15,21
1995,8.443,739.6,14,55,0,110,31,46
1996,6.837,581.4,5,36,0,134,54,59
1997,8.179,566.6,6,57,0,111,25,44
1998,8.786,704.5,15,48,0,98,32,50
1999,8.731,667.2,5,43,0,97,28,52
2000,9.774,590.6,14,51,0,76,13,18
2001,8.975,861.4,12,48,0,94,13,34
2002,9.549,987.9,10,51,0,79,24,24
2003,9.361,476.7,33,89,2,122,16,49
2004,8.826,649.8,11,46,0,96,21,48
2005,8.816,718.2,13,52,0,105,19,75
2006,9.111,591.6,23,60,0,108,25,68
2007,9.821,743.7,16,56,0,83,13,18
2008,9.417,663.6,17,58,0,100,3,23
2009,9.142,698.1,6,53,0,92,30,42
2010,7.982,757.7,16,42,0,122,50,101
2011,9.426,642.0,10,64,0,104,18,31
2012,9.236,573.0,17,72,0,99,24,49
2013,8.827,667.0,23,55,0,109,25,40
2014,10.25,573.2,14,50,0,83,4,15
2015,10.169,487.0,36,65,0,100,2,28
2016,9.482,619.8,16,72,0,97,16,16
2017,9.495,611.1,22,65,0,95,20,44
2018,10.583,542.6,33,99,0,94,9,15
2019,10.263,553.0,25,73,0,91,10,23
2020,10.004,603.6,18,64,0,91,7,10
2021,9.019,659.6,10,65,0,112,10,47
2022,10.572,608.4,25,82,0,89,9,19
2023,10.776,775.6,24,85,0,77,6,21
2024,12.763,757.5,27,81,0,37,5,8
