year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1956,7.925,619.3,0,26,0,90,33,48
1957,9.644,737.9,9,33,1,72,10,25
1958,9.181,780.7,4,36,0,86,18,45
1959,9.979,456.6,4,43,0,100,11,17
1960,9.395,536.4,3,29,0,79,19,35
1961,10.3,576.6,5,37,1,56,12,35
1962,8.761,543.5,8,36,0,88,18,38
1963,8.178,654.9,7,34,0,86,49,67
1964,9.024,519.1,16,53,0,77,31,31
1965,8.533,710.3,4,22,0,85,17,48
1966,10.144,724.1,2,34,0,52,18,27
1967,10.069,591.3,11,36,0,61,13,17
1970,8.626,755.6,2,35,0,85,29,65
1971,8.973,566.0,15,43,0,93,26,37
1972,8.901,499.8,9,31,0,98,16,22
1973,8.97,460.5,6,52,0,94,17,34
1974,9.408,702.6,4,23,0,53,3,19
1975,9.746,554.0,2,44,0,69,0,15
1976,9.262,533.5,15,46,0,84,16,18
1977,9.457,535.4,2,25,0,63,12,37
1978,8.368,628.5,0,22,0,88,21,63
1979,8.464,553.7,3,42,0,88,23,55
1980,8.418,584.4,3,26,0,79,18,38
1981,9.205,730.0,3,36,0,75,24,63
1982,9.151,484.3,10,48,0,89,23,34
1983,10.084,574.8,14,65,0,70,16,41
1984,8.346,630.1,3,22,0,94,10,67
1985,8.011,520.8,6,33,0,93,34,61
1986,8.704,682.6,6,47,0,82,29,55
1987,8.039,598.7,1,33,0,83,33,72
1988,9.93,602.7,5,39,0,65,5,44
1989,10.236,512.0,5,44,0,59,10,6
1990,10.144,489.5,13,44,0,68,15,21
1991,9.113,399.4,7,46,0,79,23,39
1992,10.353,517.8,15,56,0,71,9,25
1993,9.547,544.5,6,42,0,79,22,46
1994,10.664,479.2,25,58,0,61,10,13
1995,10.179,641.0,14,55,0,65,13,28
1996,8.223,495.2,5,36,0,98,39,41
1997,9.435,494.5,6,57,0,79,22,42
1998,10.513,602.3,15,48,0,55,13,20
1999,10.212,562.6,5,43,0,63,17,31
2000,11.098,519.1,14,51,0,55,8,15
2001,10.669,703.3,12,48,0,57,5,20
2002,10.915,807.2,10,51,0,54,17,23
2003,10.836,419.8,33,89,2,92,13,45
2004,10.291,562.3,11,46,0,65,12,38
2005,10.369,639.2,13,52,0,71,14,53
2006,10.216,538.0,23,60,0,80,23,65
2007,11.551,626.0,16,56,0,43,2,9
2008,10.898,598.3,17,58,0,65,0,10
2009,10.473,551.8,6,53,0,67,22,32
2010,9.524,585.4,16,42,0,87,31,66
2011,10.803,557.9,10,64,0,77,15,28
2012,10.627,419.0,17,72,0,69,17,29
2013,10.076,596.7,23,55,0,78,22,37
2014,11.525,513.4,14,50,0,67,0,10
2015,11.142,388.8,36,65,0,77,2,27
2016,11.139,568.1,16,72,0,59,7,16
2017,10.857,500.0,22,65,0,68,19,35
2018,12.073,412.1,33,99,0,67,7,14
2019,11.7,480.6,25,73,0,60,8,23
2020,11.479,557.7,18,64,0,61,4,2
2021,10.261,565.8,10,65,0,83,10,38
2022,12.048,494.4,25,82,0,63,1,9
2023,12.133,573.0,24,85,0,54,3,7
2024,12.77,757.5,27,81,0,37,5,8
