endDate;heatDays;summerDays;tropicalNights;iceDays
1991-08-31;3;30;0;24
1992-08-31;15;42;0;13
1993-08-31;4;38;0;14
1994-08-31;20;49;0;10
1995-08-31;6;33;0;17
1996-08-31;3;30;0;25
1997-08-31;2;40;0;12
1998-08-31;7;48;0;12
1999-08-31;5;36;0;15
2000-08-31;8;59;0;18
2001-08-31;8;43;0;11
2002-08-31;7;42;0;20
2003-08-31;28;73;0;27
2004-08-31;4;41;0;19
2005-08-31;10;36;0;30
2006-08-31;14;44;0;32
2007-08-31;6;51;0;3
2008-08-31;9;45;0;3
2009-08-31;9;40;0;23
2010-08-31;13;43;0;36
2011-08-31;8;47;0;18
2012-08-31;13;53;0;22
2013-08-31;15;41;0;24
2014-08-31;7;30;0;0
2015-08-31;25;53;0;9
2016-08-31;7;45;0;6
2017-08-31;14;58;0;20
2018-08-31;11;63;0;12
2019-08-31;18;59;0;14
2020-08-31;6;41;0;0
2021-08-31;8;46;0;15
2022-08-31;14;59;0;5
2023-08-31;19;47;0;6
