month;averageTemperature;heatDays;summerDays;tropicalNights;iceDays
1991-1;-2.43;0;0;0;14
1991-2;-2.57;0;0;0;10
1991-3;7.18;0;0;0;0
1991-4;6.59;0;0;0;0
1991-5;7.93;0;0;0;0
1991-6;14.48;0;6;0;0
1991-7;18.18;2;14;0;0
1991-8;17.48;1;10;0;0
1991-9;15.49;0;2;0;0
1991-10;8.21;0;0;0;0
1991-11;2.12;0;0;0;0
1991-12;-3.71;0;0;0;19
1992-1;-2.98;0;0;0;10
1992-2;0.29;0;0;0;3
1992-3;3.56;0;0;0;0
1992-4;7.81;0;1;0;0
1992-5;13.47;0;2;0;0
1992-6;16.2;0;6;0;0
1992-7;18.99;4;14;0;0
1992-8;20.8;11;20;0;0
1992-9;14.5;0;1;0;0
1992-10;7.24;0;0;0;0
1992-11;4.21;0;0;0;0
1992-12;-1.68;0;0;0;10
1993-1;0.11;0;0;0;5
1993-2;-0.82;0;0;0;5
1993-3;1.84;0;0;0;4
1993-4;9.64;0;2;0;0
1993-5;14.67;0;5;0;0
1993-6;16.18;1;8;0;0
1993-7;16.28;1;8;0;0
1993-8;17.37;2;15;0;0
1993-9;13.8;0;4;0;0
1993-10;9.54;0;1;0;0
1993-11;0.97;0;0;0;11
1993-12;-0.35;0;0;0;6
1994-1;-0.06;0;0;0;6
1994-2;0.09;0;0;0;4
1994-3;7.64;0;0;0;0
1994-4;7.15;0;0;0;0
1994-5;13.14;0;1;0;0
1994-6;16.17;4;13;0;0
1994-7;20.15;8;21;0;0
1994-8;19.26;8;15;0;0
1994-9;14.85;0;5;0;0
1994-10;8.45;0;0;0;0
1994-11;7.01;0;0;0;0
1994-12;0.09;0;0;0;6
1995-1;-3.47;0;0;0;15
1995-2;2.19;0;0;0;0
1995-3;2.07;0;0;0;2
1995-4;7.84;0;0;0;0
1995-5;12.46;0;3;0;0
1995-6;13.58;0;3;0;0
1995-7;20.19;6;17;0;0
1995-8;16.25;0;10;0;0
1995-9;12.36;0;0;0;0
1995-10;12.3;0;0;0;0
1995-11;0.55;0;0;0;5
1995-12;-2.33;0;0;0;15
1996-1;-1.61;0;0;0;14
1996-2;-1.64;0;0;0;7
1996-3;1.19;0;0;0;4
1996-4;8.39;0;2;0;0
1996-5;12.76;0;5;0;0
1996-6;16.68;2;12;0;0
1996-7;16;1;8;0;0
1996-8;16.51;0;3;0;0
1996-9;10.6;0;0;0;0
1996-10;9.09;0;1;0;0
1996-11;4.14;0;0;0;2
1996-12;-4.1;0;0;0;12
1997-1;-2.57;0;0;0;12
1997-2;2.03;0;0;0;0
1997-3;5.43;0;0;0;0
1997-4;5.51;0;0;0;0
1997-5;13.47;0;7;0;0
1997-6;16.41;1;6;0;0
1997-7;16.18;0;8;0;0
1997-8;18.36;1;19;0;0
1997-9;15.21;0;4;0;0
1997-10;8.38;0;0;0;0
1997-11;4.64;0;1;0;0
1997-12;1.47;0;0;0;3
1998-1;-0.37;0;0;0;9
1998-2;3.26;0;0;0;2
1998-3;3.75;0;0;0;1
1998-4;9.42;0;1;0;0
1998-5;13.39;0;7;0;0
1998-6;17.17;2;14;0;0
1998-7;18.05;2;12;0;0
1998-8;17.96;3;14;0;0
1998-9;13.34;0;4;0;0
1998-10;9.31;0;0;0;0
1998-11;0.03;0;0;0;10
1998-12;-2.15;0;0;0;17
1999-1;-1.36;0;0;0;4
1999-2;-2.2;0;0;0;11
1999-3;4.75;0;0;0;0
1999-4;8.93;0;0;0;0
1999-5;14.51;1;8;0;0
1999-6;15.19;1;6;0;0
1999-7;17.98;3;12;0;0
1999-8;17.35;0;10;0;0
1999-9;16.78;0;10;0;0
1999-10;10.43;0;0;0;0
1999-11;1.09;0;0;0;9
1999-12;-1.59;0;0;0;10
2000-1;-4.67;0;0;0;18
2000-2;1.64;0;0;0;0
2000-3;4.09;0;0;0;0
2000-4;10.91;0;3;0;0
2000-5;15.09;0;9;0;0
2000-6;17.6;4;16;0;0
2000-7;16.01;0;10;0;0
2000-8;18.65;4;21;0;0
2000-9;14.73;0;3;0;0
2000-10;11.13;0;2;0;0
2000-11;5.69;0;0;0;0
2000-12;1.37;0;0;0;5
2001-1;-0.97;0;0;0;8
2001-2;1.6;0;0;0;3
2001-3;6.78;0;0;0;0
2001-4;7.21;0;0;0;0
2001-5;15.35;0;8;0;0
2001-6;14.71;1;6;0;0
2001-7;18.07;3;14;0;0
2001-8;19.22;4;15;0;0
2001-9;11.04;0;0;0;0
2001-10;12.94;0;0;0;0
2001-11;1.7;0;0;0;2
2001-12;-4.11;0;0;0;20
2002-1;-3.7;0;0;0;19
2002-2;3.55;0;0;0;0
2002-3;6.42;0;0;0;1
2002-4;8.23;0;0;0;0
2002-5;14.93;0;6;0;0
2002-6;18.82;6;15;0;0
2002-7;18.25;1;13;0;0
2002-8;18.02;0;9;0;0
2002-9;12.65;0;1;0;0
2002-10;9.02;0;0;0;0
2002-11;6.25;0;0;0;0
2002-12;1.3;0;0;0;3
2003-1;-2.35;0;0;0;11
2003-2;-3.66;0;0;0;15
2003-3;5.32;0;0;0;0
2003-4;8.19;0;1;0;1
2003-5;15.57;2;9;0;0
2003-6;21.03;8;21;0;0
2003-7;19.12;5;17;0;0
2003-8;21.6;13;25;0;0
2003-9;13.95;0;5;0;0
2003-10;6.71;0;0;0;0
2003-11;5.43;0;0;0;0
2003-12;-0.31;0;0;0;8
2004-1;-2.12;0;0;0;14
2004-2;0.54;0;0;0;3
2004-3;3.51;0;0;0;2
2004-4;9.55;0;0;0;0
2004-5;11.45;0;1;0;0
2004-6;15.51;2;7;0;0
2004-7;17.86;1;15;0;0
2004-8;18.62;1;18;0;0
2004-9;14.46;0;3;0;0
2004-10;11.65;0;0;0;0
2004-11;2.8;0;0;0;0
2004-12;-1.86;0;0;0;6
2005-1;-2.86;0;0;0;12
2005-2;-2.82;0;0;0;14
2005-3;2.7;0;0;0;4
2005-4;9.12;0;0;0;0
2005-5;13.43;2;8;0;0
2005-6;16.8;3;11;0;0
2005-7;18.28;5;12;0;0
2005-8;15.76;0;6;0;0
2005-9;15.5;0;7;0;0
