year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,10.101,454.2,18,44,0,92,82,54
1948,10.285,689.6,5,40,0,79,8,11
1949,10.467,450.4,15,60,1,80,11,30
1950,10.408,742.3,11,56,0,70,15,19
1951,9.985,674.8,5,38,0,62,3,16
1952,9.83,655.6,16,46,0,82,18,48
1953,9.765,641.6,7,39,0,86,26,52
1954,8.432,748.3,2,23,0,78,27,35
1955,8.681,689.6,1,25,0,98,15,33
1956,7.967,768.2,1,20,0,87,31,42
1957,9.805,689.2,8,27,1,66,9,25
1958,9.54,748.5,8,44,0,85,10,53
1959,10.315,614.0,4,46,0,73,12,24
1960,9.601,842.7,2,21,0,59,10,26
1961,10.704,606.9,8,40,0,59,7,17
1962,9.073,589.0,10,47,0,80,16,28
1963,8.336,713.5,4,27,0,80,31,69
1964,9.698,624.9,19,53,0,67,18,24
1965,8.658,958.7,4,24,0,78,13,56
1966,10.147,798.4,4,34,0,47,13,18
1967,10.182,759.9,9,45,0,47,9,18
1968,8.174,531.1,2,19,0,66,11,28
1969,12.647,559.1,2,28,0,12,0,3
1970,8.723,798.9,1,27,0,80,20,66
1971,9.142,537.1,7,28,0,83,21,43
1972,8.594,586.3,2,21,0,76,9,18
1973,8.885,715.3,2,33,0,93,19,52
1974,9.4,709.1,3,17,0,57,4,7
1975,9.806,715.0,1,27,0,57,3,14
1976,9.89,599.2,6,33,0,67,12,22
1977,9.67,717.9,1,15,0,56,5,26
1978,8.743,765.1,0,14,0,62,17,30
1979,8.956,651.8,0,28,0,77,19,44
1980,8.805,773.7,2,19,0,67,14,22
1981,9.243,759.5,0,29,0,77,20,40
1982,9.629,908.5,0,32,0,80,9,34
1983,10.433,685.3,9,52,0,63,13,34
1984,8.629,700.0,5,17,0,90,12,52
1985,8.736,579.9,6,39,0,83,29,47
1986,8.747,924.2,2,43,0,71,35,57
1987,8.558,773.3,4,29,0,85,34,49
1988,10.057,826.2,3,24,0,58,4,26
1989,10.44,588.0,2,26,0,50,2,0
1990,10.535,650.5,5,37,0,49,1,9
1991,9.611,464.2,8,49,0,77,20,37
1992,10.265,691.6,14,40,0,65,10,20
1993,9.963,698.2,3,37,0,66,11,23
1994,10.836,821.4,5,50,0,47,8,17
1995,10.213,826.3,6,36,0,55,10,31
1996,8.743,642.2,3,27,0,90,27,29
1997,10.081,537.7,3,37,0,73,15,24
1998,10.727,680.9,14,35,0,48,10,28
1999,10.823,731.9,2,34,0,49,12,35
2000,11.016,732.2,5,43,0,46,6,17
2001,11.289,789.6,11,48,0,41,1,15
2002,11.032,980.3,6,39,0,46,4,23
2003,11.347,507.8,32,89,0,73,17,27
2004,10.039,633.6,4,42,0,64,12,41
2005,9.871,810.2,7,41,0,73,23,52
2006,9.974,701.0,13,55,0,80,23,37
2007,10.938,707.5,6,33,0,49,3,13
2008,10.437,839.9,4,40,0,69,1,13
2009,10.043,718.4,9,46,0,78,17,42
2010,9.375,737.4,11,37,0,84,29,51
2011,10.897,630.4,9,45,0,69,14,26
2012,9.814,601.0,11,40,0,72,23,27
2013,9.844,779.5,12,42,0,80,26,54
2014,11.365,744.8,7,34,0,50,0,2
2015,10.765,550.8,25,54,0,80,8,29
2016,10.792,738.5,12,57,0,63,4,19
2017,10.851,600.2,20,58,0,68,14,30
2018,11.749,455.9,25,85,0,57,10,24
2019,11.116,765.1,15,52,0,64,8,30
2020,11.464,660.9,14,56,0,62,1,9
2021,10.009,807.1,7,37,0,84,11,38
2022,11.965,610.0,15,76,0,74,1,13
2023,12.016,629.4,17,71,0,62,7,20
2024,12.18,799.8,18,63,0,30,7,15
