year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1947,8.982,665.4,18,44,0,131,89,69
1948,8.87,746.6,5,40,0,127,15,24
1949,9.257,564.2,15,60,1,108,13,36
1950,8.867,882.4,11,56,0,106,31,44
1951,8.98,778.6,5,38,0,88,3,27
1952,8.27,857.1,16,46,0,122,34,77
1953,8.555,672.7,7,39,0,127,29,57
1954,7.661,853.0,2,23,0,105,27,39
1955,7.751,754.5,1,25,0,135,18,47
1956,6.905,834.6,1,20,0,118,42,59
1957,8.513,745.3,8,27,1,103,15,28
1958,8.425,862.1,8,44,0,107,14,57
1959,9.01,684.8,4,46,0,106,16,24
1960,8.533,945.2,2,21,0,94,18,46
1961,9.279,686.1,8,40,0,93,16,22
1962,7.413,674.3,10,47,0,129,27,56
1963,7.271,810.3,4,27,0,115,45,80
1964,8.507,725.1,19,53,0,100,28,39
1965,7.743,1142.5,4,24,0,112,16,73
1966,8.75,956.3,4,34,0,83,14,43
1967,8.649,861.8,9,45,0,87,18,34
1968,8.174,531.1,2,19,0,66,11,28
1969,9.802,664.8,2,28,0,58,25,39
1970,7.659,874.2,1,27,0,113,33,77
1971,7.972,633.2,7,28,0,121,26,57
1972,7.399,748.7,2,21,0,110,14,26
1973,7.526,825.9,2,33,0,136,29,71
1974,8.522,846.3,3,17,0,74,4,14
1975,8.382,820.2,1,27,0,92,12,41
1976,8.442,696.4,6,33,0,100,25,36
1977,8.545,874.1,1,15,0,84,13,43
1978,7.591,843.4,0,14,0,98,33,50
1979,8.063,835.3,0,28,0,112,23,55
1980,7.415,826.3,2,19,0,109,33,47
1981,8.024,953.9,0,29,0,115,26,69
1982,8.693,1038.0,0,32,0,100,9,38
1983,8.867,765.0,9,52,0,106,22,49
1984,7.693,787.4,5,17,0,127,17,59
1985,7.663,679.4,6,39,0,115,44,62
1986,7.869,1010.5,2,43,0,103,40,66
1987,7.614,888.5,4,29,0,115,39,50
1988,8.811,955.9,3,24,0,90,9,40
1989,9.024,696.0,2,26,0,91,7,0
1990,9.024,799.0,5,37,0,87,11,38
1991,8.25,577.0,8,49,0,115,26,39
1992,9.14,827.5,14,40,0,88,16,20
1993,8.638,827.5,3,37,0,98,23,32
1994,9.95,908.2,5,50,0,62,12,22
1995,8.681,957.6,6,36,0,98,22,55
1996,7.491,742.4,3,27,0,121,39,41
1997,8.947,647.8,3,37,0,99,19,37
1998,9.115,767.8,14,35,0,86,25,51
1999,9.398,961.9,2,34,0,80,19,64
2000,10.09,808.7,5,43,0,56,6,21
2001,9.625,914.6,11,48,0,79,8,34
2002,10.037,1141.5,6,39,0,57,6,23
2003,10.056,579.8,32,89,0,97,20,37
2004,8.593,736.4,4,42,0,104,21,56
2005,8.438,887.8,7,41,0,119,32,76
2006,9.12,761.8,13,55,0,110,26,37
2007,9.355,820.7,6,33,0,81,11,24
2008,9.008,911.7,4,40,0,108,11,34
2009,9.027,872.1,9,46,0,102,25,57
2010,8.045,934.0,11,37,0,118,46,85
2011,9.748,751.4,9,45,0,97,15,33
2012,8.723,799.1,11,40,0,95,28,43
2013,8.764,910.1,12,42,0,112,28,58
2014,10.229,856.6,7,34,0,67,3,9
2015,10.064,615.4,25,54,0,103,8,32
2016,9.385,789.5,12,57,0,104,6,19
2017,9.581,749.4,20,58,0,97,18,43
2018,10.462,545.7,25,85,0,83,13,30
2019,9.89,849.5,15,52,0,96,8,31
2020,10.278,731.5,14,56,0,92,1,19
2021,8.81,879.7,7,37,0,119,14,43
2022,10.662,724.4,15,76,0,100,10,24
2023,10.834,836.2,17,71,0,81,9,27
2024,12.204,768.5,18,63,0,30,7,15
