endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-29;null;null;null;null
1952-10-29;null;null;null;null
1953-10-29;null;null;null;null
1954-10-29;null;null;null;null
1955-10-29;null;null;null;null
1956-10-29;null;null;null;null
1957-10-29;null;null;null;null
1958-10-29;null;null;null;null
1959-10-29;null;null;null;null
1960-10-29;null;null;null;null
1961-10-29;null;null;null;null
1962-10-29;null;null;null;null
1963-10-29;null;null;null;null
1964-10-29;null;null;null;null
1965-10-29;null;null;null;null
1966-10-29;null;null;null;null
1967-10-29;null;null;null;null
1968-10-29;null;null;null;null
1969-10-29;null;null;null;null
1970-10-29;null;null;null;null
1971-10-29;null;null;null;null
1972-10-29;null;null;null;null
1973-10-29;null;null;null;null
1974-10-29;null;null;null;null
1975-10-29;null;null;null;null
1976-10-29;null;null;null;null
1977-10-29;null;null;null;null
1978-10-29;0;23;0;30
1979-10-29;0;54;0;19
1980-10-29;6;31;0;20
1981-10-29;7;39;0;22
1982-10-29;1;52;0;23
1983-10-29;11;58;0;13
1984-10-29;5;28;0;22
1985-10-29;1;47;0;29
1986-10-29;6;56;0;35
1987-10-29;1;42;0;34
1988-10-29;9;42;0;6
1989-10-29;0;35;0;3
1990-10-29;4;43;0;12
1991-10-29;4;56;0;26
1992-10-29;23;68;0;9
1993-10-29;13;59;0;9
1994-10-29;24;77;0;7
1995-10-29;8;48;0;12
1996-10-29;6;43;0;19
1997-10-29;null;null;null;null
1998-10-29;17;61;0;4
1999-10-29;7;51;0;13
2000-10-29;11;68;0;19
2001-10-29;15;65;0;6
2002-10-29;11;58;0;9
2003-10-29;33;95;0;20
2004-10-29;11;53;0;16
2005-10-29;15;56;0;18
2006-10-29;17;54;0;25
2007-10-29;14;62;0;2
2008-10-29;7;66;0;5
2009-10-29;14;71;0;20
2010-10-29;19;57;0;26
2011-10-29;13;68;0;17
2012-10-29;24;73;0;21
2013-10-29;30;72;0;16
2014-10-29;8;45;0;3
2015-10-29;30;65;0;9
2016-10-29;7;66;0;11
2017-10-29;21;73;0;19
2018-10-29;23;91;0;7
2019-10-29;26;81;1;12
2020-10-29;9;63;0;0
2021-10-29;18;67;0;22
2022-10-29;28;91;0;12
2023-10-29;17;72;0;4
2024-10-29;28;82;0;3
