region;year;bruttoinlandsverbrauch_TWh;umwandlungseinsatz;umwandlungseinsatz_kraftwerke;umwandlungseinsatz_kraftwerke_evu;umwandlungseinsatz_kraftwerke_uea;umwandlungseinsatz_kwk_anlagen;umwandlungseinsatz_kwk_anlagen_evu;umwandlungseinsatz_kwk_anlagen_uea;umwandlungseinsatz_heizwerke;umwandlungseinsatz_heizwerke_evu;umwandlungseinsatz_heizwerke_uea;umwandlungseinsatz_gaserzeugung;umwandlungsausstoss;verbrauchDesSektorsEnergie;transportverluste;nichtenergetischerVerbrauch;energetischerEndverbrauch;energeEndverbrauch_industrie_EisenStahlerzeugung;energeEndverbrauch_industrie_chemiePetrochemie;energeEndverbrauch_industrie_nichtEisenMetalle;energeEndverbrauch_industrie_steineErdenGlas;energeEndverbrauch_industrie_fahrzeugbau;energeEndverbrauch_industrie_maschinenbau;energeEndverbrauch_industrie_bergbau;energeEndverbrauch_industrie_hrungsGenussmittelTabak;energeEndverbrauch_industrie_papierDruck;energeEndverbrauch_industrie_holzverarbeitung;energeEndverbrauch_industrie_bau;energeEndverbrauch_industrie_textilLeder;energeEndverbrauch_industrie_sonstProduzierenderBereich;energeEndverbrauch_verkehr_eisenbahn;energeEndverbrauch_verkehr_sonstigerLandverkehr;energeEndverbrauch_verkehr_transportInRohrfernleitungen;energeEndverbrauch_verkehr_binnenschiffahrt;energeEndverbrauch_verkehr_flugverkehr;energeEndverbrauch_oeffentUndPrivDienstleistungen;energeEndverbrauch_privateHaushalte;energeEndverbrauch_landwirtschaft;energeEndverbrauch_industrie_summe;energeEndverbrauch_verkehr_summe;energeEndverbrauch_summe_aus_Landwirtschaft_privateHaushalte_oeffentUndPrivDienstleistungen;verbrauchDesSektorsEnergie_gewinnungErdoelErdgas;verbrauchDesSektorsEnergie_kohlenbergbau;verbrauchDesSektorsEnergie_mineraloelverarbeitung;verbrauchDesSektorsEnergie_kokerei;verbrauchDesSektorsEnergie_hochofen;verbrauchDesSektorsEnergie_energieversorgung
kaernten;2016;2.95153807555556;0.632383925833333;0;0;0;0.372815503888889;0.335071771944444;0.0377437319444444;0.259568421944444;0.259568421944444;0;0;0;0.00706949777777778;0;0.158558283055556;2.15352636888889;0.105655116666667;0.0524275925;0.0322539477777778;0.390876328611111;0.00257800194444444;0.0859137277777778;0.107054834444444;0.0966100430555556;0.230924195833333;0.0722936816666667;0.0154262755555556;0.00278103083333333;0.0346250597222222;0;0.00327562388888889;0.598842255555556;0;0;0.100644110555556;0.219063483333333;0.00228105916666667;1.22941983638889;0.602117879444444;0.321988653055556;0.00379656333333333;0;0;0;0;0.00327293444444444
kaernten;2017;3.06841695472222;0.649901520555556;0.1722201725;0.1722201725;0;0.0954663805555555;0.0597595105555556;0.03570687;0.382214967222222;0.382214967222222;0;0;0;0.00670169138888889;0;0.154584;2.25722974305556;0.144454711666667;0.0524632177777778;0.033578395;0.397779502777778;0.00339580333333333;0.0880946483333333;0.142829325277778;0.0968751527777778;0.229481976388889;0.0744719555555556;0.0150643080555556;0.0022608925;0.0273082577777778;0;0.00392719555555556;0.614767387777778;0;0;0.0949345358333333;0.232163468055556;0.00337900805555556;1.30805814805556;0.618694583055556;0.330477011944444;0.00396557805555556;0;0;0;0;0.00273611333333333
kaernten;2018;2.63576737583333;0.296751276944444;0.03484948;0;0.03484948;0.0995958208333333;0.0985539830555555;0.00104183777777778;0.162305976111111;0.162305976111111;0;0;0;0.00575040194444444;0;0.154584;2.17868169694444;0.140385680833333;0.0572256236111111;0.0283569341666667;0.388938041111111;0.00423807583333333;0.0842640288888889;0.138681660277778;0.0966001255555556;0.233034876666667;0.0793636236111111;0.0180063261111111;0.00241570444444444;0.0359901758333333;0;0.00381743416666667;0.550124274444444;0;0;0.103792829166667;0.2104433575;0.00300292472222222;1.30750087722222;0.553941708611111;0.317239111388889;0.00366850194444444;0;0;0;0;0.00208189972222222
kaernten;2019;2.35069360444444;0.128087875;0.0301785561111111;0;0.0301785561111111;0.00240381833333333;0.00152850333333333;0.000875315;0.0955055005555556;0.0955055005555556;0;0;0;0.00593898833333333;0;0.16634052;2.05032622111111;0.154331136111111;0.0652693908333333;0.0367965830555556;0.424240143888889;0.00198406527777778;0.0874939411111111;0.113205881666667;0.0814794252777778;0.235138553055556;0.0239640883333333;0.0147441352777778;0.0020526775;0.0245995902777778;0;0.00419998472222222;0.426148455555556;0;0;0.125690506666667;0.225174588888889;0.00381307333333333;1.26529961194444;0.430348440277778;0.354678168888889;0.00401600972222222;0;0;0;0;0.00192297861111111
kaernten;2020;2.13409195352778;0.0730898223888889;0;0;0;0;0;0;0.0730898223888889;0.0730898223888889;0;0;0;0.00501511147222222;0.000678086388888889;0.151823133;1.90348580030556;0.125179299583333;0.0922716585555556;0.0332902533333333;0.390942707361111;0.000231950388888889;0.07685596875;0.108456660166667;0.0893568968888889;0.244018580055556;0.0279809106944444;0.0133108887222222;0.00197344202777778;0.0236289465;0;0.00445551686111111;0.318917017888889;0;0;0.124642242083333;0.224623288972222;0.00334957147222222;1.22749816302778;0.32337253475;0.352615102527778;0.00318990711111111;0;0;0;0;0.00182520433333333
kaernten;2021;2.05189311238889;0.0783830010555556;0.000251355583333333;0;0.000251355583333333;0.0150219754166667;0.005145125;0.00987685038888889;0.0631096700555556;0.0631096700555556;0;0;0;0.00524032377777778;0.000518149916666667;0.15146352;1.81628811766667;0.128199320305556;0.0821751603333333;0.0347488161388889;0.509381896777778;0.000306954722222222;0.0802255052777778;0.0146440301111111;0.104445001277778;0.241121573777778;0.0228576985;0.00800043372222222;0;0.0289451833611111;0;0.00424868527777778;0.250573989861111;0;0;0.121620826916667;0.181861284361111;0.00293175691666667;1.25505157430556;0.254822675138889;0.306413868194444;0.00329001566666667;0;0;0;0;0.00195030811111111
kaernten;2022;1.61797273027778;0.0694764488888889;0;0;0;0.00809329972222222;0;0.00809329972222222;0.0613831491666667;0.0613831491666667;0;0;0;0.004895855;0.000394555;0.146087306944444;1.39711856416667;0.130630218333333;0.0780748055555556;0.0368866919444444;0.432739332777778;0.000397484722222222;0.0646685458333333;0.018822545;0.0978825633333333;0.221953246944444;0.0262873752777778;0.014403915;0;0.0309314583333333;0;0.00540965472222222;0.0153171305555556;0;0;0.0670300613888889;0.153208650277778;0.00247488444444444;1.15367818305556;0.0207267852777778;0.222713596111111;0.00324656722222222;0;0;0;0;0.00164928777777778
kaernten;2023;1.36800170072222;0.0596500815555556;0;0;0;0.00607002375;0.000743544666666667;0.00532647908333333;0.0535800578055556;0.0535800578055556;0;0;0;0.0043806875;0.000193059166666667;0.121615263;1.1821626095;0.0902804925277778;0.0721741412777778;0.040370953;0.329090816638889;4.23009166666667e-05;0.064366074;0.0159067664444444;0.083702521;0.212090848444444;0.0263854639722222;0.0138789739166667;0;0.0375251923333333;0;0.00515843677777778;0.00509317205555555;0;0;0.0530141465;0.131710216777778;0.00137209291666667;0.985814544472222;0.0102516088611111;0.186096456194444;0.00288801408333333;0;0;0;0;0.00149267338888889
niederoesterreich;1988;11.2072891030696;2.80777777777778;;;;;;;;;;;0;3.19222222222222;0;0;5.20728910306958;0.115833333333333;0.1025;0.0791666666666667;0.668055555555556;0.0247222222222222;0.276388888888889;0.0169444444444444;0.322777777777778;0.549444444444444;0.119722222222222;0.0291666666666667;0.142777777777778;0.608333333333333;0;0;0.536111111111111;0;0;0.0640381812107547;1.50519536630327;0.0461111111111111;3.05583333333333;0.536111111111111;1.61534465862513;;;;;;
niederoesterreich;1989;12.4134137544965;3.88388888888889;;;;;;;;;;;0;3.05111111111111;0;0;5.47841375449656;0.127777777777778;0.108888888888889;0.0866666666666667;0.689166666666667;0.0241666666666667;0.301666666666667;0.0169444444444444;0.342222222222222;0.510277777777778;0.0983333333333333;0.0266666666666667;0.1425;0.5975;0;0;0.605555555555556;0;0;0.0889980597488725;1.66163791696989;0.0494444444444444;3.07277777777778;0.605555555555556;1.80008042116321;;;;;;
niederoesterreich;1990;15.8040124834543;5.70944444444444;;;;;;;;;;;0;3.31194444444444;0;0;6.78262359456544;0.1275;0.113611111111111;0.0872222222222222;0.733055555555556;0.0266666666666667;0.300277777777778;0.0191666666666667;0.457222222222222;0.6125;0.137222222222222;0.0308333333333333;0.181111111111111;0.621111111111111;0;0;0.704444444444444;0;0;0.16358255524732;2.41404103931811;0.0530555555555556;3.4475;0.704444444444444;2.63067915012099;;;;;;
niederoesterreich;1991;16.2455425606165;5.21666666666667;;;;;;;;;;;0;3.51138888888889;0;0;7.51748700506092;0.115833333333333;0.105;0.0777777777777778;0.7475;0.0308333333333333;0.303611111111111;0.0180555555555556;0.456388888888889;0.5825;0.135833333333333;0.0297222222222222;0.168333333333333;0.616666666666667;0;0;0.707222222222222;0;0;0.338167652101208;3.02070824184861;0.0633333333333333;3.38805555555556;0.707222222222222;3.42220922728314;;;;;;
niederoesterreich;1992;14.469764321776;3.44861111111111;;;;;;;;;;;0;3.29888888888889;0;0;7.72226432177603;0.115555555555556;0.109166666666667;0.101944444444444;0.681388888888889;0.0336111111111111;0.329722222222222;0.0133333333333333;0.424722222222222;0.585277777777778;0.143055555555556;0.0369444444444444;0.181111111111111;0.596944444444444;0;0;0.690277777777778;0;0;0.650179856443867;2.96736224310994;0.0616666666666667;3.35277777777778;0.690277777777778;3.67920876622047;;;;;;
niederoesterreich;1993;17.7558378557224;5.90333333333333;;;;;;;;;;;0;3.88611111111111;0;0;7.96639341127795;0.115277777777778;0.111388888888889;0.123611111111111;0.706944444444444;0.0363888888888889;0.349166666666667;0.0136111111111111;0.401944444444444;0.48;0.133611111111111;0.0513888888888889;0.170833333333333;0.620277777777778;0;0;0.672222222222222;0;0;0.671712015484656;3.24079250690439;0.0672222222222222;3.31444444444444;0.672222222222222;3.97972674461128;;;;;;
niederoesterreich;1994;17.1985888163464;6.34;;;;;;;;;;;0;3.51805555555556;0;0;7.34053326079086;0.128055555555556;0.113055555555556;0.131666666666667;0.743333333333333;0.0419444444444444;0.386666666666667;0.0147222222222222;0.4525;0.423611111111111;0.154722222222222;0.0588888888888889;0.155555555555556;0.616944444444444;0;0;0.6575;0;0;0.528112905188353;2.66992035560252;0.0633333333333333;3.42166666666667;0.6575;3.26136659412419;;;;;;
niederoesterreich;1995;19.3824545796262;6.55305555555556;;;;;;;;;;;0;4.11583333333333;0;0;8.71356569073733;0.136111111111111;0.121388888888889;0.138888888888889;0.806666666666667;0.0447222222222222;0.423611111111111;0.0183333333333333;0.485;0.465833333333333;0.163333333333333;0.0644444444444444;0.175277777777778;0.663888888888889;0;0;0.711944444444444;0;0;1.01132;3.21530124629289;0.0675;3.7075;0.711944444444444;4.29412124629289;;;;;;
