endDate;heatDays;summerDays;tropicalNights;iceDays
1964-08-30;4;35;0;29
1965-08-30;6;27;0;32
1966-08-30;5;26;0;21
1967-08-30;6;35;0;17
1968-08-30;1;35;0;20
1969-08-30;6;39;0;22
1970-08-30;3;38;0;28
1971-08-30;8;37;0;30
1972-08-30;null;null;null;null
1973-08-30;null;null;null;null
1974-08-30;null;null;null;null
1975-08-30;2;43;0;5
1976-08-30;null;null;null;null
1977-08-30;2;31;0;15
1978-08-30;1;26;0;25
1979-08-30;2;33;0;22
1980-08-30;4;23;0;18
1981-08-30;5;35;0;36
1982-08-30;5;43;0;17
1983-08-30;10;57;0;12
1984-08-30;4;20;0;24
1985-08-30;7;37;0;28
1986-08-30;5;49;0;29
1987-08-30;7;33;0;27
1988-08-30;6;37;0;7
1989-08-30;2;28;0;0
1990-08-30;7;40;0;12
1991-08-30;null;null;null;null
1992-08-30;16;46;0;13
1993-08-30;7;46;0;18
1994-08-30;22;52;0;11
1995-08-30;8;43;0;14
1996-08-30;5;41;0;22
1997-08-30;3;47;0;6
1998-08-30;14;49;0;12
1999-08-30;9;42;0;15
2000-08-30;13;60;0;12
2001-08-30;null;null;null;null
2002-08-30;0;0;0;0
2003-08-30;0;0;0;0
2004-08-30;0;0;0;0
2005-08-30;0;0;0;0
2006-08-30;0;0;0;0
2007-08-30;0;0;0;0
2008-08-30;0;0;0;0
2009-08-30;3;39;0;24
2010-08-30;14;41;0;37
2011-08-30;9;42;0;17
2012-08-30;14;51;0;25
2013-08-30;16;45;0;29
2014-08-30;9;33;0;0
2015-08-30;30;54;0;13
2016-08-30;8;42;0;8
2017-08-30;11;55;0;23
2018-08-30;11;62;0;16
2019-08-30;19;57;1;12
2020-08-30;7;39;0;1
2021-08-30;9;42;0;22
2022-08-30;11;56;0;6
2023-08-30;20;47;0;10
