endDate;heatDays;summerDays;tropicalNights;iceDays
1901-08-31;2;36;0;21
1902-08-31;6;35;0;4
1903-08-31;null;null;null;null
1904-08-31;null;null;null;null
1905-08-31;7;40;0;16
1906-08-31;13;46;0;17
1907-08-31;null;null;null;null
1908-08-31;15;60;0;19
1909-08-31;4;43;0;33
1910-08-31;7;47;0;7
1911-08-31;18;68;0;31
1912-08-31;6;40;0;12
1913-08-31;7;36;0;13
1914-08-31;5;40;0;27
1915-08-31;9;58;0;12
1916-08-31;5;42;0;0
1917-08-31;17;67;0;24
1918-08-31;9;41;0;11
1919-08-31;7;38;0;21
1920-08-31;10;49;0;4
1921-08-31;25;70;0;0
1922-08-31;17;63;0;18
1923-08-31;24;59;0;13
1924-08-31;16;55;0;22
1925-08-31;9;54;0;6
1926-08-31;4;36;0;10
1927-08-31;12;61;0;12
1928-08-31;25;65;0;4
1929-08-31;11;56;0;47
1930-08-31;13;60;0;0
1931-08-31;14;54;0;22
1932-08-31;16;56;0;11
1933-08-31;8;40;0;21
1934-08-31;9;51;0;19
1935-08-31;21;57;0;28
1936-08-31;9;44;0;6
1937-08-31;14;54;0;7
1938-08-31;22;48;0;11
1939-08-31;12;54;0;13
1940-08-31;4;38;0;35
1941-08-31;12;46;0;19
1942-08-31;12;59;0;36
1943-08-31;16;56;0;8
1944-08-31;19;52;0;23
1945-08-31;15;61;0;28
1946-08-31;15;63;0;9
1947-08-31;27;78;0;31
1948-08-31;6;38;0;9
1949-08-31;11;47;0;16
1950-08-31;20;63;0;14
1951-08-31;13;48;0;6
1952-08-31;15;59;0;27
1953-08-31;11;40;0;33
1954-08-31;2;29;0;28
1955-08-31;1;33;0;17
1956-08-31;5;38;0;33
1957-08-31;12;37;0;10
1958-08-31;7;58;0;20
1959-08-31;4;48;0;12
1960-08-31;6;40;0;15
1961-08-31;12;40;0;9
1962-08-31;12;45;0;15
1963-08-31;11;51;0;32
1964-08-31;13;51;0;17
1965-08-31;13;32;0;14
1966-08-31;6;35;0;16
1967-08-31;10;43;0;12
1968-08-31;8;36;0;14
1969-08-31;8;51;0;17
1970-08-31;7;42;0;13
1971-08-31;11;52;0;20
1972-08-31;10;38;0;1
1973-08-31;4;44;0;4
1974-08-31;6;42;0;0
1975-08-31;3;44;0;0
1976-08-31;12;54;0;3
1977-08-31;3;33;0;5
1978-08-31;1;36;0;12
1979-08-31;4;46;0;10
1980-08-31;7;32;0;12
1981-08-31;11;44;0;19
1982-08-31;10;52;0;5
1983-08-31;16;59;0;7
1984-08-31;9;34;1;12
1985-08-31;10;49;0;23
1986-08-31;8;56;0;19
1987-08-31;8;37;0;19
1988-08-31;10;53;0;0
1989-08-31;5;40;0;2
1990-08-31;15;62;0;3
1991-08-31;11;53;0;6
1992-08-31;23;68;2;9
1993-08-31;10;59;0;8
1994-08-31;31;68;1;3
1995-08-31;14;49;0;10
1996-08-31;11;48;0;7
1997-08-31;4;53;0;3
1998-08-31;19;55;1;2
1999-08-31;8;47;0;11
2000-08-31;17;64;0;7
2001-08-31;20;60;1;3
2002-08-31;19;65;1;6
2003-08-31;45;95;0;18
2004-08-31;18;56;0;6
2005-08-31;23;54;0;11
2006-08-31;32;58;0;17
2007-08-31;18;84;0;2
2008-08-31;20;64;1;1
2009-08-31;22;65;0;9
2010-08-31;26;59;3;12
2011-08-31;22;78;0;7
2012-08-31;24;70;2;16
2013-08-31;30;71;1;9
2014-08-31;16;50;0;0
2015-08-31;44;75;3;4
2016-08-31;19;62;0;3
2017-08-31;31;75;2;11
2018-08-31;36;89;0;5
2019-08-31;33;70;3;5
2020-08-31;23;63;0;0
2021-08-31;19;57;0;8
2022-08-31;33;92;1;0
2023-08-31;35;76;2;3
