endDate;heatDays;summerDays;tropicalNights;iceDays
1951-10-27;2;49;0;14
1952-10-27;11;35;0;37
1953-10-27;null;null;null;null
1954-10-27;0;26;0;36
1955-10-27;0;15;0;29
1956-10-27;null;null;null;null
1957-10-27;5;33;0;12
1958-10-27;null;null;null;null
1959-10-27;0;21;0;17
1960-10-27;null;null;null;null
1961-10-27;1;44;0;26
1962-10-27;null;null;null;null
1963-10-27;0;32;0;48
1964-10-27;1;44;0;36
1965-10-27;3;25;0;24
1966-10-27;2;27;0;19
1967-10-27;3;35;0;15
1968-10-27;2;18;0;20
1969-10-27;3;31;0;27
1970-10-27;0;34;0;27
1971-10-27;2;38;0;26
1972-10-27;0;22;0;23
1973-10-27;0;28;0;10
1974-10-27;4;22;0;4
1975-10-27;1;24;0;1
1976-10-27;0;29;0;17
1977-10-27;0;20;0;9
1978-10-27;0;5;0;29
1979-10-27;0;23;0;22
1980-10-27;2;26;0;21
1981-10-27;3;35;0;18
1982-10-27;1;39;0;12
1983-10-27;8;47;0;12
1984-10-27;3;18;0;14
1985-10-27;0;36;0;26
1986-10-27;2;47;0;36
1987-10-27;null;null;null;null
1988-10-27;null;null;null;null
1989-10-27;null;null;null;null
1990-10-27;null;null;null;null
1991-10-27;null;null;null;null
1992-10-27;null;null;null;null
1993-10-27;null;null;null;null
1994-10-27;3;41;0;7
1995-10-27;0;20;0;16
1996-10-27;0;12;0;30
1997-10-27;0;6;0;13
1998-10-27;1;29;0;6
1999-10-27;1;15;0;14
2000-10-27;0;29;0;14
2001-10-27;0;35;0;18
2002-10-27;0;23;0;11
2003-10-27;16;70;0;21
2004-10-27;0;23;0;26
2005-10-27;1;26;0;23
2006-10-27;4;41;0;29
2007-10-27;3;26;0;3
2008-10-27;0;30;0;3
2009-10-27;0;34;0;22
2010-10-27;5;35;0;35
2011-10-27;2;32;0;14
2012-10-27;2;40;0;22
2013-10-27;13;38;0;27
2014-10-27;0;18;0;5
2015-10-27;5;49;0;8
2016-10-27;0;24;0;9
2017-10-27;5;42;0;14
2018-10-27;3;39;0;18
2019-10-27;10;56;0;13
2020-10-27;3;30;0;2
2021-10-27;0;34;0;18
2022-10-27;9;53;0;3
2023-10-27;3;39;0;9
2024-10-27;4;59;0;1
