year,month,averageTemperature,totalPrecipitation,averageSnowCover
1947,1,-6.871,21.6,200.0
1947,2,-9.118,37.3,411.0
1947,3,1.355,71.6,124.0
1947,4,7.857,78.7,0.0
1947,5,12.542,21.7,0.0
1947,6,16.063,49.9,0.0
1947,7,16.977,40.6,0.0
1947,8,16.639,12.1,0.0
1947,9,15.29,39.0,0.0
1947,10,5.555,4.7,0.0
1947,11,3.243,72.7,25.0
1947,12,-1.245,108.5,167.0
1948,1,1.171,108.7,57.0
1948,2,-2.117,64.0,116.0
1948,3,4.252,32.9,7.0
1948,4,8.057,29.0,0.0
1948,5,11.881,53.3,0.0
1948,6,13.807,73.3,0.0
1948,7,14.187,107.9,0.0
1948,8,14.855,66.2,0.0
1948,9,11.95,4.7,0.0
1948,10,6.655,23.9,0.0
1948,11,2.487,18.1,0.0
1948,12,-2.023,21.1,70.0
1949,1,-1.729,33.7,110.0
1949,2,-1.032,23.6,118.0
1949,3,-0.377,50.9,249.0
1949,4,8.36,45.6,3.0
1949,5,10.619,92.4,0.0
1949,6,11.873,99.3,0.0
1949,7,16.003,14.3,0.0
1949,8,15.829,40.4,0.0
1949,9,14.203,53.0,0.0
1949,10,8.674,20.7,3.0
1949,11,1.603,30.7,4.0
1949,12,1.006,60.1,44.0
1950,1,-3.926,46.1,87.0
1950,2,0.661,79.8,87.0
1950,3,2.645,7.6,30.0
1950,4,4.693,77.2,2.0
1950,5,11.965,75.2,0.0
1950,6,15.78,73.4,0.0
1950,7,16.674,60.0,0.0
1950,8,15.868,97.4,0.0
1950,9,11.14,74.6,0.0
1950,10,5.642,49.9,34.0
1950,11,2.153,99.7,12.0
1950,12,-4.09,38.4,225.0
1951,1,-0.219,41.2,196.0
1951,2,-0.182,42.8,23.0
1951,3,0.197,43.9,17.0
1951,4,5.727,24.2,0.0
1951,5,9.745,47.0,0.0
1951,6,13.92,135.8,0.0
1951,7,15.71,42.0,0.0
1951,8,15.739,43.7,0.0
1951,9,12.65,47.2,0.0
1951,10,5.758,14.6,0.0
1951,11,4.307,64.6,1.0
1951,12,0.019,38.3,22.0
1952,1,-1.977,54.6,161.0
1952,2,-2.955,27.2,491.0
1952,3,0.558,93.3,26.0
1952,4,8.647,45.4,7.0
1952,5,10.068,48.7,0.0
1952,6,13.707,71.6,0.0
1952,7,16.945,29.2,0.0
1952,8,17.006,35.3,0.0
1952,9,8.647,132.2,0.0
1952,10,5.461,97.3,0.0
1952,11,-0.393,83.2,58.0
1952,12,-2.755,40.9,252.0
1953,1,-3.316,37.8,614.0
1953,2,-2.157,34.0,475.0
1953,3,3.306,16.6,3.0
1953,4,7.3,19.0,0.0
1953,5,11.442,59.3,17.0
1953,6,14.607,67.1,0.0
1953,7,16.161,61.5,0.0
1953,8,15.023,18.6,0.0
1953,9,12.097,36.8,0.0
1953,10,8.51,21.1,0.0
1953,11,2.403,3.6,0.0
1953,12,0.416,12.8,24.0
1954,1,-6.535,57.7,269.0
1954,2,-6.389,17.0,68.0
1954,3,2.868,16.5,0.0
1954,4,3.553,64.4,12.0
1954,5,9.958,69.6,0.0
1954,6,14.49,75.0,0.0
1954,7,12.606,208.1,0.0
1954,8,14.135,95.1,0.0
1954,9,11.777,118.7,0.0
1954,10,8.2,43.3,0.0
1954,11,1.35,17.4,3.0
1954,12,0.819,60.7,58.0
1955,1,-4.584,53.3,105.0
1955,2,-4.639,43.7,276.0
1955,3,-1.7,30.3,251.0
1955,4,4.853,42.1,2.0
1955,5,8.616,43.7,0.0
1955,6,12.97,50.4,0.0
1955,7,15.268,123.5,0.0
1955,8,14.506,66.5,0.0
1955,9,11.387,29.4,0.0
1955,10,6.106,46.8,0.0
1955,11,1.593,21.7,65.0
1955,12,-0.3,99.3,48.0
1956,1,-2.568,41.2,168.0
1956,2,-12.966,18.8,429.0
1956,3,-0.394,50.4,56.0
1956,4,3.487,53.6,18.0
1956,5,10.694,72.0,0.0
1956,6,11.367,89.8,0.0
1956,7,15.252,97.6,0.0
1956,8,12.581,69.2,0.0
1956,9,12.047,21.9,0.0
1956,10,6.4,61.5,10.0
1956,11,-0.187,54.1,10.0
1956,12,-0.69,52.9,113.0
1957,1,-2.452,35.0,180.0
1957,2,1.689,78.2,8.0
1957,3,4.5,39.4,2.0
1957,4,5.497,30.8,4.0
1957,5,7.887,46.3,3.0
1957,6,15.627,81.6,0.0
1957,7,16.377,125.2,0.0
1957,8,12.961,72.5,0.0
1957,9,9.82,128.7,0.0
1957,10,7.245,11.7,0.0
1957,11,2.213,23.5,0.0
1957,12,-1.868,41.6,94.0
1958,1,-2.835,52.5,276.0
1958,2,-0.125,74.4,176.0
1958,3,-2.894,41.4,205.0
1958,4,3.077,59.8,15.0
1958,5,12.313,101.6,0.0
1958,6,12.84,83.6,0.0
1958,7,15.377,121.5,0.0
1958,8,15.203,93.7,0.0
1958,9,12.473,49.6,0.0
1958,10,7.319,62.4,0.0
1958,11,2.643,17.8,0.0
1958,12,0.239,65.7,41.0
1959,1,-1.89,52.9,236.0
1959,2,-2.286,11.6,93.0
1959,3,4.59,27.4,1.0
1959,4,7.75,117.6,0.0
1959,5,10.523,74.5,0.0
1959,6,14.343,42.0,0.0
1959,7,17.274,49.3,0.0
1959,8,15.326,67.5,0.0
1959,9,11.24,0.4,0.0
1959,10,6.426,47.7,0.0
1959,11,1.497,43.0,0.0
1959,12,0.535,50.4,16.0
1960,1,-3.035,83.9,293.0
1960,2,-2.403,25.9,139.0
1960,3,1.842,41.2,15.0
1960,4,5.433,34.0,6.0
1960,5,11.129,66.1,0.0
1960,6,14.65,52.4,0.0
1960,7,13.961,54.2,0.0
1960,8,14.374,75.8,0.0
1960,9,10.72,26.4,0.0
1960,10,7.145,130.4,0.0
1960,11,3.827,60.2,0.0
1960,12,-1.19,77.7,225.0
1961,1,-3.326,58.2,368.0
1961,2,1.971,43.8,36.0
1961,3,4.445,33.7,10.0
1961,4,9.657,96.7,0.0
1961,5,8.203,107.3,0.0
1961,6,14.36,79.1,0.0
1961,7,13.332,67.7,0.0
1961,8,14.403,45.9,0.0
1961,9,15.027,39.1,0.0
1961,10,8.787,42.4,0.0
1961,11,1.973,40.0,0.0
1961,12,-3.01,81.6,81.0
1962,1,-0.526,51.1,59.0
1962,2,-2.4,53.1,327.0
1962,3,-2.258,65.5,215.0
1962,4,6.577,43.0,3.0
1962,5,7.855,74.6,2.0
1962,6,12.467,24.8,0.0
1962,7,13.429,53.6,0.0
1962,8,14.655,57.6,0.0
1962,9,10.937,68.9,0.0
1962,10,7.323,9.8,0.0
1962,11,0.663,15.8,42.0
1962,12,-6.11,44.0,239.0
1963,1,-9.823,24.0,727.0
1963,2,-7.793,12.6,859.0
1963,3,0.723,38.1,224.0
1963,4,6.73,52.7,0.0
