year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,7.573,725.3,3,30,0,124,5,39
1952,7.353,866.2,16,42,0,139,36,104
1953,7.606,627.9,1,30,0,148,40,71
1954,6.712,903.5,0,18,0,127,32,51
1955,6.763,861.9,0,15,0,149,29,61
1956,5.976,747.3,0,16,0,136,48,63
1957,7.406,672.2,6,23,0,132,23,42
1958,7.399,879.2,0,31,0,118,25,59
1959,8.056,644.5,2,34,0,128,22,21
1960,7.435,925.5,0,17,0,111,25,58
1961,8.421,750.2,2,37,0,110,21,51
1962,6.524,720.8,6,39,0,141,35,106
1963,6.418,783.8,2,18,0,129,64,81
1964,7.475,717.3,13,45,0,112,46,83
1965,6.695,1000.5,4,19,0,128,26,99
1966,7.763,909.4,2,24,0,113,20,48
1967,7.72,702.4,2,30,0,117,28,42
1968,7.033,829.0,0,18,0,129,43,54
1969,6.915,899.1,0,24,0,131,48,102
1970,6.896,821.3,1,23,0,123,47,99
1971,7.422,555.7,4,26,0,134,24,83
1972,6.87,597.1,1,23,0,128,29,45
1973,6.953,753.6,0,30,0,148,37,103
1974,7.747,771.3,3,20,0,96,7,44
1975,7.716,794.7,0,30,0,121,17,49
1976,8.122,431.0,4,32,0,82,18,43
1978,6.673,834.2,0,17,0,121,38,91
1979,7.275,839.3,1,26,0,122,23,81
1980,6.499,835.3,3,20,0,126,41,84
1981,7.093,878.4,0,25,0,131,40,103
1982,7.549,859.1,0,29,0,131,20,97
1983,7.874,625.5,11,45,0,118,36,75
1984,6.769,742.1,4,19,0,144,32,88
1985,6.645,624.2,3,30,0,143,55,71
1986,7.004,979.6,1,34,0,134,44,91
1987,6.762,826.0,0,31,0,120,49,73
1988,7.859,990.5,1,24,0,102,11,53
1989,7.944,682.0,1,26,0,108,20,5
1990,8.002,818.2,5,34,0,111,28,49
1991,7.161,600.9,6,49,0,130,35,47
1992,8.088,925.9,13,39,0,122,17,26
1993,7.659,712.1,4,37,0,108,28,34
1994,9.047,897.1,7,50,0,77,15,29
1995,7.904,873.6,10,40,0,116,27,48
1996,6.504,784.1,2,25,0,138,42,55
1997,7.875,686.3,2,43,0,123,23,47
1998,7.824,865.1,12,39,0,120,27,54
1999,8.038,890.1,3,39,0,109,24,67
2000,8.804,751.8,5,43,0,79,10,20
2001,8.252,923.2,12,43,0,102,18,33
2002,8.625,955.3,6,38,0,89,20,16
2003,8.162,573.4,20,85,0,150,31,59
2004,7.66,694.1,2,38,0,132,28,50
2005,7.492,745.5,8,41,0,143,45,79
2006,7.927,770.4,14,51,0,127,33,76
2007,8.593,724.7,2,34,0,112,16,18
2008,8.043,752.1,4,41,0,140,18,36
2009,7.95,835.6,2,42,0,129,30,60
2010,7.072,805.0,11,37,0,140,49,101
2011,8.544,736.2,8,36,0,121,18,36
2012,8.114,767.6,10,42,0,126,28,44
2013,7.742,757.7,12,42,0,125,31,51
2014,9.09,822.1,6,30,0,100,5,5
2015,8.796,724.0,25,52,0,134,13,51
2016,8.297,944.6,7,48,0,127,10,25
2017,8.316,769.1,11,52,0,125,27,44
2018,9.291,705.8,11,73,0,111,20,33
2019,8.755,658.5,13,54,0,131,11,24
2020,8.971,696.5,12,48,0,126,6,23
2021,7.902,756.0,5,34,0,148,16,39
2022,9.413,765.9,14,70,0,126,8,18
2023,9.7,912.8,20,74,0,95,11,30
2024,2.129,94.2,0,0,0,41,6,1
