year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,9.064,937.8,0,20,0,69,1,13
1952,8.738,1016.6,11,26,5,103,29,54
1953,9.477,546.8,1,22,0,77,25,20
1954,8.325,764.5,1,18,0,73,26,23
1955,8.341,832.0,0,19,0,109,30,37
1956,7.511,929.7,0,9,0,100,39,35
1957,9.139,873.0,8,25,1,74,12,20
1958,8.695,1012.1,0,17,0,89,12,28
1959,10.19,592.5,4,45,2,69,14,15
1960,9.028,909.4,0,9,0,61,17,21
1961,9.676,839.4,3,28,0,60,21,5
1962,7.868,684.6,3,20,0,100,21,27
1963,7.705,721.7,1,15,0,94,63,71
1964,8.939,553.4,15,46,1,92,30,37
1965,7.992,968.9,0,7,0,90,21,43
1966,9.112,774.9,1,21,0,70,13,28
1967,9.116,799.0,2,26,0,78,17,27
1968,8.349,836.3,2,13,0,99,30,38
1969,8.49,672.3,1,32,0,100,43,66
1970,8.348,956.2,0,18,0,88,27,70
1971,9.036,564.9,3,25,0,75,19,28
1972,8.307,752.1,1,14,0,74,13,13
1973,8.806,629.0,3,37,0,99,13,24
1974,9.212,838.5,2,15,0,43,1,5
1975,9.242,652.0,3,28,0,73,5,10
1976,9.634,522.3,17,52,4,78,22,25
1977,9.05,925.6,0,14,0,57,10,17
1978,8.177,862.0,0,9,0,84,29,24
1979,8.286,1063.1,0,17,0,90,27,45
1980,8.121,1034.4,0,11,0,75,27,21
1981,8.676,1235.8,0,16,0,91,22,46
1982,9.509,989.7,1,35,0,68,20,30
1983,9.606,914.6,11,51,2,77,19,18
1984,8.584,1003.6,4,19,0,75,6,33
1985,8.202,622.1,1,19,0,99,44,61
1986,8.565,1035.4,1,26,0,82,33,58
1987,8.233,942.8,0,23,0,87,34,42
1988,9.537,874.7,0,21,0,55,6,17
1989,9.934,873.8,3,33,0,61,11,1
1990,9.983,830.6,7,30,0,52,13,17
1991,9.097,669.6,6,43,2,76,21,18
1992,9.852,829.2,6,35,3,45,15,2
1993,9.271,915.9,0,32,0,70,22,10
1994,10.37,860.2,14,44,4,44,7,7
1995,9.676,1001.4,10,46,2,79,17,16
1996,8.097,666.4,2,29,0,106,39,38
1997,9.696,786.9,3,41,0,64,20,25
1998,9.421,851.1,8,27,2,70,25,4
1999,9.814,743.3,5,41,0,66,12,0
2000,8.97,664.1,2,25,0,73,38,0
2001,9.283,465.5,5,33,0,94,33,0
2002,9.973,881.9,5,26,0,54,27,0
2003,10.278,615.5,19,62,10,95,28,0
2004,9.33,756.0,5,30,0,89,22,0
2005,9.861,653.4,10,42,0,86,30,0
2006,10.05,766.5,12,47,6,77,19,0
2007,10.251,920.4,1,28,0,42,7,0
2008,9.584,835.7,2,25,0,69,8,0
2009,9.856,799.3,4,35,0,68,20,10
2010,8.672,885.4,8,37,0,92,49,56
2011,10.502,665.3,4,28,0,49,9,11
2012,9.733,760.5,5,27,2,48,18,29
2013,9.085,967.7,10,36,4,88,26,46
2014,10.925,806.7,5,25,0,22,1,7
2015,10.574,608.5,19,50,4,56,6,21
2016,9.85,866.6,11,40,1,62,9,11
2017,10.294,828.7,7,44,1,59,14,11
2018,11.267,810.4,15,78,9,55,14,4
2019,10.773,839.3,20,57,4,46,7,13
2020,11.277,829.1,15,59,7,44,0,2
2021,9.67,786.0,3,32,1,67,8,12
2022,11.578,779.9,18,78,0,57,10,1
2023,11.277,986.6,9,64,2,55,6,7
2024,3.972,202.1,0,0,0,17,9,5
