year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1951,10.011,757.7,0,20,0,46,1,12
1952,10.246,711.8,11,26,5,67,16,41
1953,10.563,507.0,1,22,0,56,23,20
1954,9.115,625.0,1,18,0,55,25,23
1955,9.241,647.0,0,19,0,81,27,33
1956,8.425,825.5,0,9,0,73,30,30
1957,10.44,774.4,8,25,1,45,7,18
1958,9.701,857.7,0,17,0,75,10,27
1959,11.551,431.2,4,45,2,52,11,15
1960,10.138,740.9,0,9,0,36,11,15
1961,11.149,674.1,3,28,0,30,8,5
1962,9.358,571.3,3,20,0,59,12,14
1963,8.787,594.4,1,15,0,67,45,59
1964,10.18,435.6,15,46,1,67,22,28
1965,9.04,677.5,0,7,0,58,15,31
1966,10.472,580.6,1,21,0,34,13,15
1967,10.581,649.3,2,26,0,46,9,11
1968,9.821,747.5,2,13,0,60,12,24
1969,10.002,520.7,1,32,0,61,18,30
1970,9.372,874.1,0,18,0,70,17,60
1971,10.253,455.4,3,25,0,51,16,24
1972,9.486,599.2,1,14,0,41,6,11
1973,10.137,492.3,3,37,0,69,5,10
1974,10.039,635.1,2,15,0,32,1,4
1975,10.692,549.9,3,28,0,45,0,9
1976,11.163,382.2,17,52,4,50,12,19
1977,10.142,724.8,0,14,0,38,4,14
1978,9.339,665.0,0,9,0,56,16,20
1979,9.147,761.5,0,17,0,69,26,39
1980,9.434,861.6,0,11,0,37,13,4
1981,9.967,1006.8,0,16,0,57,14,27
1982,10.555,755.7,1,35,0,53,18,28
1983,10.99,785.5,11,51,2,46,11,18
1984,9.553,860.6,4,19,0,57,4,31
1985,9.386,470.3,1,19,0,67,27,44
1986,9.403,901.1,1,26,0,61,28,51
1987,9.203,825.6,0,23,0,66,28,38
1988,10.7,732.4,0,21,0,35,2,10
1989,11.264,710.0,3,33,0,32,5,1
1990,11.447,646.4,7,30,0,27,5,2
1991,10.389,493.8,6,43,2,50,17,17
1992,10.949,632.7,6,35,3,35,10,2
1993,10.66,622.4,0,32,0,44,14,6
1994,11.194,710.4,14,44,4,35,5,6
1995,11.185,901.0,10,46,2,47,5,12
1996,9.445,431.2,2,29,0,74,24,26
1997,10.866,594.8,3,41,0,46,16,20
1998,10.968,731.2,8,27,2,34,8,4
1999,11.295,569.9,5,41,0,38,6,0
2000,10.005,540.3,2,25,0,49,19,0
2001,10.752,397.7,5,33,0,61,23,0
2002,11.001,694.6,5,26,0,39,19,0
2003,11.45,509.9,19,62,10,76,27,0
2004,10.745,668.6,5,30,0,57,15,0
2005,11.187,544.9,10,42,0,57,22,0
2006,10.947,650.5,12,47,6,63,18,0
2007,11.746,791.6,1,28,0,15,2,0
2008,10.927,749.9,2,25,0,39,2,0
2009,10.941,580.1,4,35,0,50,12,0
2010,10.141,670.2,8,37,0,57,27,23
2011,11.597,482.3,4,28,0,37,9,7
2012,10.822,558.7,5,27,2,33,15,21
2013,10.093,834.2,10,36,4,71,26,45
2014,12.157,655.8,5,25,0,12,0,0
2015,11.217,497.4,19,50,4,48,6,21
2016,11.2,771.6,11,40,1,39,4,11
2017,11.587,585.4,7,44,1,40,13,9
2018,12.527,610.6,15,78,9,40,8,3
2019,12.028,628.9,20,57,4,30,7,13
2020,12.522,680.6,15,59,7,27,0,1
2021,10.832,661.8,3,32,1,50,7,12
2022,12.898,602.8,18,78,0,44,3,1
2023,12.503,744.5,9,64,2,41,4,7
2024,12.231,1079.8,7,39,1,21,10,5
