year,averageTemperature,totalPrecipitation,heatDays,summerDays,tropicalNights,frostDays,iceDays,snowCoverDays
1949,7.507,656.9,3,24,0,127,33,74
1951,7.088,839.9,0,16,0,133,22,56
1952,6.692,942.5,9,32,0,144,51,118
1953,7.193,627.7,0,24,0,130,49,65
1954,6.104,1014.2,0,10,0,124,41,72
1955,6.002,971.7,0,3,0,142,52,73
1956,5.324,963.5,0,7,0,137,63,72
1957,6.901,740.5,4,13,0,122,25,41
1958,6.709,972.8,0,17,0,121,40,76
1959,7.349,743.6,2,18,0,129,24,60
1960,6.793,855.3,0,8,0,109,35,57
1961,7.552,839.5,0,22,0,103,27,64
1962,5.576,806.0,2,19,0,142,54,121
1963,5.614,823.2,0,14,0,126,74,98
1964,6.743,756.3,3,33,0,120,50,97
1965,5.902,1193.6,0,10,0,122,48,107
1966,6.944,999.4,1,13,0,110,30,75
1967,7.056,880.3,1,19,0,116,37,73
1968,6.407,986.6,0,9,0,131,53,96
1969,6.286,850.8,1,20,0,133,56,120
1970,6.363,1008.1,1,16,0,127,47,111
1971,6.756,737.1,0,20,0,132,33,98
1972,6.081,790.1,0,16,0,133,39,75
1973,6.25,972.1,0,22,0,152,50,136
1974,7.089,979.1,2,11,0,105,12,71
1975,7.153,1005.0,0,16,0,111,20,73
1976,6.856,814.0,3,28,0,115,43,84
1977,7.193,1069.8,0,7,0,101,31,82
1978,6.096,1062.9,0,6,0,122,46,95
1979,6.597,940.8,0,14,0,127,41,96
1980,6.092,855.0,1,10,0,126,42,89
1981,2.13,681.5,0,0,0,104,47,105
1982,7.444,965.7,0,14,0,109,26,84
1983,7.669,968.2,4,24,2,110,42,84
1984,6.279,955.5,1,7,0,135,40,97
1985,6.459,866.9,0,13,0,122,59,79
1986,6.725,1223.7,0,15,0,118,54,95
1987,6.308,1128.6,0,16,0,112,62,85
1988,7.454,1358.9,1,12,0,100,23,86
1989,7.927,849.9,1,13,0,91,21,12
1990,7.885,1194.5,1,22,0,94,32,62
1991,6.828,926.4,1,19,1,117,53,76
1992,7.949,1172.1,6,26,0,109,24,41
1993,7.147,1160.5,1,20,0,102,44,67
1994,8.592,1281.5,2,38,0,80,21,40
1995,7.473,1120.5,2,20,0,117,34,75
1996,5.874,910.7,0,14,0,140,61,114
1997,7.706,792.4,0,16,0,101,34,56
1998,7.762,1087.1,6,21,1,87,41,76
1999,7.789,1234.2,0,15,0,107,38,92
2000,8.497,1064.2,1,29,0,81,17,55
2001,7.795,1309.6,3,21,0,103,30,61
2002,8.347,1268.7,1,21,0,70,22,38
2003,8.319,704.6,16,54,2,125,39,75
2004,7.413,886.7,0,27,0,118,39,99
2005,7.435,995.8,3,27,0,118,49,101
2006,8.064,867.9,6,37,0,114,40,96
2007,8.436,1143.3,2,19,0,78,18,65
2008,8.041,898.5,0,26,0,109,22,58
2009,7.626,962.1,1,24,0,123,35,80
2010,6.318,930.3,5,25,0,146,66,109
2011,7.988,670.9,3,30,0,128,28,43
2012,7.485,847.7,4,28,0,129,31,65
2013,7.051,817.6,7,29,0,132,42,69
2014,8.678,744.4,4,15,0,99,8,19
2015,8.33,711.7,15,42,0,140,21,60
2016,7.929,806.5,4,28,0,131,17,30
2017,7.868,897.1,3,40,0,129,32,60
2018,8.813,768.6,7,48,0,111,25,42
2019,8.389,825.9,8,40,0,122,15,51
2020,8.643,665.0,5,34,0,127,11,30
2021,7.471,851.5,0,19,0,158,27,58
2022,8.972,707.7,11,51,0,128,14,43
2023,9.333,841.9,8,45,0,93,18,39
2024,2.3,99.8,0,0,0,29,8,8
