year,month,averageTemperature,totalPrecipitation,averageSnowCover
1945,1,-4.735,41.9,392.0
1945,2,4.289,67.7,12.0
1945,3,6.081,22.7,2.0
1945,4,8.583,56.2,0.0
1945,5,13.477,90.0,1.0
1945,6,16.137,74.3,0.0
1945,7,16.971,77.0,0.0
1945,8,15.571,155.6,0.0
1945,9,12.963,23.2,0.0
1945,10,9.387,42.9,0.0
1945,11,2.877,57.3,3.0
1945,12,1.319,43.3,19.0
1946,1,-2.826,48.9,73.0
1946,2,2.271,230.3,84.0
1946,3,2.765,37.9,238.0
1946,4,9.563,38.1,0.0
1946,5,12.845,59.8,0.0
1946,6,14.117,103.9,0.0
1946,7,17.926,38.6,0.0
1946,8,15.871,34.9,0.0
1946,9,13.75,74.6,0.0
1946,10,6.129,77.6,0.0
1946,11,4.04,13.8,0.0
1946,12,-4.155,40.6,132.0
1947,1,-6.335,32.4,270.0
1947,2,-9.811,38.5,631.0
1947,3,3.181,89.4,319.0
1947,4,9.243,85.2,0.0
1947,5,13.458,49.7,0.0
1947,6,16.727,90.1,0.0
1947,7,17.974,53.4,0.0
1947,8,17.555,11.7,0.0
1947,9,16.667,47.6,0.0
1947,10,6.458,7.3,0.0
1947,11,5.103,74.2,5.0
1947,12,1.158,143.9,52.0
1948,1,3.061,137.8,16.0
1948,2,-0.762,57.5,104.0
1948,3,5.416,13.2,13.0
1948,4,9.697,26.6,0.0
1948,5,12.752,57.5,0.0
1948,6,15.24,76.5,0.0
1948,7,15.365,88.1,0.0
1948,8,15.703,90.8,0.0
1948,9,13.33,16.9,0.0
1948,10,8.303,42.4,3.0
1948,11,4.013,30.2,0.0
1948,12,0.916,20.1,1.0
1949,1,0.794,44.3,8.0
1949,2,0.996,54.1,33.0
1949,3,1.0,60.2,102.0
1949,4,10.19,58.1,0.0
1949,5,11.877,93.2,0.0
1949,6,13.263,38.1,0.0
1949,7,16.952,50.2,0.0
1949,8,16.387,84.4,0.0
1949,9,15.073,43.5,0.0
1949,10,10.358,23.5,0.0
1949,11,3.04,46.3,0.0
1949,12,2.355,103.2,36.0
1950,1,-1.806,38.3,43.0
1950,2,3.282,117.9,95.0
1950,3,3.997,12.5,81.0
